# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 7.43757e-30 1.82607e-33 7.4394e-30
2000 2.18343 1.98285 2.04603 6.21231
4000 4.72144 4.10459 4.35437 13.1804
6000 6.58089 6.27892 7.2632 20.123
8000 8.90726 8.38666 8.68029 25.9742
10000 11.3893 10.8193 10.8442 33.0527
12000 13.9905 12.8865 12.4894 39.3664
14000 16.4822 15.2608 14.443 46.186
16000 18.5692 16.7944 16.1268 51.4904
18000 20.9924 19.3074 18.5739 58.8737
20000 24.1617 21.301 20.9333 66.396
22000 25.6056 23.1049 22.4345 71.145
24000 27.9577 24.3887 25.0064 77.3528
26000 30.44 27.1514 27.633 85.2244
28000 33.6757 29.0288 29.6354 92.3399
30000 37.0194 30.3999 32.423 99.8423
32000 39.3304 32.7693 34.5407 106.64
34000 41.3537 35.0157 36.3412 112.711
36000 43.9355 37.4158 37.7811 119.132
38000 46.3236 38.5956 39.2326 124.152
40000 48.3197 41.3136 40.4633 130.097
42000 50.6058 44.1797 42.9165 137.702
44000 52.2701 46.1285 44.0488 142.447
46000 54.2223 48.2069 46.1752 148.604
48000 55.0538 51.5213 48.1502 154.725
50000 56.0468 53.8451 49.9472 159.839
52000 57.9929 56.705 50.7135 165.411
54000 60.1185 59.1478 53.3887 172.655
56000 61.7275 61.5475 56.1313 179.406
58000 63.9746 63.784 57.9765 185.735
60000 67.5052 65.689 60.5194 193.714
62000 69.5229 67.2854 62.5247 199.333
64000 71.9221 69.421 64.8701 206.213
66000 73.617 70.5728 67.1007 211.29
68000 75.7194 72.6608 69.0414 217.422
70000 77.7618 74.552 70.0262 222.34
72000 80.9021 76.3277 71.5444 228.774
74000 82.4739 79.6752 72.398 234.547
76000 85.342 82.2226 73.4028 240.967
78000 87.0384 84.1552 74.9586 246.152
80000 88.4344 86.4495 76.1392 251.023
82000 90.9916 86.0592 78.2216 255.272
84000 91.6356 88.7946 79.3081 259.738
86000 93.5135 90.9776 81.7802 266.271
88000 97.2177 94.4951 84.0924 275.805
90000 99.5286 96.5005 87.4088 283.438
92000 100.929 98.0189 89.3762 288.324
94000 103.983 99.1934 91.7694 294.946
96000 104.729 100.562 94.0759 299.367
98000 106.723 103.263 95.0894 305.075
100000 108.094 105.886 96.7835 310.764
102000 108.619 108.378 98.6436 315.64
104000 110.605 110.794 100.477 321.877
106000 112.566 113.755 104.284 330.605
108000 114.796 117.252 104.674 336.723
110000 116.467 117.849 108.319 342.636
112000 119.559 120.409 110.973 350.941
114000 121.881 120.602 113.798 356.281
116000 123.683 121.933 116.671 362.287
118000 125.569 124.733 119.338 369.64
120000 128.17 126.724 120.069 374.963
122000 129.164 129.177 123.266 381.607
124000 131.003 130.214 124.345 385.562
126000 134.952 132.519 127.562 395.033
128000 137.872 134.935 129.209 402.017
130000 139.562 136.045 130.395 406.002
132000 141.864 137.095 133.353 412.312
134000 144.89 138.053 135.695 418.637
136000 147.688 141.026 137.49 426.204
138000 150.3 145.94 139.178 435.418
140000 153.861 148.696 141.95 444.508
142000 156.128 149.449 144.11 449.688
144000 158.611 150.572 145.552 454.735
146000 160.105 152.541 146.047 458.693
148000 163.08 153.198 148.637 464.915
150000 166.967 154.624 150.778 472.369
152000 171.235 156.322 153.455 481.013
154000 174.204 157.377 155.456 487.037
156000 174.55 157.993 156.924 489.467
158000 177.43 161.722 160.437 499.589
160000 179.049 164.525 161.142 504.717
162000 181.675 167.853 162.765 512.293
164000 181.865 168.429 163.387 513.681
166000 185.833 168.009 165.461 519.302
168000 186.09 169.452 167.853 523.394
170000 186.363 169.606 168.979 524.948
172000 187.991 170.843 170.868 529.703
174000 190.134 172.157 172.803 535.094
176000 192.445 174.2 174.837 541.482
178000 193.644 175.114 176.742 545.5
180000 197.034 177.631 179.601 554.266
182000 200.444 179.957 181.865 562.266
184000 201.047 182.034 185.303 568.385
186000 202.995 184.548 186.919 574.461
188000 206.211 185.743 188.923 580.877
190000 207.13 187.478 191.201 585.809
192000 210.614 189.816 194.214 594.644
194000 213.291 191.514 195.421 600.226
196000 217.108 194.218 197.306 608.631
198000 219.693 198.019 200.962 618.674
200000 223.108 200.875 201.357 625.34
202000 225.546 203.041 204.621 633.208
204000 227.018 206.515 207.969 641.502
206000 227.737 208.524 211.8 648.061
208000 231.452 209.272 214.399 655.124
210000 231.76 211.968 218.859 662.587
212000 234.5 214.399 220.599 669.498
214000 233.619 218.59 221.236 673.444
216000 236.806 220.722 221.211 678.738
218000 239.206 223.7 224.32 687.227
220000 242.03 224.899 226.587 693.516
222000 245.261 228.318 227.32 700.9
224000 246.323 228.805 230.636 705.764
226000 247.239 230.16 231.86 709.26
228000 250.681 231.293 235.541 717.515
230000 252.315 233.834 239.399 725.548
232000 254.381 237.618 243.716 735.714
234000 254.883 240.678 244.15 739.711
236000 257.893 241.608 247.873 747.374
238000 260.547 241.89 251.022 753.459
240000 262.105 244.519 252.991 759.615
242000 261.655 247.167 256.023 764.845
244000 263.712 249.462 259.226 772.401
246000 265.882 251.339 262.142 779.364
248000 266.814 255.485 265.29 787.59
250000 268.71 260.23 266.427 795.367
252000 272.982 261.777 268.243 803.003
254000 274.927 263.696 270.394 809.018
256000 279.004 266.143 272.521 817.669
258000 280.437 267.516 275.921 823.874
260000 283.046 269.703 277.42 830.169
262000 286.226 272.91 281.225 840.36
264000 290.096 276.284 284.572 850.952
266000 293.308 278.73 285.819 857.857
268000 295.327 279.797 286.26 861.384
270000 298.24 282.818 288.819 869.877
272000 298.91 285.212 289.117 873.24
274000 299.899 286.763 290.938 877.6
276000 302.132 287.739 292.742 882.613
278000 302.896 292.734 295.888 891.518
280000 304.658 293.627 298.38 896.664
282000 305.714 293.356 301.858 900.928
284000 309.666 297.192 304.765 911.623
286000 310.858 300.061 307.356 918.275
288000 312.966 302.926 310.034 925.926
290000 314.935 305.696 310.656 931.287
292000 316.072 307.977 310.368 934.417
294000 317.768 308.898 313.9 940.567
296000 320.611 310.958 315.845 947.414
298000 324.447 313.584 320.143 958.174
300000 326.311 315.775 323.509 965.594
302000 329.608 316.545 324.891 971.043
304000 331.784 319.099 327.097 977.981
306000 334.77 320.649 325.835 981.254
308000 338.898 321.682 327.191 987.771
310000 339.28 322.882 330.212 992.374
312000 339.285 324.299 330.659 994.243
314000 340.608 326.939 335.92 1003.47
316000 343.002 326.038 338.93 1007.97
318000 344.767 328.661 342.524 1015.95
320000 348.903 331.273 344.127 1024.3
322000 350.881 335.037 346.553 1032.47
324000 349.945 334.187 350.816 1034.95
326000 354.189 336.038 352.408 1042.64
328000 356.072 338.984 354.679 1049.74
330000 358.06 341.497 356.029 1055.59
332000 361.459 342.767 358.542 1062.77
334000 365.598 342.556 361.846 1070
336000 365.286 344.944 366.366 1076.6
338000 368.098 347.95 370.97 1087.02
340000 372.045 348.53 371.038 1091.61
342000 372.516 349.841 372.38 1094.74
344000 372.795 349.62 372.004 1094.42
346000 374.128 352.989 374.688 1101.81
348000 377.803 353.796 376.125 1107.72
350000 382.805 357.506 378.788 1119.1
352000 384.542 357.611 381.298 1123.45
354000 385.453 359.959 387.335 1132.75
356000 389.037 361.744 391.007 1141.79
358000 390.511 364.258 392.887 1147.66
360000 392.014 366.131 396.068 1154.21
362000 394.98 370.635 397.599 1163.21
364000 398.741 373.206 398.588 1170.54
366000 400.552 374.491 400.022 1175.07
368000 403.019 374.915 403.784 1181.72
370000 406.35 376.068 403.92 1186.34
372000 406.373 380.435 405.574 1192.38
374000 411.503 382.158 410.164 1203.83
376000 412.948 384.365 410.294 1207.61
378000 413.228 386.236 414.287 1213.75
380000 414.21 387.092 414.969 1216.27
382000 414.761 391.23 415.65 1221.64
384000 417.043 392.444 418.188 1227.68
386000 419.09 393.254 421.351 1233.7
388000 423.331 395.644 423.307 1242.28
390000 427.025 396.419 427.335 1250.78
392000 430.698 399.23 429.683 1259.61
394000 433.642 403.377 434.466 1271.48
396000 435.461 407.56 437.427 1280.45
398000 436.488 409.183 439.565 1285.24
400000 437.63 408.856 440.216 1286.7
402000 439.832 410.012 442.556 1292.4
404000 439.683 410.927 447.608 1298.22
406000 442.147 412.705 449.923 1304.77
408000 446.713 415.581 452.95 1315.24
410000 447.396 417.862 454.453 1319.71
412000 449.7 420.606 456.772 1327.08
414000 452.965 422.373 460.119 1335.46
416000 453.933 421.708 462.152 1337.79
418000 455.937 422.64 463.696 1342.27
420000 458.54 425.628 464.142 1348.31
422000 460.942 426.624 466.391 1353.96
424000 463.464 428.243 468.544 1360.25
426000 465.36 431.249 469.809 1366.42
428000 470.259 434.372 472.872 1377.5
430000 470.46 436.936 476.342 1383.74
432000 474.666 440.798 478.554 1394.02
434000 476.317 442.294 481.268 1399.88
436000 480.869 442.43 482.911 1406.21
438000 483.218 442.197 485.59 1411
440000 485.319 443.631 488.219 1417.17
442000 488.609 449.611 491.403 1429.62
444000 491.093 449.558 495.232 1435.88
446000 493.82 449.914 497.907 1441.64
448000 496.563 451.697 495.952 1444.21
450000 499.081 450.372 499.435 1448.89
452000 503.536 452.13 499.825 1455.49
454000 505.723 454.106 502.305 1462.13
