# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 1.82607e-33 3.56448e-30 3.56631e-30
2000 0.0861997 0.0739375 0.071422 0.231559
4000 0.110997 0.10323 0.103255 0.317482
6000 0.124774 0.119794 0.128377 0.372945
8000 0.136177 0.131567 0.14168 0.409423
10000 0.165099 0.154368 0.164518 0.483986
12000 0.183602 0.176396 0.203677 0.563675
14000 0.2209 0.205413 0.227837 0.654149
16000 0.230377 0.241287 0.261731 0.733395
18000 0.27158 0.269465 0.297506 0.83855
20000 0.288599 0.306453 0.293527 0.888578
22000 0.316772 0.318436 0.320771 0.955979
24000 0.310677 0.323118 0.326903 0.960698
26000 0.330743 0.359555 0.348826 1.03912
28000 0.343485 0.37304 0.37045 1.08698
30000 0.360878 0.406739 0.392747 1.16036
32000 0.376041 0.415777 0.400015 1.19183
34000 0.402531 0.433571 0.412142 1.24824
36000 0.413062 0.449951 0.42656 1.28957
38000 0.430128 0.474785 0.473792 1.37871
40000 0.448423 0.494382 0.487099 1.4299
42000 0.467113 0.497924 0.502267 1.4673
44000 0.476112 0.515734 0.53043 1.52228
46000 0.513044 0.529279 0.542989 1.58531
48000 0.533765 0.557347 0.556979 1.64809
50000 0.551783 0.567113 0.580796 1.69969
52000 0.586108 0.612388 0.596844 1.79534
54000 0.604116 0.620816 0.623558 1.84849
56000 0.627651 0.642345 0.645955 1.91595
58000 0.660748 0.649525 0.653591 1.96386
60000 0.684901 0.683043 0.686978 2.05492
62000 0.712165 0.684613 0.697212 2.09399
64000 0.730649 0.699728 0.708555 2.13893
66000 0.751207 0.708949 0.696204 2.15636
68000 0.777334 0.746688 0.752663 2.27669
70000 0.771307 0.756283 0.771914 2.2995
72000 0.801027 0.778459 0.784316 2.3638
74000 0.808274 0.800867 0.821063 2.4302
76000 0.817874 0.808533 0.8576 2.48401
78000 0.862701 0.839237 0.8543 2.55624
80000 0.883066 0.870961 0.882887 2.63691
82000 0.915529 0.899982 0.882997 2.69851
84000 0.938589 0.919175 0.951337 2.8091
86000 0.958291 0.947639 0.954747 2.86068
88000 0.960264 0.957847 0.9578 2.87591
90000 0.978086 0.976291 0.982674 2.93705
92000 0.976257 1.0017 0.997505 2.97546
94000 1.01622 1.02746 1.05436 3.09804
