# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 3.44031e-30 0 3.53527e-30 6.97558e-30
2000 1.52041 1.69598 1.52622 4.74261
4000 3.16011 3.32952 3.07283 9.56245
6000 5.11646 5.30371 4.84016 15.2603
8000 6.04417 6.88444 6.27123 19.1998
10000 7.36427 8.43985 7.79283 23.5969
12000 8.70083 9.52765 9.46005 27.6885
14000 10.2816 11.6699 10.7085 32.6599
16000 11.9537 13.479 12.5996 38.0323
18000 13.4868 14.1832 13.4322 41.1022
20000 15.1844 15.5604 15.2681 46.0129
22000 16.9935 16.9065 16.5208 50.4208
24000 18.7173 18.7313 18.0578 55.5064
26000 20.1534 19.5575 19.336 59.0469
28000 22.0634 21.23 20.7608 64.0542
30000 22.5703 22.6395 22.0205 67.2303
32000 24.3173 23.5984 23.3002 71.216
34000 26.1503 25.4997 24.6379 76.2879
36000 27.8911 26.9516 25.4986 80.3412
38000 29.6515 28.2741 27.0407 84.9663
40000 31.5308 29.5651 28.2946 89.3904
42000 33.0955 31.0914 29.5513 93.7381
44000 34.5363 32.6531 32.1243 99.3137
46000 35.7656 34.5596 34.8153 105.141
48000 36.9602 36.9998 36.0328 109.993
50000 38.6756 37.3699 37.029 113.074
52000 40.3786 39.7064 38.2919 118.377
54000 41.3637 40.9448 39.5337 121.842
56000 42.2627 42.2194 40.5947 125.077
58000 43.6266 44.2363 41.891 129.754
60000 44.3341 45.123 43.1621 132.619
62000 47.0961 46.7506 44.2251 138.072
64000 49.1956 48.6118 45.208 143.015
66000 50.909 49.2889 46.668 146.866
68000 51.8099 51.2241 47.8523 150.886
70000 53.7235 51.9347 49.3817 155.04
72000 55.1684 53.1541 50.7621 159.085
74000 56.2112 54.3917 52.645 163.248
76000 57.5762 56.2457 53.826 167.648
78000 59.2582 57.6681 55.1834 172.11
80000 60.5175 58.8586 56.827 176.203
82000 62.8136 60.73 58.3106 181.854
84000 64.2539 62.792 60.4006 187.447
86000 66.0925 64.388 61.7875 192.268
88000 67.7802 66.1923 64.5846 198.557
90000 68.2797 69.0208 64.9329 202.233
92000 70.999 69.86 65.5785 206.438
94000 72.1157 71.9609 67.4454 211.522
96000 72.9969 73.1251 69.1271 215.249
98000 74.0665 74.4391 71.2026 219.708
100000 75.8577 75.7543 72.4549 224.067
