# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 0 0 0
2000 1.68174 1.55933 1.60465 4.84571
4000 3.15754 2.87717 3.24517 9.27988
6000 4.98687 4.75329 4.88354 14.6237
8000 6.48023 5.89184 6.61678 18.9889
10000 8.05565 7.2583 8.13235 23.4463
12000 9.73039 8.83492 9.53679 28.1021
14000 11.4232 10.8648 11.5391 33.8271
16000 13.0741 12.5961 13.2902 38.9605
18000 15.1674 14.5855 15.571 45.3239
20000 16.5504 16.4678 17.5661 50.5843
22000 17.8881 17.8782 19.2063 54.9727
24000 19.5586 19.2118 21.2216 59.992
26000 21.4351 20.9406 23.3463 65.722
28000 22.8279 23.5172 25.274 71.6191
30000 24.0339 25.2141 26.9692 76.2173
32000 25.5656 27.6438 28.6863 81.8957
34000 27.0111 30.1958 30.5507 87.7576
36000 28.7348 31.347 32.4264 92.5082
38000 29.6288 32.5648 34.4817 96.6752
40000 31.7713 34.2892 35.7904 101.851
42000 34.3168 35.3707 37.0157 106.703
44000 35.6037 37.468 38.685 111.757
46000 36.8159 38.4237 40.0573 115.297
48000 38.2027 39.952 42.4016 120.556
50000 40.2414 42.0163 44.1965 126.454
52000 41.5071 44.1288 46.5428 132.179
54000 44.5844 45.5104 47.8819 137.977
56000 45.9378 46.1498 49.5425 141.63
58000 48.3934 47.9068 50.8537 147.154
60000 49.7027 49.8542 52.2671 151.824
62000 50.5524 51.6495 54.38 156.582
64000 52.4825 53.2735 55.9916 161.748
66000 53.5651 54.1995 57.8563 165.621
68000 55.7475 55.869 59.9743 171.591
70000 57.233 57.7306 61.1466 176.11
72000 57.9714 59.1798 62.9235 180.075
74000 59.2102 60.3397 64.3738 183.924
76000 60.4714 62.2928 65.619 188.383
78000 63.0397 64.3497 67.2209 194.61
80000 64.2022 65.81 68.5774 198.59
82000 65.2158 67.3175 70.4893 203.023
84000 67.3428 68.8021 72.8267 208.972
86000 69.6149 70.7972 74.2218 214.634
88000 71.4349 71.5829 75.4191 218.437
90000 73.1346 73.1992 76.0897 222.423
92000 74.5839 74.9004 78.5783 228.063
94000 75.9969 76.6511 80.5285 233.176
96000 77.9896 78.5887 82.3955 238.974
98000 80.101 79.7132 81.9172 241.731
100000 82.1895 81.8667 83.8376 247.894
102000 82.3346 84.5332 85.4178 252.286
104000 83.2392 86.2807 87.8014 257.321
106000 84.5902 87.5023 90.7083 262.801
108000 86.7759 89.7387 92.5825 269.097
110000 89.2939 91.464 94.4151 275.173
112000 90.5755 93.2775 95.3933 279.246
114000 91.5647 95.0299 97.0334 283.628
116000 94.0485 96.3762 98.8169 289.242
118000 95.0942 99.2893 100.791 295.174
120000 97.3751 101.123 102.387 300.885
122000 99.2624 102.136 103.885 305.284
124000 101.592 103.284 104.798 309.675
126000 101.217 104.297 106.21 311.723
128000 104.952 105.465 107.998 318.415
130000 105.68 106.562 109.053 321.296
132000 106.209 107.126 110.503 323.838
134000 107.244 109.406 113.09 329.74
136000 108.687 110.948 113.558 333.193
138000 110.791 113.011 114.981 338.783
140000 112.209 114.443 116.91 343.563
142000 113.178 115.186 117.463 345.827
144000 114.936 117.035 118.26 350.232
146000 117.207 119.86 119.437 356.504
148000 118.536 120.681 120.824 360.041
150000 120.977 123.161 122.808 366.946
152000 121.511 124.976 124.546 371.032
154000 124.455 127.037 126.124 377.616
156000 125.023 128.99 128.986 383
158000 125.841 131.99 131.796 389.627
160000 127.032 134.362 133.481 394.876
162000 128.845 135.368 134.985 399.198
164000 130.711 136.557 136.786 404.054
166000 132.005 138.786 137.644 408.435
168000 134.865 140.324 139.962 415.15
170000 136.155 140.774 141.761 418.691
172000 137.333 140.909 141.848 420.09
174000 139.747 142.806 142.792 425.345
176000 141.346 144.748 144.528 430.622
178000 141.684 146.332 146.799 434.815
180000 143.108 147.753 147.17 438.032
182000 145.084 147.69 149.303 442.077
184000 146.088 149.481 150.478 446.047
186000 146.964 150.471 152.548 449.984
188000 147.255 152.788 156.069 456.113
190000 148.387 154.593 156.595 459.576
192000 148.997 156.283 158.512 463.792
194000 150.696 158.082 160.063 468.841
196000 153.221 159.773 161.869 474.864
198000 154.868 160.647 163.414 478.929
200000 154.752 162.305 165.876 482.933
202000 157.342 164.234 166.302 487.878
204000 159.712 165.719 167.486 492.917
206000 161.626 167.532 169.202 498.36
208000 163.455 170.434 172.954 506.844
210000 165.376 173.267 174.834 513.477
212000 168.777 174.547 176.281 519.605
214000 172.715 176.154 179.007 527.875
216000 172.422 176.977 181.399 530.797
218000 173.616 179.098 183.211 535.925
220000 175.665 181.745 184.961 542.372
222000 177.386 184.213 186.66 548.259
224000 180.278 186.901 189.52 556.699
226000 181.578 189.304 191.153 562.034
228000 182.878 192.35 192.881 568.109
230000 184.375 195.198 193.873 573.446
232000 185.296 198.09 194.322 577.708
234000 187.121 199.281 195.318 581.719
236000 189.064 201.516 196.563 587.143
238000 189.723 203.262 196.229 589.214
240000 190.609 203.337 197.294 591.24
242000 193.175 205.091 198.158 596.424
244000 194.804 207.341 200.834 602.98
246000 195.588 207.893 202.688 606.169
248000 198.796 208.75 205.051 612.598
250000 199.787 209.973 205.681 615.441
252000 201.995 211.198 206.121 619.313
254000 203.325 212.154 207.382 622.862
256000 204.677 213.166 209.598 627.441
258000 206.532 215.828 210.639 632.998
260000 208.796 217.135 212.662 638.593
262000 210.845 218.268 212.376 641.489
264000 213.302 219.703 213.858 646.863
266000 215.195 221.943 214.008 651.147
268000 218.848 223.279 215.377 657.504
270000 218.907 224.527 217.453 660.887
272000 221.342 225.913 218.714 665.97
274000 222.94 226.769 221.629 671.338
276000 224.948 229.693 222.859 677.5
278000 225.428 229.846 224.873 680.147
280000 228.232 231.57 228.292 688.094
282000 230.594 234.234 230.068 694.897
284000 233.833 236.577 230.736 701.146
286000 235.373 238.194 232.665 706.232
288000 236.946 240.778 235.392 713.117
290000 239.587 241.941 237.075 718.603
292000 240.272 243.538 239.796 723.606
294000 241.793 246.157 243.648 731.598
296000 243.818 247.074 245.01 735.902
298000 246.962 248.759 247.226 742.947
300000 249.313 252.121 248.566 750.001
302000 251.376 252.983 250.361 754.72
304000 255.003 254.386 253.762 763.151
306000 257.621 257.549 255.896 771.067
308000 259.813 258.827 257.578 776.217
310000 261.998 258.405 259.807 780.21
312000 265.645 259.585 259.84 785.07
314000 267.018 260.446 260.065 787.528
316000 269.407 261.795 262.263 793.465
318000 269.857 264.098 263.464 797.419
320000 271.723 267.278 265.087 804.088
322000 272.626 268.357 268.701 809.685
324000 275.35 270.404 270.897 816.652
326000 278.596 272.729 272.01 823.336
328000 280.767 274.57 275.274 830.611
330000 280.049 274.474 276.87 831.393
332000 281.972 275.348 277.563 834.883
334000 284.799 276.948 278.992 840.739
336000 284.609 278.571 278.95 842.13
338000 286.564 279.981 279.265 845.81
340000 285.982 281.49 278.487 845.959
342000 288.254 283.268 281.945 853.467
344000 291.289 285.296 281.649 858.234
346000 293.203 286.62 282.355 862.178
348000 294.445 288.628 283.517 866.59
350000 296.14 289.854 287.544 873.538
352000 297.691 294.078 291.852 883.62
354000 300.03 297.017 295.105 892.152
356000 299.966 298.014 297.604 895.585
358000 302.9 300.063 298.074 901.037
360000 304.158 302.187 297.823 904.169
362000 306.827 304.266 300.142 911.235
364000 309.851 304.295 303.324 917.47
366000 309.956 306.33 305.194 921.48
368000 311.643 305.673 305.965 923.281
370000 314.072 307.232 307.918 929.222
372000 315.646 311.508 310.883 938.037
374000 317.517 314.708 312.117 944.342
376000 319.337 319.937 312.041 951.314
378000 321.307 323.476 312.721 957.505
380000 322.15 323.976 314 960.126
382000 324.791 325.382 315.72 965.893
384000 327.361 327.13 318.34 972.831
386000 328.076 328.318 320.702 977.097
388000 330.873 329.52 323.924 984.317
390000 332.846 329.483 324.823 987.152
392000 333.681 330.49 324.682 988.853
394000 336.507 332.324 326.272 995.103
396000 337.144 335.329 325.807 998.281
398000 338.67 337.247 327.358 1003.28
400000 338.477 337.111 328.793 1004.38
402000 339.024 336.538 331.928 1007.49
404000 336.223 338.73 334.566 1009.52
406000 338.258 340.472 334.443 1013.17
408000 340.445 341.537 333.518 1015.5
410000 342.748 343.854 334.65 1021.25
412000 346.357 346.322 338.01 1030.69
414000 348.618 345.981 339.947 1034.55
416000 351.308 347.98 341.131 1040.42
418000 353.49 347.571 342.731 1043.79
420000 354.371 349.694 344.736 1048.8
422000 355.431 349.847 348.207 1053.49
424000 358.076 350.025 350.67 1058.77
426000 359.408 352.424 353.647 1065.48
428000 361.301 355.418 357.69 1074.41
430000 362.284 355.198 358.471 1075.95
432000 363.819 357.54 358.74 1080.1
434000 367.757 356.841 361.313 1085.91
436000 368.255 358.19 365.066 1091.51
438000 369.964 360.074 367.156 1097.19
440000 372.859 362.566 367.72 1103.14
442000 376.107 365.109 369.162 1110.38
444000 377.259 367.045 370.607 1114.91
446000 380.041 369.235 371.339 1120.61
448000 383.11 371.411 372.458 1126.98
450000 386.199 372.694 375.295 1134.19
452000 387.48 372.545 377.159 1137.18
454000 389.184 374.713 377.871 1141.77
456000 390.437 377.658 379.504 1147.6
458000 392.023 379.51 380.644 1152.18
460000 392.513 382.76 382.797 1158.07
462000 391.54 382.179 384.976 1158.7
464000 391.963 385.467 385.971 1163.4
466000 393.915 386.981 388.771 1169.67
468000 395.564 389.428 389.207 1174.2
470000 396.188 391.276 389.792 1177.26
472000 399.801 394.884 392.069 1186.75
474000 400.068 397.975 393.05 1191.09
476000 403.604 395.8 397.372 1196.78
478000 402.434 396.239 397.88 1196.55
480000 405.102 397.366 397.49 1199.96
482000 406.463 398.425 400.541 1205.43
484000 406.736 399.201 400.733 1206.67
486000 409.289 400.005 401.495 1210.79
488000 410.997 402.476 401.966 1215.44
490000 410.985 402.835 405.156 1218.98
492000 414.614 405.379 406.972 1226.97
494000 418.013 408.273 411.279 1237.56
496000 420.388 411.003 412.127 1243.52
498000 422.72 413.685 414.154 1250.56
500000 425.904 417.833 412.512 1256.25
502000 427.472 422.121 411.317 1260.91
504000 432.728 420.328 413.053 1266.11
506000 433.84 421.592 415.385 1270.82
508000 431.77 425.511 417.171 1274.45
510000 435.236 425.271 419.15 1279.66
512000 435.985 426.278 423.064 1285.33
514000 433.817 426.422 426.102 1286.34
516000 434.298 428.064 426.251 1288.61
518000 434.385 427.833 427.547 1289.77
520000 435.485 431.167 430.405 1297.06
522000 437.893 431.945 430.762 1300.6
524000 438.807 432.409 431.875 1303.09
526000 443.037 435.698 434.909 1313.64
528000 444.77 440.448 437.079 1322.3
530000 447.131 440.497 439.357 1326.99
532000 449.085 443.981 441.06 1334.13
534000 451.253 446.907 442.044 1340.2
536000 451.11 446.953 445.53 1343.59
538000 453.19 449.084 447.643 1349.92
540000 454.614 450.455 449.226 1354.3
542000 456.827 451.917 451.108 1359.85
544000 456.68 454.232 450.007 1360.92
546000 455.931 455.567 454.134 1365.63
548000 458.155 455.625 453.253 1367.03
550000 457.778 456.865 454.99 1369.63
552000 458.414 457.095 457.147 1372.66
554000 458.713 458.256 460.037 1377.01
556000 459.062 459.549 463.682 1382.29
558000 461.419 461.536 465.046 1388
560000 463.82 463.931 462.802 1390.55
562000 464.601 465.697 463.824 1394.12
564000 470.09 468.244 463.563 1401.9
566000 471.616 469.076 465.087 1405.78
568000 474.27 470.931 467.323 1412.52
570000 477.022 473.339 470.041 1420.4
572000 478.285 475.64 471.76 1425.69
574000 479.531 479.964 473.208 1432.7
576000 479.837 479.638 475.902 1435.38
578000 482.947 482.815 476.978 1442.74
580000 482.842 483.325 476.831 1443
582000 486.12 484.915 478.102 1449.14
584000 487.346 489.132 480.34 1456.82
586000 487.177 489.238 483.793 1460.21
588000 489.831 490.474 484.476 1464.78
590000 494.316 489.428 486.84 1470.58
592000 495.511 493.094 488.213 1476.82
594000 499.229 494.157 488.927 1482.31
596000 502.307 493.331 491.84 1487.48
598000 504.547 496.11 493.233 1493.89
600000 505.043 495.522 494.266 1494.83
602000 506.433 497.776 494.08 1498.29
604000 507.04 498.47 495.039 1500.55
606000 507.139 500.826 498.172 1506.14
608000 509.83 500.145 498.713 1508.69
610000 511.587 501.823 500.317 1513.73
612000 513.069 503.417 502.066 1518.55
614000 513.727 505.696 501.759 1521.18
