0 1834020.1
2000 1840144.4
4000 1833680.4
6000 1835192.2
8000 1835413.8
10000 1839906.3
12000 1841675.5
14000 1839303.6
16000 1840930.6
18000 1841707.5
20000 1844535.6
22000 1838389.2
24000 1839987.6
26000 1843246.1
28000 1837723.8
30000 1836651.1
32000 1837067.9
34000 1841129.5
36000 1846582.5
38000 1836082.8
40000 1839178.3
42000 1835210.6
44000 1835379.4
46000 1837643.8
48000 1839850.6
50000 1842461.5
52000 1843450.9
54000 1841319.2
56000 1820809.7
58000 1845881.7
60000 1833541.6
62000 1842114.3
64000 1848551.1
66000 1836973
68000 1838787.7
70000 1833196.4
72000 1836769.4
74000 1839417.4
76000 1839600.9
78000 1851425.2
80000 1836064.6
82000 1842475.4
84000 1840842.3
86000 1849022.7
88000 1830481.3
90000 1829708.3
92000 1832352.6
94000 1836859.3
96000 1842946.8
98000 1842761.8
100000 1837157.9
102000 1845695.1
104000 1832016.9
106000 1845856.1
108000 1846450.4
110000 1846001.2
112000 1852385.6
114000 1844787.9
116000 1840780.3
118000 1845158.3
120000 1830767
122000 1846894.7
124000 1843476
126000 1835436.8
128000 1848094.6
130000 1844204.4
132000 1834663.3
134000 1826024.4
136000 1823103.4
138000 1831413.7
140000 1848860.8
142000 1830390.4
144000 1842149.2
146000 1836713.8
148000 1846798.9
150000 1833521.2
152000 1836011.7
154000 1840403
156000 1832479.6
158000 1827519.4
160000 1836416.4
162000 1845478.1
164000 1825414.7
166000 1831384.2
168000 1836259.9
170000 1835894.8
172000 1840740.1
174000 1839132
176000 1843140
178000 1847285.4
180000 1833205.1
182000 1823440.4
184000 1837401.3
186000 1841720.2
188000 1836559.1
190000 1838728.3
192000 1850778.4
194000 1832420.3
196000 1842331.9
198000 1835252.8
200000 1837519.7
202000 1830030.5
204000 1830997.6
206000 1837643.1
208000 1834808.1
210000 1837518.6
212000 1827947.9
214000 1836379.9
216000 1827054.2
218000 1838231.9
220000 1849921.7
222000 1839400.8
224000 1830127.9
226000 1832610.9
228000 1831260.5
230000 1830378.5
232000 1846467.9
234000 1839559.6
236000 1840737.2
238000 1841653.1
240000 1833957.3
242000 1836437.4
244000 1837460.3
246000 1838088
248000 1838276
250000 1838328.1
252000 1840538.6
254000 1830180.5
256000 1838804.7
258000 1842950.4
260000 1829623.7
262000 1844257.3
264000 1843804.1
266000 1855696.8
268000 1849823.6
270000 1844846.9
272000 1851469.4
274000 1844072
276000 1835331.2
278000 1838531.2
280000 1832623.3
282000 1845757.1
284000 1839052.8
286000 1835855.8
288000 1859034.6
290000 1846353.3
292000 1856558.6
294000 1842441.2
296000 1835798.9
298000 1839254.2
300000 1846852.9
302000 1846761.9
304000 1854439.9
306000 1827180
308000 1843009.2
310000 1845012.4
312000 1837541.2
314000 1836021.8
316000 1843735.5
318000 1840382.5
320000 1827862.4
322000 1838685
324000 1838487.1
326000 1840074.3
328000 1839959.1
330000 1831315.1
332000 1845658.4
334000 1825111.5
336000 1827410.7
338000 1835304.6
340000 1835424.7
342000 1838851.2
344000 1832248.5
346000 1841722
348000 1845950.6
350000 1849939
352000 1851664.1
354000 1846440.7
356000 1827419.4
358000 1844190.8
360000 1837556.7
362000 1845338.5
364000 1844335
366000 1834259.2
368000 1839122.2
370000 1831477.5
372000 1842056.9
374000 1834615
376000 1845472.5
378000 1842521
380000 1834249.1
382000 1829802.1
384000 1834292.6
386000 1829071
388000 1833388.9
390000 1835572
392000 1841575.7
394000 1838495.5
396000 1838395.1
398000 1837393.4
400000 1847468
402000 1836677.8
404000 1831029.2
406000 1842450.8
408000 1844131.8
410000 1833238.2
412000 1832497.4
414000 1842244.2
416000 1827287.4
418000 1838622.7
420000 1840173
422000 1837759.7
424000 1843724.5
426000 1843875.3
428000 1832268.6
430000 1842859.8
432000 1832858.4
434000 1827820.4
436000 1841625.5
438000 1839425.1
440000 1828294.1
442000 1843061.6
444000 1848133.9
446000 1847211.9
448000 1853746.9
450000 1843213.7
452000 1841468.5
454000 1828387.2
456000 1841287.1
458000 1843005.8
460000 1822870.2
462000 1834077.4
464000 1840295.7
466000 1847583.6
468000 1834119.5
470000 1834955.7
472000 1843625.5
474000 1837540.4
476000 1832734.7
478000 1836355.5
480000 1827485.4
482000 1829343.1
484000 1839273.8
486000 1846164.3
488000 1841947.7
490000 1834901.4
492000 1831840.6
494000 1831281.7
496000 1845128.9
498000 1830549.5
500000 1833244.6
502000 1840970.2
504000 1849023.4
506000 1845256.1
508000 1842271.1
510000 1848809.4
512000 1855967.6
514000 1832961.3
516000 1840939
518000 1829757.3
520000 1838332.1
522000 1846785.7
524000 1837548.4
526000 1830749.3
528000 1844456.7
530000 1842744.8
532000 1836580.3
534000 1845851.1
536000 1839074.4
538000 1836159.7
540000 1845469.8
542000 1847135.3
544000 1842204.8
546000 1848775.7
548000 1836133.5
550000 1838577.6
552000 1838963.4
554000 1832355
556000 1834992.4
558000 1837390.3
560000 1832207.1
562000 1848286.2
564000 1847644.2
566000 1838425.9
568000 1847089.7
570000 1829476.7
572000 1831976.4
574000 1825952.1
576000 1831445.5
578000 1851911.1
580000 1852931.9
582000 1844085.3
584000 1845840.6
586000 1837239.7
588000 1839981.7
590000 1822612.5
592000 1847188.8
594000 1833828.4
596000 1832426.6
598000 1839772.8
600000 1843793.7
602000 1835256.1
604000 1835500.1
606000 1837723.8
608000 1847811
610000 1834001
612000 1836080.4
614000 1824891.3
616000 1845742.1
618000 1843559.8
620000 1844888.7
622000 1840667.4
624000 1845089.6
626000 1848829.5
628000 1839390.1
630000 1843582.4
632000 1833733.7
634000 1835644.3
636000 1824823.2
638000 1851428.8
640000 1846593.6
642000 1844411.1
