# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 3.65213e-33 1.82607e-33 5.4782e-33
2000 0.0306007 0.039352 0.0495978 0.11955
4000 0.0322423 0.0345823 0.039716 0.106541
6000 0.0357004 0.036712 0.04109 0.113502
8000 0.0358463 0.0392761 0.0439274 0.11905
10000 0.0392822 0.0462694 0.0535752 0.139127
12000 0.0399642 0.0447969 0.0612288 0.14599
14000 0.042469 0.05162 0.0655555 0.159645
16000 0.0391161 0.0410767 0.0457654 0.125958
18000 0.0359714 0.0354301 0.0368168 0.108218
20000 0.0312996 0.038012 0.0461972 0.115509
22000 0.0438522 0.0502617 0.0643269 0.158441
24000 0.044417 0.0582668 0.078069 0.180753
26000 0.047132 0.0566106 0.0684606 0.172203
28000 0.0517462 0.0605501 0.080644 0.19294
30000 0.0574921 0.0838704 0.104712 0.246074
32000 0.0611503 0.0840983 0.116329 0.261578
34000 0.059982 0.101985 0.132088 0.294055
36000 0.0563107 0.0889685 0.108221 0.2535
38000 0.0490095 0.0716278 0.0871984 0.207836
40000 0.036975 0.0466817 0.0536756 0.137332
42000 0.0389756 0.0413272 0.0467782 0.127081
44000 0.0383838 0.0386906 0.0413763 0.118451
46000 0.0556398 0.0613819 0.0863555 0.203377
48000 0.0609777 0.0625504 0.0805496 0.204078
50000 0.048561 0.0464794 0.0560396 0.15108
52000 0.0539931 0.0669719 0.0928349 0.2138
54000 0.0511441 0.0591981 0.0690401 0.179382
56000 0.050268 0.0553805 0.0667952 0.172444
58000 0.0610563 0.0707193 0.105902 0.237678
60000 0.0579078 0.0763229 0.100005 0.234236
62000 0.0520095 0.0707275 0.0972322 0.219969
64000 0.0677959 0.111907 0.161106 0.340809
66000 0.0572183 0.0871255 0.117655 0.261999
68000 0.0627531 0.0867303 0.108781 0.258264
70000 0.0782061 0.1084 0.145103 0.33171
72000 0.0605685 0.0990667 0.13888 0.298515
74000 0.0706553 0.095957 0.11516 0.281772
76000 0.0602511 0.114876 0.155047 0.330174
78000 0.069108 0.141343 0.212683 0.423134
80000 0.0641749 0.0912299 0.124228 0.279633
82000 0.073155 0.0909396 0.136924 0.301019
84000 0.0709138 0.0990088 0.126879 0.296801
86000 0.0601353 0.0720821 0.0962029 0.22842
88000 0.0644258 0.110084 0.14198 0.31649
90000 0.0508319 0.0596619 0.0781615 0.188655
92000 0.0554511 0.0793546 0.109713 0.244518
