# integrated auto-correlation of: jx jy jz avg
0 0 0 0 0
0.00503356 0.000826548 0.000833629 0.000827492 0.000829223
0.0100671 0.00160714 0.00162106 0.00160892 0.00161237
0.0151007 0.00230966 0.00233005 0.00231215 0.00231729
0.0201342 0.00292093 0.00294738 0.00292404 0.00293078
0.0251678 0.00344326 0.00347543 0.0034469 0.00345519
0.0302013 0.00388777 0.00392542 0.00389183 0.00390167
0.0352349 0.00426852 0.00431156 0.00427293 0.00428434
0.0402685 0.00459878 0.00464727 0.0046035 0.00461652
0.045302 0.00488939 0.00494352 0.00489445 0.00490912
0.0503356 0.00514872 0.00520869 0.0051542 0.00517053
0.0553691 0.00538307 0.00544908 0.00538907 0.00540707
0.0604027 0.00559719 0.00566942 0.00560387 0.00562349
0.0654362 0.00579454 0.0058732 0.00580211 0.00582329
0.0704698 0.00597746 0.00606291 0.00598629 0.00600889
0.0755034 0.00614742 0.00624026 0.00615801 0.0061819
0.0805369 0.00630533 0.00640639 0.00631837 0.00634337
0.0855705 0.0064519 0.0065622 0.00646819 0.00649409
0.090604 0.00658782 0.00670848 0.00660834 0.00663488
0.0956376 0.00671393 0.00684611 0.00673976 0.0067666
0.100671 0.00683118 0.00697602 0.00686344 0.00689021
0.105705 0.00694058 0.00709917 0.00698026 0.00700667
0.110738 0.00704312 0.00721642 0.00709096 0.00711683
0.115772 0.0071397 0.00732851 0.00719607 0.00722142
0.120805 0.00723104 0.00743596 0.007296 0.007321
0.125839 0.00731775 0.0075391 0.00739107 0.00741597
0.130872 0.00740023 0.00763805 0.00748157 0.00750662
0.135906 0.00747879 0.00773278 0.00756776 0.00759311
0.14094 0.00755368 0.00782323 0.00764983 0.00767558
0.145973 0.00762511 0.00790927 0.00772797 0.00775411
0.151007 0.00769331 0.00799079 0.00780229 0.0078288
0.15604 0.00775857 0.00806776 0.00787286 0.00789973
0.161074 0.00782121 0.00814023 0.00793974 0.00796706
0.166107 0.00788154 0.00820841 0.00800296 0.00803097
0.171141 0.00793981 0.00827261 0.00806257 0.00809166
0.176174 0.00799621 0.00833315 0.00811865 0.00814934
0.181208 0.00805082 0.00839038 0.00817135 0.00820418
0.186242 0.00810363 0.00844465 0.00822091 0.0082564
0.191275 0.00815463 0.00849633 0.00826766 0.00830621
0.196309 0.00820381 0.00854583 0.00831198 0.00835387
0.201342 0.00825121 0.00859361 0.00835416 0.00839966
0.206376 0.00829697 0.00864011 0.0083944 0.00844383
0.211409 0.00834121 0.00868563 0.00843283 0.00848655
0.216443 0.00838406 0.00873023 0.00846966 0.00852798
0.221477 0.00842558 0.00877379 0.00850519 0.00856819
0.22651 0.00846576 0.00881606 0.00853976 0.00860719
0.231544 0.00850455 0.00885681 0.00857364 0.008645
0.236577 0.00854191 0.00889593 0.00860696 0.0086816
0.241611 0.00857787 0.00893347 0.00863966 0.008717
0.246644 0.00861247 0.00896958 0.00867156 0.0087512
0.251678 0.00864579 0.00900452 0.00870247 0.00878426
0.256711 0.00867791 0.00903854 0.00873231 0.00881625
0.261745 0.00870886 0.00907179 0.00876109 0.00884724
0.266779 0.00873866 0.00910432 0.00878887 0.00887728
0.271812 0.00876735 0.00913609 0.00881574 0.00890639
0.276846 0.00879498 0.00916699 0.0088417 0.00893456
0.281879 0.00882161 0.00919696 0.00886671 0.00896176
0.286913 0.00884722 0.00922596 0.00889068 0.00898795
0.291946 0.00887176 0.00925404 0.00891358 0.00901313
0.29698 0.00889511 0.00928126 0.00893553 0.0090373
0.302013 0.0089172 0.00930765 0.00895681 0.00906055
0.307047 0.00893795 0.0093332 0.00897777 0.00908297
0.312081 0.00895731 0.00935792 0.00899866 0.00910463
0.317114 0.00897531 0.00938186 0.00901957 0.00912558
0.322148 0.00899204 0.00940512 0.00904039 0.00914585
0.327181 0.00900772 0.00942786 0.0090609 0.00916549
0.332215 0.0090226 0.00945029 0.00908085 0.00918458
0.337248 0.00903699 0.00947263 0.00910005 0.00920322
0.342282 0.00905119 0.00949505 0.00911841 0.00922155
0.347315 0.0090654 0.00951767 0.00913588 0.00923965
0.352349 0.00907975 0.0095405 0.00915242 0.00925756
0.357383 0.00909419 0.0095634 0.00916804 0.00927521
0.362416 0.00910856 0.00958611 0.00918273 0.00929247
0.36745 0.00912264 0.00960822 0.00919654 0.00930913
0.372483 0.00913621 0.0096293 0.00920953 0.00932501
0.377517 0.00914912 0.00964898 0.00922175 0.00933995
0.38255 0.00916135 0.00966701 0.00923319 0.00935385
0.387584 0.009173 0.00968337 0.00924383 0.00936673
0.392617 0.00918427 0.00969813 0.00925361 0.00937867
0.397651 0.0091954 0.00971151 0.00926252 0.00938981
0.402685 0.00920658 0.00972372 0.00927057 0.00940029
0.407718 0.00921792 0.00973497 0.00927777 0.00941022
0.412752 0.00922935 0.0097454 0.00928411 0.00941962
0.417785 0.00924065 0.00975511 0.00928946 0.00942841
0.422819 0.00925143 0.00976419 0.00929372 0.00943645
0.427852 0.00926127 0.0097727 0.0092968 0.00944359
0.432886 0.00926976 0.00978072 0.00929869 0.00944972
0.437919 0.00927662 0.00978827 0.00929947 0.00945479
0.442953 0.00928172 0.00979537 0.00929925 0.00945878
0.447987 0.00928506 0.00980207 0.00929812 0.00946175
0.45302 0.00928672 0.0098085 0.0092962 0.00946381
0.458054 0.00928687 0.00981485 0.00929359 0.0094651
0.463087 0.00928566 0.00982135 0.00929037 0.00946579
0.468121 0.00928329 0.00982816 0.00928667 0.00946604
0.473154 0.00927994 0.00983538 0.00928256 0.00946596
0.478188 0.00927579 0.00984303 0.00927817 0.00946566
0.483221 0.00927102 0.00985103 0.00927359 0.00946521
0.488255 0.00926579 0.00985927 0.00926895 0.00946467
0.493289 0.00926027 0.00986758 0.0092644 0.00946409
0.498322 0.00925467 0.00987581 0.0092601 0.00946353
0.503356 0.00924919 0.00988382 0.00925617 0.00946306
0.508389 0.00924409 0.00989153 0.00925267 0.00946276
0.513423 0.00923955 0.0098989 0.0092496 0.00946269
0.518456 0.00923568 0.00990593 0.00924688 0.00946283
0.52349 0.0092324 0.00991255 0.0092444 0.00946312
0.528523 0.00922951 0.00991868 0.00924213 0.00946344
0.533557 0.00922675 0.00992427 0.00924004 0.00946369
0.538591 0.00922387 0.00992938 0.00923815 0.0094638
0.543624 0.00922064 0.00993416 0.00923647 0.00946376
0.548658 0.00921693 0.00993879 0.00923494 0.00946356
0.553691 0.00921265 0.00994343 0.00923348 0.00946319
0.558725 0.00920775 0.00994812 0.00923197 0.00946261
0.563758 0.00920223 0.00995281 0.00923024 0.00946176
0.568792 0.00919612 0.00995741 0.00922812 0.00946055
0.573826 0.00918948 0.0099618 0.00922545 0.00945891
0.578859 0.0091824 0.00996596 0.00922212 0.00945683
0.583893 0.00917506 0.00996994 0.00921807 0.00945435
0.588926 0.00916763 0.00997388 0.0092133 0.0094516
0.59396 0.00916036 0.00997797 0.00920786 0.00944873
0.598993 0.00915345 0.00998234 0.00920192 0.0094459
0.604027 0.00914702 0.00998704 0.00919572 0.00944326
0.60906 0.00914114 0.00999201 0.00918959 0.00944091
0.614094 0.00913576 0.00999712 0.0091838 0.00943889
0.619128 0.00913077 0.0100022 0.00917852 0.00943717
0.624161 0.00912595 0.0100072 0.00917381 0.00943567
0.629195 0.0091211 0.0100121 0.00916961 0.00943427
0.634228 0.00911599 0.0100169 0.00916587 0.00943292
0.639262 0.00911051 0.0100217 0.00916255 0.00943158
0.644295 0.00910471 0.0100264 0.00915966 0.00943027
0.649329 0.00909877 0.0100312 0.00915727 0.00942907
0.654362 0.00909301 0.0100359 0.00915545 0.00942812
0.659396 0.00908771 0.0100405 0.00915433 0.00942752
0.66443 0.00908306 0.0100449 0.00915404 0.00942735
0.669463 0.00907916 0.0100491 0.00915463 0.00942764
0.674497 0.00907599 0.0100531 0.00915606 0.00942838
0.67953 0.00907355 0.0100568 0.00915825 0.00942954
0.684564 0.00907187 0.0100605 0.00916106 0.00943113
0.689597 0.00907102 0.0100641 0.0091644 0.00943316
0.694631 0.00907113 0.0100676 0.0091682 0.00943565
0.699664 0.00907225 0.010071 0.00917244 0.00943857
0.704698 0.00907433 0.0100741 0.00917715 0.00944187
0.709732 0.00907722 0.0100769 0.0091823 0.00944547
0.714765 0.00908074 0.0100792 0.00918787 0.00944929
0.719799 0.00908475 0.0100813 0.00919373 0.00945327
0.724832 0.00908917 0.0100834 0.00919973 0.00945743
0.729866 0.00909397 0.0100857 0.00920572 0.00946178
0.734899 0.00909914 0.0100884 0.00921155 0.00946637
0.739933 0.00910463 0.010092 0.0092171 0.00947123
0.744966 0.00911035 0.0100963 0.00922223 0.0094763
0.75 0.0091162 0.0101015 0.00922679 0.00948151
