# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 2.29317e-29 1.82607e-33 2.29336e-29
2000 1.79993 1.77798 1.88209 5.46001
4000 3.84074 3.60035 3.66227 11.1034
6000 5.41987 5.31465 4.98981 15.7243
8000 7.14431 7.17426 6.5901 20.9087
10000 8.64631 9.15694 7.9811 25.7843
12000 10.406 11.3409 10.1113 31.8582
14000 12.4242 13.2387 11.6655 37.3285
16000 14.0008 15.1211 13.4205 42.5424
18000 16.0039 17.1398 15.1612 48.3048
20000 17.7023 19.41 17.0788 54.1912
22000 19.5868 21.6961 18.7311 60.014
24000 20.8805 23.804 20.3232 65.0077
26000 23.2403 25.662 21.7057 70.6081
28000 25.3235 27.7028 23.6827 76.709
30000 27.2178 29.7788 25.3007 82.2973
32000 29.2416 32.5491 27.5181 89.3089
34000 31.7807 35.6214 29.5983 97.0004
36000 34.3146 37.4508 31.3869 103.152
38000 36.2711 39.26 33.8552 109.386
40000 37.825 39.4579 36.1183 113.401
42000 39.0208 40.5094 37.9514 117.482
44000 41.0994 42.9398 39.0618 123.101
46000 42.9579 44.8411 40.9348 128.734
48000 45.3882 46.1772 43.4934 135.059
50000 47.9041 48.0113 46.0261 141.941
52000 49.0719 49.0898 47.3304 145.492
54000 51.243 50.9111 47.5211 149.675
56000 53.1256 51.839 50.5236 155.488
58000 55.3776 52.8017 53.0166 161.196
60000 57.4195 54.8866 56.554 168.86
62000 59.4579 57.0907 58.1646 174.713
64000 61.3654 57.8822 59.2206 178.468
66000 63.176 59.0673 61.727 183.97
68000 65.0477 61.1573 63.4166 189.622
70000 65.964 63.1895 66.1062 195.26
72000 67.3474 64.792 67.942 200.081
74000 70.1556 66.4125 69.0566 205.625
76000 73.1542 69.0826 70.8907 213.127
78000 74.7567 70.335 73.0909 218.183
80000 77.0725 71.833 76.8318 225.737
82000 78.9508 73.414 78.9489 231.314
84000 80.2888 75.3616 79.9195 235.57
86000 81.1245 76.7888 81.2388 239.152
88000 83.1085 78.936 82.1877 244.232
90000 86.1355 81.8516 83.9395 251.927
92000 87.4231 83.4706 86.8126 257.706
94000 89.6937 84.6491 88.5063 262.849
96000 92.0491 85.3491 91.1981 268.596
98000 92.2292 86.9536 94.6714 273.854
100000 93.7909 89.3306 96.8768 279.998
102000 95.023 92.0365 97.9054 284.965
104000 96.4428 92.4139 101.06 289.917
106000 97.2952 94.6667 102.394 294.356
108000 99.3977 96.4476 104.449 300.295
110000 102.27 97.7576 105.553 305.58
112000 103.164 100.345 107.343 310.851
114000 104.785 102.424 109.178 316.387
116000 105.84 105.658 110.211 321.708
118000 108.779 109.118 112.464 330.361
120000 110.881 110.945 113.703 335.529
122000 113.5 112.904 116.441 342.845
124000 115.372 113.529 118.693 347.594
126000 116.234 115.896 120.521 352.651
128000 118.646 117.562 121.995 358.203
130000 119.323 120.455 122.914 362.691
132000 121.814 121.625 123.67 367.108
134000 122.312 122.898 125.732 370.943
136000 124.495 124.883 127.939 377.316
138000 126.766 127.908 129.989 384.663
140000 130.063 129.29 132.063 391.415
142000 130.227 130.957 134.667 395.851
144000 133.359 132.873 136.206 402.439
146000 134.504 135.033 139.47 409.008
148000 134.449 136.276 140.521 411.246
150000 137.327 138.868 141.521 417.716
152000 139.4 141.091 144.327 424.817
154000 142.001 142.296 145.699 429.996
156000 143.588 143.937 147.439 434.964
158000 145.519 145.304 149.563 440.385
160000 148.196 146.729 151.452 446.377
162000 150.648 147.951 154.234 452.832
164000 153.034 149.503 156.534 459.072
166000 155.129 150.495 156.723 462.348
168000 156.596 151.432 157.704 465.732
170000 158.327 154.024 159.305 471.656
172000 160.905 154.209 162.498 477.611
174000 161.868 155.408 164.787 482.062
176000 162.77 158.607 166.725 488.103
178000 164.085 160.675 168.821 493.581
180000 165.432 162.817 171.201 499.45
182000 169.562 164.913 172.415 506.89
184000 170.744 166.924 173.913 511.581
186000 172.846 167.556 177.835 518.237
188000 176.054 168.312 178.907 523.273
190000 178.248 169.656 181.422 529.326
192000 181.413 172.685 183.972 538.07
