1521.5635083569582, 2.3792869441464948
1618.0757451104682, 2.36270302955489
1711.3157229657418, 2.3474902929841477
1982.53813045986, 2.303088699713448
2075.778108315134, 2.2878759631427057
2177.2310679900916, 2.2694588864800753
2262.3541439029877, 2.258114916168875
2406.1727863998854, 2.2326714471627334
2498.921278728942, 2.2140599151959153
2592.3681978584123, 2.200278250370889
2687.9530790269287, 2.183281345518793
2939.473383834552, 2.1406327778575003
3035.538110082611, 2.120954170615784
3121.0578850273823, 2.1063535137314164
3406.5126786543824, 2.052373879772349
3499.889036557721, 2.0361042592340266
3589.902742464579, 2.018580716627639
3657.7794804011137, 2.0079722492225542
3919.2885818376217, 1.9563997258873005
4012.0370741666784, 1.937788193920482
4104.785566495736, 1.9191766619536637
4155.3051050590175, 1.908537051876632
4433.472979068363, 1.8521658040715328
4526.143868419596, 1.8330176202000708
4621.64151809267, 1.8134174788551625
4711.382176484964, 1.7940057165842882
4804.13066881402, 1.77539418461747
4896.568749231782, 1.754636045032077
4989.0585649680925, 1.7342356733831132
5081.289704111658, 1.7120464620520042
5173.753652188694, 1.691467206434826
5266.295203243554, 1.6714246027222912
5357.725882041788, 1.6503665930414326
5450.835084508507, 1.6275828319647168
5543.143826629896, 1.6059302725382512
5635.530171729108, 1.5848143650164295
5727.606104917025, 1.561551849876033
5819.785508742041, 1.5390048706084951
5912.016647885605, 1.516815659277386
6003.9373751178755, 1.4924798403277029
6093.492504909484, 1.469785082484801
6188.03750617516, 1.4455970421104813
6280.0875717038025, 1.4221556430018707
6371.775490002601, 1.3962098683382564
6463.592746597773, 1.3711585135157152
6555.211684471839, 1.3447357149368622
6646.994450854644, 1.3194458481567017
6738.656501494168, 1.2933211895248728
6846.770383432334, 1.2609667346774827
6938.432434071857, 1.2348420760456538
7029.784072800086, 1.206570809795251
7121.213314506139, 1.1788361954494917
7212.383879619445, 1.149312741421587
7310.063035224675, 1.1181318147294372
7394.90608346098, 1.0915180211432798
7483.135495714764, 1.0656554599293835
7577.609360917436, 1.0349754886424738
7669.064470282764, 1.0074197582649291
7760.566141434784, 0.9801860190301706
7851.922953694869, 0.9519505295734101
7943.791945608588, 0.9272569426872983
8035.453996248111, 0.9011322840554694
8127.400591139655, 0.8769753490740007
8219.68346560177, 0.8551439056793204
8311.20195073232, 0.8340264410239016
8404.43028814092, 0.8127332066674624
8497.101177492154, 0.7935850227960004
8590.08247875468, 0.7765834465431123
8682.916334359346, 0.758562231671402
8775.967478301915, 0.742043642132693
8860.939864834592, 0.7296576017209415
8962.628507627385, 0.7128703567687098
9056.127162075405, 0.6994464598801131

