1836.6186644918753, 2.4940042350153093, -1, 
1930.2207895769934, 2.4812958739995703, -1, 
2024.15057167959, 2.470853376581215, -1, 
2117.502642725054, 2.4564158038727353, -1, 
2213.7316286095074, 2.4438731098291813, -1, 
2304.7586282138395, 2.431356849777686, -1, 
2398.4556013829647, 2.4193043966454004, -1, 
2491.764559662971, 2.404568683989896, -1, 
2585.642606447018, 2.393768418635112, -1, 
2679.3740698285096, 2.3819544774604458, -1, 
2772.562312365234, 2.3663839729532743, -1, 
2866.4231140430984, 2.3554644516196803, -1, 
2960.154577424589, 2.3436505104450136, -1, 
3053.4721582576876, 2.328974425778915, -1, 
3147.143263767538, 2.3167430886784146, -1, 
3238.233208009438, 2.3046621129495746, -1, 
3334.459607127964, 2.292101530509199, -1, 
3427.751320301787, 2.277246561874885, -1, 
3521.6379896389262, 2.266505924509506, -1, 
3615.265982383319, 2.253976447461981, -1, 
3708.5318278978675, 2.238942594859453, -1, 
3802.513345319013, 2.228857865377527, -1, 
3896.0982252979484, 2.216030248382978, -1, 
3989.2692227284897, 2.200340487896997, -1, 
4083.095534193988, 2.189182454605784, -1, 
4176.775262256931, 2.1770107454946883, -1, 
4270.015240112205, 2.1617980089239452, -1, 
4363.901909449343, 2.1510573715585664, -1, 
4457.357451131906, 2.1373353347229447, -1, 
4551.028556641756, 2.1251039976224444, -1, 
4644.346137474853, 2.1104279129563452, -1, 
4738.129336174894, 2.098971739718108, -1, 
4831.834931897111, 2.086978914575227, -1, 
4925.152512730208, 2.0723028299091277, -1, 
5018.625299518953, 2.058700049052316, -1, 
5112.434365878269, 2.047422759782293, -1, 
5205.726079052091, 2.0325677911479794, -1, 
5299.354071796484, 2.020038314100455, -1, 
5393.137270496525, 2.0085821408622175, -1, 
5486.403116011074, 1.9935482882596895, -1, 
5579.850035140545, 1.979766623434663, -1, 
5673.581498522036, 1.9679526822599966, -1, 
5767.287094244252, 1.9559598571171155, -1, 
5860.527072099526, 1.940747120546373, -1, 
5954.3620061181155, 1.9296487152445645, -1, 
6047.705454610488, 1.91515151454668, -1, 
6141.514520969804, 1.9038742252766572, -1, 
6234.728631165803, 1.8884826047377, -1, 
6328.537697525117, 1.877205315467677, -1, 
6422.113954950962, 1.8643180704837234, -1, 
6515.733325142262, 1.8517289654467937, -1, 
6609.188866824825, 1.8380069286111722, -1, 
6703.179006799061, 1.827981827118651, -1, 
6796.49658763216, 1.813305742452552, -1, 
6890.383256969299, 1.8025651050871727, -1, 
6984.088852691515, 1.7905722799442918, -1, 
7077.535771820986, 1.7767906151192652, -1, 
7171.034426269006, 1.763366718230668, -1, 
7265.024566243243, 1.7533416167381466, -1, 
7358.471485372714, 1.7395599519131204, -1, 
7452.271929178937, 1.7282230346536929, -1, 
7546.193088728441, 1.7177209092459327, -1, 
7639.6658755171875, 1.7041181283891207, -1, 
7733.190397624482, 1.690873115468738, -1, 
7827.284008235819, 1.6815635498490749, -1, 
7920.549853750367, 1.6665296972465469, -1, 
8014.643464361702, 1.6572201316268838, -1, 
8108.245589446819, 1.6445117706111443, -1, 
8202.20123920869, 1.6342481571610037, -1, 
8295.915457484, 1.6223149600075275, -1, 
8389.491714909844, 1.609427715023574, -1, 
8483.637060839726, 1.6004759173403398, -1, 
8577.54959783614, 1.5899141639431749, -1, 
8671.151722921259, 1.5772058029274356, -1, 
8765.245333532595, 1.5678962373077725, -1, 
8858.925061595535, 1.555724528196677, -1, 
8952.794485826493, 1.5448646348524877, -1, 
9046.87947388474, 1.5354954412434199, -1, 
9140.817878540427, 1.5251125718144694, -1, 
9204.827401415409, 1.517760951161313, -1, 

