# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 8.70303e-30 7.16366e-30 1.58685e-29
2000 2.22032 2.32007 2.30815 6.84854
4000 3.90337 4.22507 4.28245 12.4109
6000 6.18632 6.73782 6.26076 19.1849
8000 8.0492 8.99356 8.37867 25.4214
10000 10.2775 11.1085 10.7425 32.1285
12000 12.649 13.4871 13.1317 39.2678
14000 15.0358 15.3297 14.8942 45.2596
16000 17.1647 17.1416 16.4085 50.7148
18000 19.0353 18.7305 18.0048 55.7705
20000 20.884 20.577 19.7226 61.1836
22000 22.7756 22.4125 21.3188 66.5068
24000 25.1793 25.6512 23.1096 73.94
26000 26.4213 27.1852 25.0583 78.6648
28000 28.706 28.511 27.2133 84.4303
30000 31.2756 30.3662 29.7907 91.4325
32000 33.4769 32.136 33.126 98.7388
34000 35.1807 33.8468 35.1424 104.17
36000 36.765 35.6332 36.8627 109.261
38000 39.1078 36.9857 40.2628 116.356
40000 40.9385 39.2903 41.4164 121.645
42000 43.306 41.1839 43.3112 127.801
44000 45.0944 43.4023 45.2842 133.781
46000 47.7547 45.1097 47.6189 140.483
48000 50.4552 47.5475 49.7734 147.776
50000 52.9652 49.5808 52.1367 154.683
52000 54.7757 51.6213 54.0526 160.45
54000 56.903 53.3447 55.6648 165.913
56000 59.2863 54.8953 57.9882 172.17
58000 61.6685 57.4497 59.8192 178.937
60000 64.4739 60.5199 60.5403 185.534
62000 66.1193 61.7161 61.382 189.217
64000 67.9875 64.0575 63.8134 195.858
66000 71.1274 66.2282 67.2391 204.595
68000 72.8127 67.3169 69.452 209.582
70000 75.0564 70.1959 70.8819 216.134
72000 77.3447 72.8067 73.426 223.577
74000 80.3908 74.7271 74.3915 229.509
76000 82.4514 76.7201 76.5817 235.753
78000 84.7831 78.4243 78.254 241.461
80000 87.6839 80.7533 80.7848 249.222
82000 89.997 83.5862 82.6509 256.234
84000 91.7183 85.9148 84.6167 262.25
86000 93.4615 88.2194 87.36 269.041
88000 96.0056 89.7716 89.0987 274.876
90000 97.5362 92.743 91.0182 281.297
92000 100.635 94.746 92.0115 287.392
94000 102.591 97.3892 95.2003 295.18
96000 105.122 99.4322 97.2451 301.799
98000 107.091 101.672 99.6502 308.413
100000 110.618 103.655 102.2 316.473
102000 112.658 106.93 104.216 323.805
104000 114.846 107.666 105.614 328.127
106000 116.927 110.66 108.463 336.05
108000 118.56 111.865 111.018 341.443
110000 121.684 113.389 112.118 347.191
112000 123.609 116.328 114.096 354.033
114000 125.409 118.557 115.971 359.936
116000 128.402 119.749 116.141 364.292
118000 129.595 119.545 119.001 368.141
120000 131.543 121.07 122.449 375.062
122000 132.669 123.34 124.247 380.256
124000 135.036 125.354 128.102 388.492
126000 137.721 128.07 130.228 396.018
128000 140.191 130.266 133.564 404.021
130000 142.725 132.017 136.44 411.182
132000 143.059 133.722 138.307 415.087
134000 145.209 134.388 139.848 419.446
136000 145.958 136.577 142.756 425.291
138000 148.36 138.004 145.285 431.648
140000 151.554 141.179 148.572 441.306
142000 154.102 143.523 149.407 447.032
144000 157.183 144.935 150.83 452.948
146000 158.939 147.782 152.489 459.209
148000 162.881 149.619 154.777 467.277
150000 164.708 151.398 155.602 471.708
152000 168.111 154.884 157.753 480.748
154000 170.348 157.366 160.329 488.043
156000 172.712 160.537 162.035 495.285
158000 174.007 162.823 166.045 502.875
160000 176.6 164.499 168.491 509.59
162000 177.526 166.779 171.52 515.824
164000 178.197 169.893 173.131 521.221
166000 180.841 172.064 175.691 528.597
168000 182.329 174.039 177.356 533.724
170000 184.097 175.823 179.042 538.962
172000 187.477 178.539 180.569 546.585
174000 188.496 181.396 183.528 553.42
176000 190.168 183.29 184.32 557.778
178000 192.021 186.289 186.644 564.953
180000 194.164 189.602 188.078 571.844
182000 198.104 191.067 189.421 578.591
184000 199.771 192.882 191.305 583.958
186000 201.838 194.799 193.223 589.86
188000 205.438 197.358 195.325 598.121
190000 206.526 198.349 199.009 603.884
192000 209.391 199.249 200.526 609.165
194000 211.777 203.324 204.758 619.86
196000 214.635 206.209 208.313 629.157
198000 216.824 205.108 208.796 630.727
200000 221.001 204.955 209.132 635.087
202000 221.866 208.124 208.665 638.655
204000 223.051 211.165 211.927 646.143
206000 223.646 213.374 215.617 652.637
208000 224.733 215.898 217.964 658.595
210000 227.015 217.023 218.76 662.799
212000 229.081 218.355 220.362 667.797
214000 228.926 219.519 222.947 671.392
216000 230.771 221.326 224.959 677.056
218000 231.978 224.449 226.921 683.348
220000 233.385 227.48 229.497 690.361
222000 235.831 229.205 233.616 698.651
224000 238.657 231.476 234.729 704.863
226000 239.109 235.258 235.99 710.356
228000 240.446 237.667 238.481 716.593
230000 244.299 239.385 240.758 724.442
232000 247.901 240.067 242.599 730.567
234000 249.84 242.408 243.42 735.667
236000 250.863 242.364 244.524 737.751
238000 254.113 243.618 247.257 744.987
240000 257.071 245.101 249.162 751.335
242000 259.914 247.735 251.583 759.232
244000 263.043 249.978 253.163 766.183
246000 262.497 253.086 256.539 772.122
248000 264.277 256.839 258.982 780.098
250000 265.976 260.292 261.575 787.844
252000 267.676 265.333 262.996 796.005
254000 271.17 266.489 263.052 800.711
256000 274.11 269.751 268.768 812.629
258000 275.404 271.653 271.915 818.972
260000 276.803 274.77 274.065 825.639
262000 278.178 278.391 274.663 831.231
264000 281.221 277.725 278.211 837.156
266000 283.544 282.18 278.248 843.972
268000 284.132 285.642 279.603 849.377
270000 286.983 287.17 281.254 855.407
272000 289.479 290.387 285.051 864.917
274000 289.197 291.994 287.263 868.454
276000 292.33 295.163 290.659 878.152
278000 294.142 296.103 295.324 885.569
280000 295.352 297.735 296.714 889.801
282000 298.631 300.506 298.741 897.878
284000 300.269 302.384 302.009 904.662
286000 300.374 305.77 302.414 908.557
288000 303.706 307.266 306.066 917.038
290000 304.883 309.251 307.775 921.908
292000 305.833 312.937 311.669 930.439
294000 307.351 318.095 313.724 939.17
296000 310.78 320.29 317.257 948.326
298000 313.196 321.983 319.202 954.38
300000 314.53 325.316 321.912 961.758
302000 316.853 327.995 323.555 968.403
304000 317.004 330.817 325.654 973.474
306000 320.332 332.081 326.865 979.278
308000 322.349 334.836 329.479 986.663
310000 326.912 337.375 331.653 995.94
312000 330.672 342.487 334.899 1008.06
314000 331.92 346.45 338.452 1016.82
316000 332.072 349.726 341.334 1023.13
318000 337.138 351.684 344.765 1033.59
320000 340.239 352.395 346.306 1038.94
322000 342.464 352.557 346.862 1041.88
324000 345.64 353.354 350.646 1049.64
326000 348.192 353.794 353.29 1055.28
328000 349.987 353.782 354.217 1057.99
330000 351.172 354.69 356.463 1062.32
332000 354.453 358.158 361.053 1073.66
334000 356.341 356.214 362.203 1074.76
336000 358.256 357.924 363.036 1079.22
338000 359.191 360.295 365.407 1084.89
340000 359.926 361.493 368.169 1089.59
342000 362.605 361.626 370.688 1094.92
344000 364.554 363.185 372.707 1100.45
346000 368.405 365.132 374.695 1108.23
348000 373.041 370.139 374.76 1117.94
350000 376.82 372.066 374.419 1123.3
352000 377.589 374.772 377.152 1129.51
354000 380.333 373.137 380.363 1133.83
356000 384.441 374.697 381.038 1140.18
358000 384.46 373.194 384.124 1141.78
360000 389.031 376.485 384.569 1150.09
362000 389.925 378.832 387.404 1156.16
364000 390.077 382.957 389.34 1162.37
366000 391.923 385.927 391.952 1169.8
368000 392.789 387.006 395.897 1175.69
370000 395.313 386.384 398.95 1180.65
372000 397.769 387.782 401.684 1187.23
374000 398.196 389.366 403.606 1191.17
376000 400.578 392.095 405.706 1198.38
378000 403.827 395.328 406.598 1205.75
380000 406.284 396.174 405.114 1207.57
382000 409.871 397.673 406.348 1213.89
384000 412.058 402.396 408.06 1222.51
386000 414.86 403.465 408.895 1227.22
388000 415.428 406.048 413.649 1235.13
390000 418.743 408.229 416.334 1243.31
392000 422.045 411.011 418.725 1251.78
394000 424.299 414.969 420.111 1259.38
396000 425.045 415.263 423.76 1264.07
398000 425.765 415.877 430.137 1271.78
