# auto-correlation of: jx jy jz avg
            0   7.2865e+08   7.3495e+08   7.3540e+08   7.3300e+08
   5.0505e-03   6.9738e+08   7.0358e+08   7.0404e+08   7.0167e+08
   1.0101e-02   6.1699e+08   6.2288e+08   6.2349e+08   6.2112e+08
   1.5152e-02   5.1590e+08   5.2128e+08   5.2212e+08   5.1977e+08
   2.0202e-02   4.1818e+08   4.2278e+08   4.2399e+08   4.2165e+08
   2.5253e-02   3.3607e+08   3.3958e+08   3.4138e+08   3.3901e+08
   3.0303e-02   2.7245e+08   2.7466e+08   2.7712e+08   2.7474e+08
   3.5354e-02   2.2495e+08   2.2587e+08   2.2887e+08   2.2656e+08
   4.0404e-02   1.8946e+08   1.8939e+08   1.9255e+08   1.9047e+08
   4.5455e-02   1.6230e+08   1.6177e+08   1.6461e+08   1.6289e+08
   5.0505e-02   1.4100e+08   1.4056e+08   1.4267e+08   1.4141e+08
   5.5556e-02   1.2402e+08   1.2406e+08   1.2526e+08   1.2445e+08
   6.0606e-02   1.1022e+08   1.1096e+08   1.1128e+08   1.1082e+08
   6.5657e-02   9.8642e+07   1.0019e+08   9.9742e+07   9.9524e+07
   7.0707e-02   8.8486e+07   9.0937e+07   8.9786e+07   8.9736e+07
   7.5758e-02   7.9272e+07   8.2635e+07   8.0880e+07   8.0929e+07
   8.0808e-02   7.0842e+07   7.4950e+07   7.2862e+07   7.2885e+07
   8.5859e-02   6.3243e+07   6.7768e+07   6.5835e+07   6.5615e+07
   9.0909e-02   5.6555e+07   6.1142e+07   5.9938e+07   5.9212e+07
   9.5960e-02   5.0793e+07   5.5199e+07   5.5125e+07   5.3705e+07
   1.0101e-01   4.5875e+07   5.0027e+07   5.1120e+07   4.9007e+07
   1.0606e-01   4.1623e+07   4.5633e+07   4.7594e+07   4.4950e+07
   1.1111e-01   3.7827e+07   4.1948e+07   4.4341e+07   4.1372e+07
   1.1616e-01   3.4313e+07   3.8842e+07   4.1270e+07   3.8142e+07
   1.2121e-01   3.1002e+07   3.6133e+07   3.8310e+07   3.5148e+07
   1.2626e-01   2.7903e+07   3.3608e+07   3.5386e+07   3.2299e+07
   1.3131e-01   2.5073e+07   3.1099e+07   3.2455e+07   2.9542e+07
   1.3636e-01   2.2558e+07   2.8575e+07   2.9528e+07   2.6887e+07
   1.4141e-01   2.0382e+07   2.6124e+07   2.6662e+07   2.4389e+07
   1.4646e-01   1.8551e+07   2.3864e+07   2.3944e+07   2.2120e+07
   1.5152e-01   1.7076e+07   2.1854e+07   2.1492e+07   2.0141e+07
   1.5657e-01   1.5942e+07   2.0060e+07   1.9438e+07   1.8480e+07
   1.6162e-01   1.5069e+07   1.8389e+07   1.7869e+07   1.7109e+07
   1.6667e-01   1.4275e+07   1.6735e+07   1.6779e+07   1.5930e+07
   1.7172e-01   1.3348e+07   1.5008e+07   1.6073e+07   1.4810e+07
   1.7677e-01   1.2184e+07   1.3186e+07   1.5612e+07   1.3661e+07
   1.8182e-01   1.0840e+07   1.1397e+07   1.5248e+07   1.2495e+07
   1.8687e-01   9.4277e+06   9.8673e+06   1.4886e+07   1.1394e+07
   1.9192e-01   8.0273e+06   8.7834e+06   1.4502e+07   1.0438e+07
   1.9697e-01   6.6977e+06   8.1677e+06   1.4111e+07   9.6588e+06
   2.0202e-01   5.4919e+06   7.8432e+06   1.3715e+07   9.0166e+06
   2.0707e-01   4.4459e+06   7.5113e+06   1.3303e+07   8.4199e+06
   2.1212e-01   3.6018e+06   6.8840e+06   1.2874e+07   7.7867e+06
   2.1717e-01   3.0424e+06   5.8183e+06   1.2459e+07   7.1067e+06
   2.2222e-01   2.8588e+06   4.3874e+06   1.2091e+07   6.4457e+06
   2.2727e-01   3.0484e+06   2.8271e+06   1.1759e+07   5.8782e+06
   2.3232e-01   3.4654e+06   1.4112e+06   1.1370e+07   5.4154e+06
   2.3737e-01   3.8918e+06   3.4045e+05   1.0780e+07   5.0042e+06
   2.4242e-01   4.1560e+06  -3.1192e+05   9.9088e+06   4.5843e+06
   2.4747e-01   4.2084e+06  -5.9873e+05   8.8016e+06   4.1371e+06
   2.5253e-01   4.0718e+06  -6.8105e+05   7.6307e+06   3.6738e+06
   2.5758e-01   3.8081e+06  -7.6780e+05   6.6201e+06   3.2201e+06
   2.6263e-01   3.5401e+06  -9.9739e+05   5.9342e+06   2.8256e+06
   2.6768e-01   3.3840e+06  -1.3775e+06   5.6038e+06   2.5368e+06
   2.7273e-01   3.3247e+06  -1.8585e+06   5.5215e+06   2.3292e+06
   2.7778e-01   3.2112e+06  -2.4093e+06   5.4995e+06   2.1004e+06
   2.8283e-01   2.8780e+06  -2.9661e+06   5.3371e+06   1.7497e+06
   2.8788e-01   2.2310e+06  -3.3987e+06   4.9001e+06   1.2441e+06
   2.9293e-01   1.2638e+06  -3.5821e+06   4.2116e+06   6.3113e+05
   2.9798e-01   5.7262e+04  -3.4758e+06   3.4764e+06   1.9301e+04
   3.0303e-01  -1.2254e+06  -3.1101e+06   2.9650e+06  -4.5683e+05
   3.0808e-01  -2.3791e+06  -2.5514e+06   2.8107e+06  -7.0663e+05
   3.1313e-01  -3.2636e+06  -1.9191e+06   2.9348e+06  -7.4929e+05
   3.1818e-01  -3.8616e+06  -1.3731e+06   3.1393e+06  -6.9849e+05
   3.2323e-01  -4.2071e+06  -1.0448e+06   3.2535e+06  -6.6611e+05
   3.2828e-01  -4.3211e+06  -9.7692e+05   3.1955e+06  -7.0084e+05
   3.3333e-01  -4.2379e+06  -1.1236e+06   2.9853e+06  -7.9207e+05
   3.3838e-01  -3.9967e+06  -1.3685e+06   2.7165e+06  -8.8290e+05
   3.4343e-01  -3.6081e+06  -1.5520e+06   2.4615e+06  -8.9953e+05
   3.4848e-01  -3.0961e+06  -1.5481e+06   2.2143e+06  -8.0997e+05
   3.5354e-01  -2.5782e+06  -1.3549e+06   1.9303e+06  -6.6761e+05
   3.5859e-01  -2.2400e+06  -1.0907e+06   1.5779e+06  -5.8425e+05
   3.6364e-01  -2.1894e+06  -9.0382e+05   1.1205e+06  -6.5756e+05
