# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 7.99817e-30 0 7.99817e-30
2000 4.02969 4.0625 3.87389 11.9661
4000 8.10123 8.09808 8.05482 24.2541
6000 12.5664 12.3463 11.7366 36.6493
8000 17.1048 15.9588 16.4626 49.5262
10000 22.3049 19.2726 21.326 62.9035
12000 27.1441 23.2672 24.3305 74.7419
14000 31.3299 26.2835 29.1046 86.718
16000 36.4148 30.7045 32.8601 99.9795
18000 38.9164 34.3444 36.596 109.857
20000 43.2313 38.7159 41.6247 123.572
22000 47.1974 43.8566 46.2617 137.316
24000 51.6908 47.9306 49.9578 149.579
26000 56.2018 52.8476 53.5179 162.567
28000 59.8062 55.7739 57.8707 173.451
30000 64.6099 59.7685 60.4846 184.863
32000 69.3119 64.3725 63.852 197.537
34000 72.1335 67.9883 68.0269 208.149
36000 75.2432 72.6998 71.25 219.193
38000 77.7229 77.5909 75.6225 230.936
40000 82.9669 81.3642 81.0027 245.334
42000 86.6531 84.1443 84.3551 255.153
44000 89.7186 86.2363 88.0621 264.017
46000 92.9343 90.471 89.9808 273.386
48000 95.3451 92.2419 94.1314 281.718
50000 98.1654 96.5704 98.2351 292.971
52000 103.434 99.6163 102.131 305.181
54000 107.731 102.559 106.38 316.67
56000 112.062 105.953 110.619 328.634
58000 116.461 108.886 113.479 338.825
60000 120.168 112.757 117.89 350.815
62000 124.253 117.251 124.03 365.534
64000 129.179 123.033 128.146 380.358
66000 133.654 126.46 131.988 392.102
68000 137.455 133.202 136.191 406.848
70000 142.535 136.376 141.433 420.343
72000 146.926 142.035 144.637 433.598
74000 150.687 145.69 149.21 445.586
76000 155.006 148.954 151.805 455.765
78000 159.744 155.129 154.455 469.329
80000 165.742 160.923 158.781 485.446
82000 170.546 166.3 164.26 501.107
84000 172.82 172.428 168.24 513.488
86000 176.359 175.097 173.192 524.647
88000 181.719 181.185 177.318 540.222
90000 189.127 185.078 182.283 556.488
92000 196.64 186.673 187.033 570.346
94000 200.976 192.402 191.473 584.851
96000 203.287 196.986 195.155 595.429
98000 208.71 202.717 199.141 610.568
100000 214.498 205.899 203.822 624.219
102000 215.446 211.31 206.129 632.885
104000 219.119 215.622 209.717 644.458
106000 224.431 220.339 214.449 659.22
108000 228.518 225.42 218.221 672.16
110000 232.89 227.002 222.111 682.004
112000 236.479 231.1 228.349 695.929
114000 241.493 233.286 236.208 710.987
116000 243.816 238.955 240.884 723.655
118000 247.404 239.689 245.389 732.481
120000 252.601 245.706 248.655 746.963
122000 258.84 248.654 255.151 762.645
124000 262.639 255.235 259.438 777.313
126000 266.109 256.259 263.569 785.937
128000 271.272 261.119 267.982 800.373
130000 275.94 264.693 270.314 810.947
132000 280.492 267.93 273.226 821.648
134000 284.781 275.025 276.494 836.299
136000 287.889 276.385 280.085 844.359
138000 291.507 280.203 281.527 853.237
140000 293.98 284.455 285.174 863.61
142000 296.523 289.478 292.142 878.143
144000 300.613 293.313 298.917 892.843
146000 303.603 297.641 302.531 903.775
148000 307.526 299.728 306.302 913.555
150000 314.281 305.08 312.811 932.171
152000 315.055 307.009 318.382 940.445
154000 319.517 312.522 322.111 954.15
156000 320.153 316.188 324.922 961.263
158000 324.201 319.118 331.913 975.231
160000 326.395 323.929 334.223 984.547
162000 328.243 328.956 339.895 997.093
164000 333.178 332.261 341.646 1007.09
166000 336.807 336.282 347.526 1020.62
168000 342.385 339.718 349.914 1032.02
170000 345.517 342.595 356.769 1044.88
172000 350.702 346.329 365.334 1062.37
174000 358.232 350.562 370.016 1078.81
176000 362.17 350.614 375.69 1088.47
178000 367.698 353.541 378.836 1100.07
180000 372.142 360.676 380.407 1113.23
182000 377.207 368.766 383.604 1129.58
184000 382.518 371.671 386.348 1140.54
186000 384.591 377.227 390.108 1151.93
188000 386.675 381.575 393.384 1161.63
190000 389.098 388.186 399.997 1177.28
192000 393.905 392.499 405.07 1191.47
194000 399.498 397.501 411.589 1208.59
196000 403.296 405.424 416.996 1225.72
198000 408.126 408.862 421.375 1238.36
200000 411.147 416.379 424.481 1252.01
202000 415.621 420.867 425.904 1262.39
204000 421.813 423.856 429.209 1274.88
206000 424.518 423.655 433.127 1281.3
208000 429.519 428.126 435.419 1293.06
210000 429.138 432.691 440.424 1302.25
212000 435.091 435.248 445.145 1315.48
214000 435.337 435.373 446.843 1317.55
216000 438.091 442.677 447.943 1328.71
218000 442.881 444.466 453.354 1340.7
220000 448.725 451.472 460.078 1360.27
222000 453.392 456.053 468.191 1377.64
224000 461.261 459.71 473.935 1394.91
226000 466.301 462.308 474.891 1403.5
228000 471.468 466.487 475.537 1413.49
230000 475.13 471.338 477.324 1423.79
232000 479.106 478.422 481.329 1438.86
234000 483.881 484.234 487.822 1455.94
236000 487.952 487.154 492.443 1467.55
238000 494.33 488.16 494.517 1477.01
240000 500.921 493.145 504.013 1498.08
242000 504.965 500.226 511.689 1516.88
244000 509.182 503.596 516.6 1529.38
246000 514.946 507.975 519.471 1542.39
248000 516.554 515.872 525.931 1558.36
250000 519.312 520.473 532.314 1572.1
252000 524.512 523.451 531.832 1579.79
254000 528.973 522.999 533.974 1585.95
256000 531.912 525.738 538.504 1596.15
258000 536.298 530.591 542.306 1609.19
260000 543.645 533.044 548.156 1624.84
262000 548.233 539.503 554.798 1642.53
264000 553.54 543.852 563.235 1660.63
266000 557.724 550.122 565.985 1673.83
268000 561.903 556.365 567.071 1685.34
270000 569.216 563.363 569.66 1702.24
272000 570.911 564.169 572.937 1708.02
274000 571.746 567.271 577.173 1716.19
