# auto-correlation of: jx jy jz avg
            0   9.2024e+07   9.1573e+07   9.2452e+07   9.2016e+07
   5.0505e-03   8.8140e+07   8.7710e+07   8.8539e+07   8.8129e+07
   1.0101e-02   7.8146e+07   7.7781e+07   7.8476e+07   7.8134e+07
   1.5152e-02   6.5570e+07   6.5300e+07   6.5796e+07   6.5555e+07
   2.0202e-02   5.3393e+07   5.3228e+07   5.3494e+07   5.3372e+07
   2.5253e-02   4.3138e+07   4.3058e+07   4.3096e+07   4.3097e+07
   3.0303e-02   3.5162e+07   3.5118e+07   3.4968e+07   3.5083e+07
   3.5354e-02   2.9183e+07   2.9113e+07   2.8839e+07   2.9045e+07
   4.0404e-02   2.4705e+07   2.4552e+07   2.4221e+07   2.4493e+07
   4.5455e-02   2.1276e+07   2.1014e+07   2.0674e+07   2.0988e+07
   5.0505e-02   1.8578e+07   1.8212e+07   1.7888e+07   1.8226e+07
   5.5556e-02   1.6404e+07   1.5965e+07   1.5655e+07   1.6008e+07
   6.0606e-02   1.4609e+07   1.4142e+07   1.3830e+07   1.4194e+07
   6.5657e-02   1.3084e+07   1.2630e+07   1.2307e+07   1.2674e+07
   7.0707e-02   1.1747e+07   1.1338e+07   1.1007e+07   1.1364e+07
   7.5758e-02   1.0546e+07   1.0198e+07   9.8727e+06   1.0205e+07
   8.0808e-02   9.4575e+06   9.1671e+06   8.8648e+06   9.1632e+06
   8.5859e-02   8.4730e+06   8.2270e+06   7.9628e+06   8.2209e+06
   9.0909e-02   7.5883e+06   7.3708e+06   7.1582e+06   7.3724e+06
   9.5960e-02   6.8013e+06   6.5964e+06   6.4486e+06   6.6155e+06
   1.0101e-01   6.1137e+06   5.9015e+06   5.8303e+06   5.9485e+06
   1.0606e-01   5.5298e+06   5.2830e+06   5.2916e+06   5.3681e+06
   1.1111e-01   5.0487e+06   4.7338e+06   4.8132e+06   4.8652e+06
   1.1616e-01   4.6585e+06   4.2437e+06   4.3760e+06   4.4261e+06
   1.2121e-01   4.3392e+06   3.8008e+06   3.9712e+06   4.0371e+06
   1.2626e-01   4.0648e+06   3.3938e+06   3.6007e+06   3.6864e+06
   1.3131e-01   3.8097e+06   3.0156e+06   3.2690e+06   3.3648e+06
   1.3636e-01   3.5576e+06   2.6661e+06   2.9776e+06   3.0671e+06
   1.4141e-01   3.3075e+06   2.3492e+06   2.7278e+06   2.7948e+06
   1.4646e-01   3.0665e+06   2.0676e+06   2.5217e+06   2.5519e+06
   1.5152e-01   2.8356e+06   1.8198e+06   2.3613e+06   2.3389e+06
   1.5657e-01   2.6041e+06   1.5974e+06   2.2421e+06   2.1479e+06
   1.6162e-01   2.3579e+06   1.3896e+06   2.1486e+06   1.9654e+06
   1.6667e-01   2.0939e+06   1.1936e+06   2.0627e+06   1.7834e+06
   1.7172e-01   1.8212e+06   1.0171e+06   1.9739e+06   1.6040e+06
   1.7677e-01   1.5523e+06   8.6899e+05   1.8823e+06   1.4345e+06
   1.8182e-01   1.2980e+06   7.4691e+05   1.7981e+06   1.2810e+06
   1.8687e-01   1.0722e+06   6.3831e+05   1.7352e+06   1.1486e+06
   1.9192e-01   8.9182e+05   5.2928e+05   1.6998e+06   1.0403e+06
   1.9697e-01   7.6750e+05   4.1311e+05   1.6864e+06   9.5566e+05
   2.0202e-01   6.9940e+05   2.9206e+05   1.6813e+06   8.9093e+05
   2.0707e-01   6.7940e+05   1.7878e+05   1.6685e+06   8.4222e+05
   2.1212e-01   6.9354e+05   9.2532e+04   1.6312e+06   8.0576e+05
   2.1717e-01   7.2032e+05   4.5870e+04   1.5574e+06   7.7454e+05
   2.2222e-01   7.3342e+05   3.2101e+04   1.4480e+06   7.3783e+05
   2.2727e-01   7.0999e+05   2.3722e+04   1.3163e+06   6.8333e+05
   2.3232e-01   6.3687e+05  -1.1130e+04   1.1753e+06   6.0036e+05
   2.3737e-01   5.1536e+05  -8.4178e+04   1.0299e+06   4.8703e+05
   2.4242e-01   3.6339e+05  -1.7905e+05   8.8303e+05   3.5579e+05
   2.4747e-01   2.1151e+05  -2.6859e+05   7.4558e+05   2.2950e+05
