# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 0 1.199e-29 1.199e-29
2000 5.94716 6.17695 6.06396 18.1881
4000 12.0575 12.3898 11.3319 35.7791
6000 18.4083 19.1907 18.0753 55.6744
8000 25.2856 25.1141 24.8392 75.239
10000 33.0244 31.028 31.595 95.6473
12000 38.7998 37.254 37.2644 113.318
14000 46.498 43.5461 43.7254 133.769
16000 54.3317 50.42 52.0238 156.775
18000 60.912 57.2638 57.0349 175.211
20000 65.3224 64.1711 63.4899 192.983
22000 69.8387 70.1419 71.3286 211.309
24000 74.2109 73.8417 77.1172 225.17
26000 79.4266 79.568 83.2022 242.197
28000 84.0741 83.2992 90.2001 257.573
30000 90.5374 89.441 96.0377 276.016
32000 95.3563 95.1128 101.217 291.686
34000 102.555 102.356 108.103 313.014
36000 107.011 109.661 115.226 331.899
38000 112.296 114.846 118.181 345.323
40000 117.277 121.131 125.058 363.466
42000 122.217 125.728 134.464 382.408
44000 130.302 131.833 141.308 403.443
46000 138.519 138.807 148.553 425.879
48000 144.997 145.767 155.572 446.337
50000 152.02 151.172 162.856 466.048
52000 159.222 162.025 167.271 488.518
54000 165.444 166.741 174.711 506.896
56000 172.299 172.913 180.62 525.831
58000 180.936 178.271 185.583 544.79
60000 185.404 185.817 191.439 562.659
62000 192.613 190.497 194.734 577.844
64000 196.241 195.229 202.886 594.357
66000 203.668 200.653 207.686 612.007
68000 211.178 208.923 215.886 635.987
70000 219.322 215.541 222.299 657.162
72000 227.844 219.424 228.597 675.865
74000 234.202 226.576 233.857 694.635
76000 238.553 234.447 237.092 710.092
78000 243.14 243.103 244.972 731.216
80000 249.228 250.906 250.019 750.154
82000 259.993 258.033 256.856 774.881
84000 263.993 259.848 263.903 787.744
86000 268.545 264.45 268.949 801.944
88000 274.915 269.661 276.017 820.593
90000 279.984 273.595 279.972 833.552
92000 286.057 278.582 285.763 850.402
94000 290.312 284.181 293.893 868.386
96000 296.505 291.253 303.026 890.784
98000 302.357 301.377 306.163 909.898
100000 310.18 305.219 313.919 929.318
102000 316.978 311.894 319.476 948.348
104000 324.223 317.155 327.48 968.859
106000 327.479 321.955 335.117 984.551
108000 333.936 328.034 338.718 1000.69
110000 338.339 334.024 341.146 1013.51
112000 346.62 339.779 348.844 1035.24
114000 351.135 345.387 358.068 1054.59
116000 357.217 353.335 362.822 1073.37
118000 362.443 360.219 373.34 1096
120000 369.075 366.852 378.745 1114.67
122000 378.934 370.261 383.265 1132.46
124000 387.446 378.051 393.291 1158.79
126000 393.25 386.789 401.915 1181.95
128000 398.704 391.155 407.118 1196.98
130000 405.931 397.14 410.491 1213.56
132000 410.301 403.816 414.37 1228.49
134000 415.802 407.561 423.447 1246.81
136000 423.501 416.167 428.027 1267.69
138000 429.988 424.813 432.653 1287.45
140000 438.884 430.966 440.788 1310.64
142000 445.733 433.411 449.006 1328.15
144000 454.315 440.362 456.216 1350.89
146000 459.904 444.887 464.237 1369.03
148000 463.199 450.112 471.211 1384.52
150000 471.338 453.817 480.019 1405.17
152000 478.705 458.624 483.226 1420.56
154000 484.364 468.431 490.437 1443.23
156000 490.774 466.167 496.856 1453.8
158000 493.793 469.523 503.823 1467.14
160000 496.786 479.076 508.222 1484.08
162000 502.605 480.841 513.078 1496.52
164000 508.257 485.936 518.158 1512.35
166000 514.478 492.265 521.747 1528.49
168000 521.271 503.115 532.355 1556.74
170000 530.099 506.727 544.931 1581.76
172000 535.063 512.958 549.82 1597.84
