# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 5.4782e-33 5.4782e-33 0 1.09564e-32
2000 0.0663285 0.0702429 0.0633512 0.199923
4000 0.0816471 0.0809004 0.0830553 0.245603
6000 0.0952058 0.0977307 0.0939673 0.286904
8000 0.113224 0.109765 0.133396 0.356386
10000 0.122708 0.126736 0.158997 0.408441
12000 0.144107 0.131412 0.169601 0.445121
14000 0.157911 0.151994 0.166108 0.476012
16000 0.170952 0.159375 0.177391 0.507718
18000 0.170757 0.189077 0.188036 0.547869
20000 0.193882 0.207089 0.201603 0.602573
22000 0.206194 0.212254 0.220272 0.63872
24000 0.228377 0.231573 0.234824 0.694774
26000 0.242709 0.249032 0.250549 0.74229
28000 0.257918 0.278196 0.27172 0.807834
30000 0.263674 0.277662 0.296717 0.838053
32000 0.264495 0.286539 0.31279 0.863824
34000 0.294481 0.316259 0.328668 0.939408
36000 0.308977 0.316366 0.336948 0.962291
38000 0.315138 0.319973 0.350692 0.985802
40000 0.328285 0.341418 0.373058 1.04276
42000 0.3489 0.35005 0.382137 1.08109
44000 0.367226 0.380532 0.39413 1.14189
46000 0.384198 0.37976 0.437547 1.20151
48000 0.392117 0.410011 0.459316 1.26144
50000 0.41154 0.416906 0.455988 1.28443
52000 0.445322 0.445157 0.486616 1.3771
54000 0.446326 0.445416 0.495722 1.38746
56000 0.463839 0.457733 0.500339 1.42191
58000 0.468135 0.45144 0.520346 1.43992
60000 0.485857 0.472539 0.531551 1.48995
62000 0.499748 0.505177 0.554392 1.55932
64000 0.513361 0.50445 0.560738 1.57855
66000 0.539658 0.541914 0.571755 1.65333
68000 0.534817 0.554547 0.589788 1.67915
70000 0.579094 0.568743 0.61027 1.75811
72000 0.59044 0.55513 0.612553 1.75812
74000 0.580426 0.574952 0.622196 1.77757
76000 0.600657 0.590454 0.648657 1.83977
78000 0.623257 0.592539 0.641021 1.85682
80000 0.641661 0.60324 0.664326 1.90923
82000 0.651319 0.607219 0.676043 1.93458
84000 0.670274 0.628687 0.678314 1.97727
86000 0.681894 0.624062 0.693847 1.9998
88000 0.7031 0.66418 0.706621 2.0739
90000 0.715072 0.667623 0.72231 2.105
92000 0.719688 0.688875 0.746242 2.15481
94000 0.736432 0.680303 0.743571 2.16031
96000 0.746966 0.71383 0.768103 2.2289
98000 0.784844 0.71273 0.788142 2.28572
100000 0.780801 0.720176 0.800238 2.30121
102000 0.809972 0.7569 0.826918 2.39379
104000 0.803955 0.75634 0.83092 2.39122
106000 0.839579 0.773742 0.863866 2.47719
108000 0.842196 0.789749 0.893077 2.52502
110000 0.866594 0.784582 0.895101 2.54628
112000 0.87433 0.798411 0.892467 2.56521
114000 0.899623 0.818683 0.919918 2.63822
116000 0.903715 0.83594 0.949986 2.68964
118000 0.940463 0.85621 0.977138 2.77381
120000 0.940756 0.897393 1.0017 2.83985
122000 0.974925 0.87646 1.01383 2.86522
124000 0.989543 0.896995 1.02329 2.90982
126000 1.01914 0.923089 1.03834 2.98058
128000 1.02966 0.944346 1.05949 3.0335
130000 1.06483 0.940353 1.08654 3.09172
132000 1.10156 0.955582 1.10218 3.15932
134000 1.11244 0.96171 1.12511 3.19926
136000 1.10432 0.961858 1.11694 3.18312
138000 1.12762 0.985063 1.13845 3.25113
140000 1.16199 1.01062 1.15005 3.32266
142000 1.17631 1.02022 1.13437 3.3309
144000 1.16964 1.02468 1.16257 3.35689
146000 1.17741 1.04343 1.18476 3.4056
148000 1.18705 1.05663 1.20468 3.44836
150000 1.21835 1.05757 1.24811 3.52403
152000 1.22567 1.03275 1.27563 3.53405
154000 1.24163 1.05477 1.26488 3.56128
156000 1.26104 1.07075 1.31105 3.64284
158000 1.28256 1.09744 1.32525 3.70526
160000 1.30269 1.09848 1.35285 3.75401
162000 1.3244 1.10626 1.33901 3.76967
164000 1.36036 1.12873 1.37111 3.8602
166000 1.41034 1.15333 1.38814 3.95182
168000 1.43107 1.17118 1.40914 4.01139
170000 1.46296 1.19957 1.44477 4.1073
172000 1.46852 1.18489 1.45031 4.10372
174000 1.49234 1.21697 1.47708 4.18638
176000 1.50304 1.19325 1.51552 4.21181
178000 1.51702 1.22661 1.51073 4.25436
180000 1.52971 1.22965 1.53814 4.29749
182000 1.53484 1.21823 1.55969 4.31276
184000 1.52805 1.23251 1.55323 4.3138
186000 1.54256 1.24063 1.57988 4.36308
188000 1.58548 1.26334 1.57989 4.42871
190000 1.60381 1.26633 1.58239 4.45253
192000 1.62569 1.29189 1.60277 4.52035
194000 1.60337 1.3298 1.59491 4.52808
196000 1.62819 1.35542 1.6318 4.61541
198000 1.66328 1.36931 1.6307 4.66329
200000 1.66603 1.36583 1.65719 4.68905
202000 1.68058 1.39083 1.64126 4.71267
204000 1.72266 1.38538 1.67434 4.78239
206000 1.70099 1.40524 1.69143 4.79766
208000 1.73966 1.43694 1.71728 4.89388
210000 1.76616 1.41991 1.73241 4.91848
212000 1.74396 1.44225 1.74722 4.93343
214000 1.7932 1.48492 1.78286 5.06098
216000 1.79365 1.49342 1.75465 5.04172
218000 1.85002 1.53577 1.77415 5.15993
220000 1.85479 1.54639 1.79499 5.19617
222000 1.86239 1.55004 1.78796 5.20039
224000 1.90417 1.55406 1.81522 5.27345
226000 1.90574 1.57403 1.83116 5.31092
228000 1.92544 1.58842 1.84729 5.36116
230000 1.93092 1.59396 1.82943 5.35431
232000 1.94945 1.59315 1.85194 5.39454
234000 1.94951 1.61486 1.88204 5.44641
236000 1.9602 1.62288 1.92143 5.50451
238000 1.99649 1.64121 1.92667 5.56438
240000 2.01594 1.65424 1.92539 5.59556
242000 2.01871 1.68921 1.92487 5.63278
244000 2.05493 1.69213 1.97567 5.72273
246000 2.07037 1.6965 2.00964 5.77652
248000 2.08544 1.71093 2.01873 5.81509
250000 2.07765 1.72381 2.03042 5.83188
252000 2.11222 1.75476 2.04136 5.90834
254000 2.12369 1.74689 2.06294 5.93352
256000 2.11924 1.77445 2.04035 5.93404
258000 2.19592 1.80343 2.07292 6.07227
260000 2.22514 1.82552 2.08922 6.13988
262000 2.25109 1.84061 2.07211 6.16381
264000 2.21576 1.89002 2.10849 6.21426
266000 2.26083 1.89239 2.13832 6.29154
268000 2.27296 1.89359 2.15569 6.32224
270000 2.24855 1.91768 2.14347 6.30971
272000 2.3091 1.94394 2.17752 6.43056
274000 2.30036 1.93843 2.18193 6.42072
276000 2.30499 1.94391 2.21424 6.46314
278000 2.33209 1.94953 2.21038 6.492
280000 2.33382 1.96867 2.24862 6.55112
282000 2.37444 2.00095 2.24022 6.61561
284000 2.384 2.02219 2.2522 6.65839
286000 2.39161 2.02929 2.25482 6.67572
