# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 5.4782e-33 3.65213e-33 9.13033e-33
2000 1.42592 1.74797 1.5715 4.74539
4000 2.67722 2.88444 2.69647 8.25813
6000 4.12118 4.23505 4.21816 12.5744
8000 5.84278 6.04305 5.50852 17.3943
10000 7.63707 7.50568 6.94413 22.0869
12000 8.87082 8.8685 8.33733 26.0767
14000 9.72591 9.97154 9.46744 29.1649
16000 10.8754 10.8508 10.7951 32.5213
18000 12.1799 12.1074 12.2377 36.5251
20000 13.4738 13.3444 13.6398 40.458
22000 15.4207 14.3854 15.4214 45.2274
24000 17.4159 16.0133 17.2183 50.6474
26000 18.604 17.5015 18.0693 54.1747
28000 19.3561 19.1761 19.3916 57.9238
30000 20.7119 20.8341 20.0873 61.6333
32000 21.9115 22.1551 21.5122 65.5788
34000 23.3644 24.0454 22.9772 70.387
36000 25.4903 25.3611 25.4381 76.2895
38000 26.856 26.6469 26.8837 80.3866
40000 28.0871 27.6868 28.6792 84.4531
42000 30.1632 29.0735 30.8057 90.0424
44000 31.4494 30.3599 31.9038 93.7132
46000 32.6596 31.8286 33.9826 98.4709
48000 33.9759 33.5693 35.4988 103.044
50000 35.4251 35.1592 36.4541 107.038
52000 36.9961 36.1545 37.0775 110.228
54000 38.4567 37.625 38.1842 114.266
56000 39.7469 39.1165 39.4906 118.354
58000 41.3073 40.6171 40.9003 122.825
60000 42.0884 42.935 43.0639 128.087
62000 43.3884 43.4025 44.542 131.333
64000 45.9783 45.3174 46.1084 137.404
66000 47.2207 46.8537 47.6492 141.724
68000 49.1548 48.2254 49.7384 147.119
70000 50.1315 49.5113 51.448 151.091
72000 52.0667 50.5708 52.5458 155.183
74000 52.9789 52.3047 53.4417 158.725
76000 54.921 53.2096 55.3176 163.448
78000 56.3873 54.9702 57.1125 168.47
80000 57.5613 57.5824 59.4318 174.576
82000 58.463 59.7865 60.7095 178.959
84000 60.0556 61.5051 62.1709 183.732
86000 61.5948 62.4655 63.3329 187.393
88000 62.6064 63.9478 64.3238 190.878
90000 64.2879 65.5746 65.4339 195.296
92000 64.4593 66.8412 66.0696 197.37
94000 65.9116 68.6347 66.1221 200.668
96000 67.7647 69.9669 67.2486 204.98
98000 69.6538 71.0139 69.1711 209.839
100000 70.4067 72.0347 70.6542 213.096
102000 71.4094 72.5757 72.2929 216.278
104000 73.0194 75.7644 73.3717 222.156
106000 74.0145 78.1529 74.3825 226.55
108000 75.4399 79.726 76.3731 231.539
110000 77.2925 81.4186 77.1518 235.863
112000 78.5032 82.7616 78.1536 239.418
114000 80.2322 83.4287 79.2688 242.93
116000 81.0106 85.2424 80.296 246.549
118000 83.2378 86.1845 82.1466 251.569
120000 84.9962 87.1308 83.7752 255.902
122000 86.8698 89.1761 85.2491 261.295
124000 88.3901 90.296 86.4585 265.145
126000 89.8656 91.2361 88.6522 269.754
128000 92.1642 92.4452 90.1101 274.72
130000 93.9201 93.4684 92.0231 279.412
132000 95.953 94.3137 94.3075 284.574
134000 97.1183 95.1721 97.8691 290.159
136000 98.6721 96.5888 98.6407 293.902
138000 100.277 98.9311 100.012 299.221
140000 101.152 100.179 101.094 302.425
142000 102.863 102.122 101.971 306.956
144000 104.088 104.317 104.025 312.431
146000 105.067 106.66 105.171 316.898
148000 106.608 108.288 106.779 321.675
150000 107.824 109.773 108.195 325.793
152000 108.692 110.844 109.368 328.904
154000 109.874 112.089 111.115 333.077
156000 111.452 113.608 112.181 337.241
158000 114.258 114.124 113.861 342.243
160000 115.766 115.082 115.788 346.636
162000 117.372 117.471 117.281 352.123
164000 118.58 118.294 118.829 355.704
166000 120.601 119.991 120.555 361.147
168000 122.41 120.911 122.407 365.728
170000 123.565 120.504 124.051 368.12
172000 123.532 122.94 127.122 373.594
174000 124.959 124.009 129.638 378.606
176000 126.392 126.054 130.37 382.816
178000 127.654 127.771 131.757 387.182
180000 129.129 129.968 133.206 392.302
182000 129.025 131.755 135.147 395.927
184000 129.258 132.718 135.057 397.033
186000 130.368 132.187 135.649 398.205
188000 131.792 133.683 136.97 402.445
190000 133.713 134.2 138.597 406.509
192000 136.044 135.568 139.802 411.415
194000 136.961 136.388 141.668 415.018
