# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 5.44716e-30 3.50605e-30 8.95503e-30
2000 0.829916 0.923914 0.828622 2.58245
4000 1.70811 1.6795 1.56304 4.95065
6000 2.71177 2.60154 2.42542 7.73873
8000 3.44357 3.77865 3.46227 10.6845
10000 4.4821 4.83998 4.38063 13.7027
12000 5.25272 5.53783 5.37212 16.1627
14000 5.88461 5.8615 6.22578 17.9719
16000 6.46389 6.30041 6.95977 19.7241
18000 6.92517 7.14015 7.6405 21.7058
20000 7.7373 8.00994 8.21498 23.9622
22000 8.28216 8.95639 9.08903 26.3276
24000 9.03483 9.72072 10.1396 28.8952
26000 9.65302 10.3411 10.6636 30.6577
28000 10.2264 11.0865 11.4607 32.7736
30000 11.2631 11.8668 12.3006 35.4305
32000 11.914 12.8095 12.9873 37.7108
34000 12.9233 13.7064 13.5935 40.2232
36000 13.4057 13.8657 14.2033 41.4747
38000 14.1908 15.0306 14.734 43.9554
40000 15.065 15.7862 15.3142 46.1654
42000 16.1027 16.9737 16.2501 49.3265
44000 17.2675 18.4189 16.9189 52.6053
46000 18.0323 19.2177 17.3978 54.6478
48000 18.9291 19.4935 18.0702 56.4928
50000 20.0816 20.7609 18.7682 59.6107
52000 21.3656 22.1799 19.6272 63.1728
54000 21.5888 22.9865 20.5416 65.1169
56000 22.3774 23.5445 21.2028 67.1247
58000 23.3968 24.0599 21.9814 69.4381
60000 24.2632 24.83 23.0294 72.1226
62000 25.1201 25.7496 23.9565 74.8262
64000 25.3503 26.3118 24.5748 76.2369
66000 26.589 27.0665 25.5463 79.2019
68000 27.6782 28.0861 25.734 81.4984
70000 28.4081 28.308 26.5448 83.2609
72000 29.4914 28.8978 27.4977 85.8869
74000 30.2303 29.8023 28.6615 88.6941
76000 31.1385 30.98 29.5623 91.6808
78000 32.0607 31.8555 30.6666 94.5827
80000 32.9043 32.5934 31.5784 97.0761
82000 33.782 33.1921 32.5632 99.5373
84000 34.5678 34.0868 33.6493 102.304
86000 34.8979 34.4972 34.3284 103.723
88000 36.2822 35.3929 35.1014 106.776
90000 36.8366 36.0546 35.8234 108.715
92000 38.2253 37.2242 36.4898 111.939
94000 39.016 38.1674 37.8917 115.075
96000 39.863 38.7522 38.6829 117.298
98000 40.7937 39.4534 40.0777 120.325
100000 41.7388 39.9926 40.4979 122.229
102000 42.4117 40.9145 40.9732 124.299
104000 43.013 41.7352 42.0172 126.765
106000 43.4851 42.8008 42.4895 128.775
108000 44.2468 43.1592 43.4066 130.813
110000 45.307 43.9353 44.7712 134.014
112000 45.3578 44.7801 45.6869 135.825
114000 45.9471 45.5577 46.4873 137.992
116000 46.8431 46.5448 47.4437 140.832
118000 47.6637 48.2729 47.9873 143.924
120000 48.5532 49.3987 49.4628 147.415
122000 48.7548 50.2927 49.9008 148.948
124000 49.2539 51.1252 50.4805 150.86
126000 50.3926 52.4713 51.4761 154.34
128000 50.9059 53.1797 52.2612 156.347
130000 51.2875 53.4639 52.97 157.721
132000 52.67 54.4852 53.2239 160.379
134000 53.9844 55.8379 53.8484 163.671
136000 54.6331 56.8384 54.6831 166.155
138000 55.1296 57.5142 55.1979 167.842
140000 56.6643 59.207 56.5966 172.468
142000 57.0652 59.4443 57.009 173.519
144000 57.9936 60.4551 57.4669 175.916
146000 58.1199 61.3437 58.4033 177.867
148000 58.5727 62.4367 59.5347 180.544
150000 59.5834 63.2306 60.4101 183.224
152000 60.9747 63.995 61.8551 186.825
154000 61.6773 65.2935 62.376 189.347
156000 62.6692 66.4042 63.245 192.318
158000 62.9463 66.4865 64.1982 193.631
160000 63.6978 66.8511 65.5643 196.113
162000 64.683 67.7053 66.2063 198.595
164000 65.6641 68.42 67.2155 201.3
166000 66.7246 68.9425 68.3558 204.023
168000 67.5625 69.7264 69.6359 206.925
170000 68.5034 71.1785 70.4928 210.175
172000 69.2323 71.695 70.7102 211.637
174000 70.0049 72.6602 71.6597 214.325
176000 70.3723 73.5192 71.9956 215.887
178000 70.9536 74.144 73.1508 218.248
180000 72.2342 74.7595 72.8059 219.8
182000 73.6647 75.4581 73.5049 222.628
184000 74.7455 76.4711 75.8076 227.024
186000 76.3037 77.1856 76.7056 230.195
188000 76.95 78.421 77.3018 232.673
190000 77.8573 79.3279 78.0249 235.21
192000 79.1796 79.9906 78.6885 237.859
194000 79.3443 80.7855 79.3441 239.474
196000 80.1561 81.7285 80.1657 242.05
198000 80.971 82.4594 80.8877 244.318
200000 82.109 83.4609 82.2715 247.841
202000 83.4532 84.0299 82.7647 250.248
204000 83.8204 84.9726 83.0577 251.851
206000 85.2499 85.6772 83.9323 254.859
208000 87.0887 85.8288 84.3221 257.24
210000 87.3069 86.5846 84.7515 258.643
212000 87.5203 86.5489 85.8279 259.897
214000 88.6551 87.2817 87.6449 263.582
216000 90.1682 88.5939 88.574 267.336
218000 90.3672 89.3673 89.2128 268.947
220000 91.4362 91.253 90.0636 272.753
222000 92.3184 91.4347 89.8522 273.605
224000 92.6338 92.7341 90.4367 275.805
226000 93.6859 93.6285 91.1736 278.488
228000 94.7681 94.6444 92.213 281.626
230000 95.118 95.1134 93.5342 283.766
232000 96.0778 95.7459 94.148 285.972
234000 97.6063 96.7046 94.6592 288.97
236000 98.4314 96.9566 95.205 290.593
238000 98.8639 97.4819 95.6688 292.015
240000 100.491 98.0987 96.6448 295.234
242000 101.373 98.5466 96.5602 296.48
244000 102.483 98.5431 98.4306 299.457
246000 103.955 99.4514 99.2475 302.654
248000 105.088 100.041 100.636 305.765
250000 105.341 100.5 100.487 306.328
252000 106.688 101.356 101.456 309.5
254000 107.755 102.386 102.67 312.811
256000 109.056 102.989 103.063 315.108
258000 110.628 104.054 103.772 318.455
260000 111.649 103.895 105.415 320.958
262000 112.079 104.49 107.127 323.697
264000 113.383 106.046 107.625 327.053
266000 113.528 106.466 108.027 328.021
268000 114.823 107.134 108.601 330.558
270000 116.452 107.779 108.274 332.506
272000 117.083 108.658 108.774 334.515
