# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 7.26775e-30 5.4782e-33 5.4782e-33 7.2787e-30
2000 2.20649 2.15037 2.00474 6.3616
4000 4.09946 4.12736 4.14525 12.3721
6000 5.95028 5.84103 5.70214 17.4934
8000 7.88694 7.99884 7.61899 23.5048
10000 9.18075 9.68738 9.40892 28.277
12000 11.2511 11.8924 11.317 34.4606
14000 13.3309 13.5383 13.4211 40.2903
16000 15.3675 15.2156 15.6021 46.1852
18000 17.0218 17.1249 17.498 51.6447
20000 19.0198 19.3715 19.253 57.6443
22000 20.3968 21.3525 21.5282 63.2775
24000 22.4125 23.4948 23.6748 69.582
26000 24.5725 25.6153 25.2578 75.4457
28000 26.9111 27.0183 27.4201 81.3495
30000 29.4501 29.2669 29.3701 88.087
32000 31.6011 31.0415 31.2955 93.938
34000 33.1166 33.7401 34.1485 101.005
36000 35.0528 36.0326 35.8254 106.911
38000 37.7564 38.048 37.4111 113.215
40000 39.7822 39.7559 40.5219 120.06
42000 42.4653 42.1822 41.827 126.475
44000 44.087 45.404 42.773 132.264
46000 47.0766 48.4076 44.664 140.148
48000 48.874 50.6096 46.8939 146.377
50000 50.2116 51.588 49.0169 150.816
52000 51.044 53.3169 51.0819 155.443
54000 52.7421 55.6637 53.1963 161.602
56000 53.7041 58.6706 54.9896 167.364
58000 55.9401 61.0272 56.2513 173.219
60000 57.6007 61.4991 58.9208 178.021
62000 60.0175 63.2064 60.1736 183.398
64000 63.387 65.5671 62.6776 191.632
66000 65.3064 67.0477 65.5493 197.903
68000 66.7197 69.9284 68.6547 205.303
70000 67.7166 72.8037 71.6303 212.151
72000 70.5878 75.8609 73.4537 219.902
74000 72.6964 78.3344 75.529 226.56
76000 74.7205 80.4412 77.3016 232.463
78000 77.0917 82.4235 79.5027 239.018
80000 80.2057 84.5217 80.9125 245.64
82000 81.0119 86.904 83.11 251.026
84000 81.4063 89.725 84.0456 255.177
86000 82.9755 91.1912 87.3662 261.533
88000 86.1595 92.1576 89.7849 268.102
90000 86.6303 93.5463 91.3368 271.513
92000 89.097 95.7416 93.3795 278.218
94000 91.0261 98.4008 95.5095 284.936
96000 92.6066 100.329 98.119 291.054
98000 93.7555 101.824 101.048 296.628
100000 94.5547 104.076 103.482 302.113
102000 96.8053 105.531 104.886 307.223
104000 99.4899 107.34 106.191 313.021
106000 101.529 109.995 107.319 318.843
108000 103.22 111.718 108.837 323.776
110000 106.029 114.526 110.312 330.866
112000 109.187 116.65 114.376 340.214
114000 110.109 118.66 116.279 345.048
116000 111.368 121.618 117.674 350.66
118000 113.071 123.519 118.633 355.224
120000 115.789 125.865 120.21 361.865
122000 117.643 126.832 122.595 367.071
124000 120.111 129.101 123.607 372.819
126000 123.367 131.207 125.206 379.78
128000 125.933 134.288 128.119 388.34
130000 127.671 135.539 131.207 394.417
132000 129.086 137.658 132.412 399.156
134000 131.358 140.276 134.649 406.283
136000 132.503 142.621 135.382 410.506
138000 134.569 145.481 137.21 417.259
140000 137.261 147.839 138.301 423.4
142000 139.953 151.844 140.582 432.378
144000 143.897 152.715 143.954 440.566
146000 144.657 155.464 145.2 445.321
148000 146.076 158.57 146.83 451.477
150000 149.461 161.991 147.811 459.262
152000 151.372 164.87 150.447 466.689
154000 153.426 167.89 152.734 474.05
156000 155.75 170.692 155.892 482.335
158000 157.693 172.521 158.966 489.18
160000 160.406 174.476 160.35 495.232
162000 162.483 177.231 161.904 501.619
164000 165.508 180.075 164.552 510.135
166000 166.914 182.122 165.563 514.598
168000 167.632 184.079 167.285 518.995
170000 168.848 184.528 169.382 522.758
172000 171.968 189.243 170.113 531.325
174000 174.106 190.25 172.355 536.712
176000 175.758 192.899 174.654 543.311
178000 177.395 193.541 177.923 548.859
180000 180.778 195.203 180.963 556.944
182000 184.153 196.177 183.033 563.363
184000 186.753 198.222 185.581 570.556
186000 187.804 200.363 187.758 575.925
188000 189.056 202.996 189.854 581.906
190000 190.24 202.963 190.529 583.733
192000 191.572 205.236 194.785 591.594
194000 193.387 206.434 195.518 595.339
196000 195.728 208.35 196.101 600.179
198000 197.161 211.775 196.628 605.563
200000 199.667 212.847 198.356 610.87
202000 202.593 214.445 198.58 615.618
204000 204.781 215.793 199.798 620.372
206000 206.444 219.255 201.66 627.359
208000 210.135 220.438 203.115 633.688
210000 211.759 223.997 203.495 639.251
212000 215.306 226.382 205.09 646.778
214000 217.722 228.006 208.075 653.803
216000 219.353 229.558 210.65 659.561
218000 220.353 232.31 213.502 666.164
220000 220.891 233.069 213.968 667.928
222000 222.493 235.063 215.798 673.355
224000 223.003 238.999 218.308 680.31
226000 225.84 242.487 220.298 688.625
228000 227.173 244.364 221.743 693.28
230000 228.414 246.239 223.264 697.917
232000 229.668 247.185 224.492 701.344
234000 230.939 246.897 225.542 703.377
236000 233.105 249.218 227.966 710.29
238000 236.666 251.439 230.013 718.117
240000 239.343 254.247 233.616 727.206
242000 239.334 257.45 234.855 731.639
244000 241.135 259.417 237.971 738.523
246000 244.064 260.74 240.941 745.744
248000 244.841 262.12 244.632 751.593
250000 245.919 265.377 245.88 757.176
252000 248.599 267.975 248.956 765.53
254000 249.044 267.926 251.303 768.274
256000 252.111 268.047 251.548 771.706
258000 255.093 270.022 253.526 778.641
260000 256.579 271.764 257.231 785.573
262000 259.596 274.984 258.815 793.395
264000 263.068 277.811 259.721 800.599
266000 264.669 281.162 261.721 807.553
268000 269.069 284.384 264.86 818.312
270000 270.437 284.276 265.647 820.361
272000 271.674 285.113 266.827 823.614
274000 273.55 287.541 268.186 829.278
276000 276.466 290.268 270.033 836.768
278000 277.107 291.993 272.512 841.612
280000 281.421 292.711 276.163 850.295
282000 284.382 293.751 278.956 857.089
284000 290.741 294.66 281.286 866.687
286000 294.147 296.454 282.619 873.219
288000 297.221 297.218 284.095 878.534
290000 298.785 298.916 288.382 886.084
292000 302.159 302.331 291.001 895.491
294000 303.985 304.759 292.662 901.406
296000 306.013 305.847 292.454 904.314
298000 307.946 307.045 295.775 910.766
300000 306.786 308.453 300.948 916.187
302000 308.252 310.988 302.886 922.127
304000 313.272 311.156 305.702 930.129
306000 315.736 311.705 308.144 935.585
308000 318.391 314.766 311.157 944.314
310000 321.233 316.008 312.482 949.723
312000 322.158 318.387 313.724 954.269
314000 324.76 319.941 316.095 960.796
316000 328.599 322.972 318.983 970.554
318000 329.648 324.05 319.32 973.018
320000 333.733 324.67 319.346 977.748
322000 336.6 327.125 322.196 985.92
324000 337.986 326.579 325.7 990.265
326000 341.812 328.118 327.529 997.46
328000 344.496 329.742 327.79 1002.03
330000 348.762 329.641 330.217 1008.62
332000 351.136 333.293 332.875 1017.3
334000 352.628 333.654 331.613 1017.9
336000 354.919 336.608 338.124 1029.65
338000 359.018 339.599 340.393 1039.01
340000 363.408 343.041 343.696 1050.14
342000 367.038 345.07 345.252 1057.36
344000 368.03 347.881 348.439 1064.35
346000 367.7 350.461 349.698 1067.86
348000 371.717 351.793 351.028 1074.54
350000 373.533 353.895 352.958 1080.39
352000 377.337 357.751 355.162 1090.25
354000 377.833 359.741 357.816 1095.39
356000 378.139 362.561 358.606 1099.31
358000 383.714 364.699 359.602 1108.02
360000 384.344 368.342 360.623 1113.31
362000 385.076 371.658 361.053 1117.79
364000 387.088 374.351 361.707 1123.15
366000 389.123 374.728 362.89 1126.74
368000 391.615 376.188 364.045 1131.85
370000 394.704 376.601 364.725 1136.03
372000 394.904 376.963 366.779 1138.65
374000 396.266 377.858 368.363 1142.49
376000 396.946 380.472 372.836 1150.25
378000 400.384 381.733 375.505 1157.62
380000 402.473 383.778 378.034 1164.28
382000 402.81 386.75 380.728 1170.29
384000 406.52 385.713 381.147 1173.38
386000 406.157 388.847 381.749 1176.75
388000 409.092 389.412 382.776 1181.28
390000 411.963 392.574 384.588 1189.13
392000 413.228 394.91 388.14 1196.28
