# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 0 3.22483e-30 3.22666e-30
2000 0.0402397 0.0422636 0.0444196 0.126923
4000 0.0494837 0.0513339 0.0562667 0.157084
6000 0.0687978 0.0575023 0.0591124 0.185413
8000 0.0757994 0.0667832 0.0706325 0.213215
10000 0.0838026 0.0767482 0.0828561 0.243407
12000 0.0885186 0.0839317 0.0955139 0.267964
14000 0.088943 0.0869855 0.0946685 0.270597
16000 0.088749 0.095622 0.104279 0.28865
18000 0.0935474 0.0957489 0.110353 0.299649
20000 0.0899295 0.10018 0.109885 0.299994
22000 0.0956564 0.0959257 0.113613 0.305195
24000 0.0986152 0.113276 0.122298 0.334189
26000 0.105801 0.110128 0.127265 0.343194
28000 0.109904 0.120328 0.125803 0.356036
30000 0.116997 0.121801 0.125904 0.364702
32000 0.126798 0.134471 0.134399 0.395669
34000 0.127806 0.144787 0.135982 0.408574
36000 0.133325 0.150527 0.138524 0.422376
38000 0.136729 0.158802 0.142383 0.437914
40000 0.144639 0.168538 0.155592 0.46877
42000 0.149895 0.173336 0.155442 0.478674
44000 0.148235 0.173764 0.157371 0.47937
46000 0.153081 0.180657 0.173662 0.5074
48000 0.159186 0.190833 0.180923 0.530942
50000 0.17229 0.206898 0.185898 0.565087
52000 0.181513 0.207121 0.193097 0.581731
54000 0.181632 0.206526 0.197199 0.585357
56000 0.192644 0.216145 0.215737 0.624526
58000 0.19627 0.232114 0.221305 0.649689
60000 0.202262 0.234192 0.229936 0.666389
62000 0.205341 0.238994 0.230962 0.675296
64000 0.212562 0.238173 0.251703 0.702438
66000 0.219482 0.248695 0.24716 0.715337
68000 0.233005 0.254113 0.261306 0.748424
70000 0.235828 0.249283 0.26416 0.749271
72000 0.246282 0.267576 0.270009 0.783868
74000 0.245659 0.26669 0.268726 0.781075
76000 0.244984 0.266447 0.271059 0.782489
78000 0.249559 0.269424 0.266518 0.785502
80000 0.264173 0.271807 0.272109 0.808089
82000 0.266811 0.274982 0.279647 0.82144
84000 0.264532 0.275247 0.299994 0.839773
86000 0.26466 0.285737 0.29042 0.840818
88000 0.268631 0.289007 0.303085 0.860722
90000 0.271208 0.294318 0.303035 0.868561
92000 0.27599 0.292393 0.315337 0.88372
94000 0.278283 0.305983 0.307781 0.892047
96000 0.286345 0.305404 0.326857 0.918606
98000 0.28304 0.312238 0.319571 0.914849
100000 0.292279 0.308298 0.323968 0.924545
102000 0.30726 0.320854 0.336656 0.964769
104000 0.307078 0.310151 0.331927 0.949156
106000 0.313507 0.313617 0.347827 0.974951
108000 0.322482 0.312568 0.382043 1.01709
110000 0.323529 0.310458 0.383773 1.01776
112000 0.336969 0.310286 0.382283 1.02954
114000 0.348133 0.332461 0.387694 1.06829
116000 0.355678 0.342532 0.396658 1.09487
118000 0.368443 0.342704 0.401073 1.11222
120000 0.35936 0.361784 0.40875 1.12989
122000 0.36835 0.357486 0.410366 1.1362
124000 0.368444 0.357431 0.414237 1.14011
126000 0.383205 0.370253 0.428185 1.18164
128000 0.399674 0.37991 0.43682 1.2164
130000 0.405366 0.387097 0.442599 1.23506
132000 0.405959 0.393086 0.440121 1.23917
134000 0.421751 0.406575 0.451645 1.27997
136000 0.417285 0.399091 0.453419 1.2698
138000 0.419902 0.406925 0.468717 1.29554
140000 0.428753 0.412988 0.482931 1.32467
142000 0.438796 0.419206 0.499548 1.35755
144000 0.450992 0.412673 0.518705 1.38237
146000 0.46156 0.419001 0.519684 1.40025
148000 0.465635 0.42763 0.54207 1.43534
150000 0.476131 0.433238 0.54083 1.4502
152000 0.490815 0.461576 0.54861 1.501
154000 0.495167 0.468158 0.549166 1.51249
156000 0.499272 0.461 0.548035 1.50831
158000 0.50612 0.476713 0.557813 1.54065
160000 0.514602 0.490362 0.55958 1.56454
162000 0.53015 0.488824 0.570459 1.58943
164000 0.51965 0.48752 0.567198 1.57437
166000 0.54665 0.491817 0.583044 1.62151
168000 0.549876 0.490572 0.58042 1.62087
170000 0.551663 0.49636 0.601217 1.64924
172000 0.561544 0.513352 0.600207 1.6751
174000 0.569384 0.511445 0.61211 1.69294
176000 0.576381 0.510301 0.637208 1.72389
178000 0.586093 0.519329 0.641146 1.74657
180000 0.58599 0.522837 0.641672 1.7505
182000 0.595066 0.520371 0.661774 1.77721
184000 0.610173 0.52458 0.643438 1.77819
186000 0.619531 0.544705 0.666737 1.83097
188000 0.616138 0.530182 0.668747 1.81507
190000 0.622826 0.538875 0.66696 1.82866
192000 0.628758 0.535177 0.668123 1.83206
194000 0.621853 0.559569 0.689561 1.87098
196000 0.636504 0.56607 0.700275 1.90285
198000 0.650347 0.572455 0.70107 1.92387
200000 0.662258 0.58361 0.713145 1.95901
202000 0.674678 0.582262 0.71398 1.97092
204000 0.693221 0.599322 0.717345 2.00989
206000 0.693887 0.588736 0.724653 2.00728
208000 0.690974 0.594104 0.722862 2.00794
210000 0.709714 0.59874 0.727886 2.03634
212000 0.708737 0.605684 0.739765 2.05419
214000 0.721636 0.609634 0.74685 2.07812
216000 0.712851 0.610709 0.749349 2.07291
218000 0.731922 0.606226 0.763193 2.10134
220000 0.730707 0.627004 0.766757 2.12447
222000 0.72364 0.611577 0.764626 2.09984
224000 0.727059 0.632924 0.767984 2.12797
226000 0.73673 0.64462 0.784004 2.16535
228000 0.745714 0.644912 0.771163 2.16179
230000 0.757929 0.671794 0.796547 2.22627
232000 0.764942 0.677386 0.806929 2.24926
234000 0.768769 0.709633 0.814871 2.29327
236000 0.775054 0.703214 0.827318 2.30559
238000 0.780101 0.702829 0.829088 2.31202
240000 0.7722 0.708472 0.822683 2.30336
242000 0.78965 0.710174 0.824143 2.32397
244000 0.777729 0.706972 0.83045 2.31515
246000 0.798542 0.715283 0.845342 2.35917
248000 0.802079 0.709773 0.863044 2.3749
250000 0.817722 0.726101 0.868795 2.41262
252000 0.818372 0.725314 0.870894 2.41458
254000 0.817507 0.738574 0.890947 2.44703
256000 0.830891 0.743512 0.890378 2.46478
258000 0.826172 0.753993 0.890537 2.4707
260000 0.836874 0.754726 0.908073 2.49967
262000 0.853343 0.75345 0.917046 2.52384
264000 0.845206 0.765048 0.938697 2.54895
266000 0.846278 0.782592 0.926365 2.55524
268000 0.855827 0.785038 0.934379 2.57524
270000 0.857951 0.787313 0.927693 2.57296
272000 0.862252 0.795505 0.930416 2.58817
274000 0.869794 0.801982 0.947596 2.61937
276000 0.887719 0.799233 0.93354 2.62049
278000 0.879226 0.807881 0.935425 2.62253
280000 0.870328 0.805949 0.932096 2.60837
282000 0.880297 0.821224 0.949738 2.65126
284000 0.877797 0.823989 0.933305 2.63509
286000 0.900694 0.820822 0.955204 2.67672
288000 0.912887 0.827529 0.944744 2.68516
290000 0.899827 0.829156 0.969364 2.69835
292000 0.908949 0.835438 0.973883 2.71827
294000 0.910804 0.850633 0.97587 2.73731
296000 0.912051 0.861547 0.999077 2.77267
298000 0.937725 0.850512 0.97939 2.76763
300000 0.950678 0.865187 1.00096 2.81682
302000 0.961861 0.871851 1.02291 2.85662
304000 0.952035 0.867724 1.03547 2.85523
306000 0.970032 0.891774 1.04018 2.90198
308000 0.971602 0.875563 1.02728 2.87445
310000 0.988455 0.906471 1.04513 2.94006
312000 0.985195 0.89477 1.05582 2.93578
314000 1.00592 0.903438 1.0469 2.95626
316000 1.01224 0.899406 1.07718 2.98882
318000 1.01437 0.917658 1.07227 3.0043
320000 1.02465 0.925265 1.06277 3.01268
322000 1.02248 0.928755 1.06179 3.01302
324000 1.02906 0.93288 1.07245 3.03439
326000 1.04237 0.961132 1.0871 3.0906
328000 1.04393 0.948297 1.11737 3.1096
330000 1.04993 0.95521 1.12337 3.12851
332000 1.07027 0.974486 1.13034 3.1751
334000 1.04729 0.97978 1.13978 3.16685
336000 1.08272 0.986999 1.13894 3.20866
338000 1.06765 1.00011 1.13028 3.19804
340000 1.08524 1.00992 1.16384 3.259
342000 1.09589 1.01356 1.1634 3.27286
344000 1.10215 1.00719 1.15942 3.26876
346000 1.1012 1.02378 1.16969 3.29467
348000 1.12831 1.02382 1.16782 3.31995
350000 1.12558 1.02416 1.18157 3.33131
352000 1.14392 1.03669 1.18309 3.36371
354000 1.14198 1.03717 1.18494 3.36409
356000 1.13811 1.05235 1.19099 3.38144
358000 1.15215 1.06976 1.19846 3.42036
360000 1.16882 1.06297 1.18805 3.41985
362000 1.18677 1.07739 1.19496 3.45911
364000 1.20396 1.0746 1.19996 3.47853
366000 1.20892 1.07226 1.20768 3.48886
368000 1.19532 1.08524 1.21843 3.49899
370000 1.20072 1.08964 1.21036 3.50071
372000 1.21701 1.09985 1.22844 3.54529
374000 1.22328 1.11518 1.23433 3.57279
376000 1.21704 1.10807 1.24035 3.56547
378000 1.2303 1.117 1.24438 3.59168
380000 1.23098 1.12683 1.27498 3.63279
382000 1.23462 1.13362 1.26993 3.63818
384000 1.24286 1.14549 1.28145 3.66981
386000 1.24486 1.14687 1.28967 3.6814
388000 1.26344 1.15002 1.30205 3.71551
390000 1.25878 1.15253 1.32191 3.73322
392000 1.27089 1.16402 1.33182 3.76673
394000 1.28282 1.16966 1.33693 3.78941
396000 1.2876 1.17565 1.33434 3.79759
398000 1.29483 1.16772 1.32744 3.78999
400000 1.29984 1.17893 1.33369 3.81246
402000 1.30302 1.19255 1.34505 3.84061
404000 1.32217 1.19337 1.35571 3.87125
406000 1.32339 1.19686 1.37844 3.8987
408000 1.31998 1.20141 1.34684 3.86823
410000 1.30685 1.21089 1.3578 3.87553
412000 1.3434 1.21004 1.37464 3.92808
414000 1.33312 1.22692 1.3683 3.92833
416000 1.33289 1.21999 1.39701 3.94988
418000 1.35888 1.22951 1.39036 3.97875
420000 1.35882 1.24518 1.38434 3.98834
422000 1.3684 1.24252 1.38705 3.99797
424000 1.39227 1.25813 1.4058 4.0562
426000 1.38449 1.26543 1.40741 4.05732
428000 1.37349 1.27187 1.41015 4.05552
430000 1.39993 1.30209 1.42036 4.12238
432000 1.40128 1.30698 1.43097 4.13923
434000 1.40388 1.30138 1.44389 4.14915
436000 1.42264 1.30819 1.44568 4.17651
438000 1.42061 1.31599 1.45172 4.18832
440000 1.42023 1.3222 1.44431 4.18673
442000 1.42403 1.31534 1.45823 4.19761
444000 1.43552 1.33454 1.45849 4.22855
446000 1.45708 1.33431 1.48033 4.27173
448000 1.46365 1.34793 1.47645 4.28803
450000 1.45304 1.34478 1.46734 4.26515
452000 1.49313 1.35135 1.475 4.31948
454000 1.47724 1.36354 1.49103 4.33181
456000 1.488 1.37889 1.4986 4.36549
458000 1.5145 1.37862 1.52467 4.41779
460000 1.50165 1.38696 1.50495 4.39355
462000 1.51047 1.37132 1.51818 4.39996
464000 1.52313 1.40048 1.53107 4.45468
466000 1.53537 1.42294 1.53214 4.49045
468000 1.53578 1.41379 1.52997 4.47954
470000 1.54692 1.42054 1.52775 4.4952
472000 1.53189 1.42758 1.54005 4.49952
474000 1.54428 1.40431 1.52416 4.47274
476000 1.56176 1.42275 1.53904 4.52355
478000 1.59224 1.45253 1.56996 4.61473
480000 1.59922 1.45874 1.59275 4.65071
482000 1.59513 1.47243 1.5915 4.65906
484000 1.60736 1.46231 1.61069 4.68035
486000 1.60796 1.46696 1.6011 4.67602
488000 1.62694 1.47574 1.58379 4.68646
490000 1.65062 1.47797 1.62085 4.74944
492000 1.63884 1.51153 1.63058 4.78095
494000 1.64323 1.50213 1.638 4.78336
496000 1.65089 1.51679 1.63405 4.80172
498000 1.65403 1.51389 1.66026 4.82818
500000 1.65091 1.49194 1.635 4.77785
502000 1.6586 1.51537 1.65323 4.8272
504000 1.66879 1.51631 1.6584 4.8435
506000 1.68547 1.53464 1.68265 4.90276
508000 1.70856 1.55818 1.68458 4.95133
510000 1.68362 1.54003 1.67305 4.8967
512000 1.68836 1.54362 1.66427 4.89624
514000 1.71089 1.55622 1.68202 4.94912
516000 1.7173 1.59077 1.69169 4.99976
518000 1.74438 1.5949 1.6971 5.03637
520000 1.72608 1.59968 1.67946 5.00522
522000 1.75601 1.60786 1.69932 5.06319
524000 1.75384 1.60371 1.67952 5.03707
526000 1.75413 1.61854 1.68645 5.05912
528000 1.76379 1.60129 1.69938 5.06446
530000 1.76148 1.60473 1.68493 5.05115
532000 1.76626 1.61202 1.71362 5.0919
534000 1.77368 1.61065 1.72118 5.10551
536000 1.78568 1.61619 1.7577 5.15957
538000 1.78125 1.62853 1.76565 5.17542
540000 1.77391 1.65284 1.74698 5.17373
542000 1.79338 1.63862 1.77243 5.20443
544000 1.7966 1.63117 1.77221 5.19999
546000 1.80332 1.64562 1.78069 5.22964
548000 1.81167 1.64106 1.79773 5.25046
550000 1.82599 1.64489 1.8288 5.29968
552000 1.82363 1.64541 1.84486 5.3139
554000 1.82138 1.67613 1.84895 5.34646
556000 1.83632 1.68305 1.83183 5.35121
558000 1.8507 1.68126 1.84452 5.37649
560000 1.83479 1.68417 1.869 5.38796
562000 1.87654 1.67782 1.87315 5.42751
564000 1.86092 1.70246 1.86914 5.43252
566000 1.87397 1.68283 1.90123 5.45803
568000 1.86805 1.66632 1.87408 5.40844
570000 1.85998 1.70808 1.87887 5.44693
572000 1.88895 1.71324 1.89104 5.49323
574000 1.8776 1.71429 1.91013 5.50202
576000 1.89848 1.72507 1.92503 5.54858
578000 1.86948 1.72095 1.90507 5.49549
580000 1.88533 1.7373 1.93073 5.55337
582000 1.88631 1.73192 1.9253 5.54353
584000 1.89957 1.72485 1.91806 5.54248
586000 1.89533 1.73533 1.92084 5.55149
588000 1.89447 1.74217 1.91751 5.55415
