# integrated auto-correlation of: jx jy jz avg
0 0 0 0 0
0.00503356 0.228598 0.0186993 0.184924 0.144074
0.0100671 0.457152 0.0373495 0.369805 0.288102
0.0151007 0.685642 0.0559293 0.554625 0.432065
0.0201342 0.914073 0.074449 0.739392 0.575971
0.0251678 1.14247 0.0929325 0.924124 0.719841
0.0302013 1.37083 0.111397 1.10884 0.863689
0.0352349 1.59919 0.129845 1.29353 1.00752
0.0402685 1.82753 0.148272 1.4782 1.15133
0.045302 2.05585 0.166674 1.66286 1.29513
0.0503356 2.28416 0.185054 1.84749 1.4389
0.0553691 2.51245 0.203419 2.03212 1.58266
0.0604027 2.74074 0.221778 2.21675 1.72642
0.0654362 2.96902 0.240136 2.40138 1.87018
0.0704698 3.1973 0.258495 2.586 2.01393
0.0755034 3.42557 0.276855 2.77062 2.15768
0.0805369 3.65385 0.295216 2.95525 2.30144
0.0855705 3.88212 0.313578 3.13987 2.44519
0.090604 4.11039 0.331941 3.32449 2.58894
0.0956376 4.33867 0.350305 3.50911 2.7327
0.100671 4.56694 0.36867 3.69374 2.87645
0.105705 4.79521 0.387035 3.87836 3.0202
0.110738 5.02348 0.405402 4.06299 3.16396
0.115772 5.25176 0.42377 4.24761 3.30771
0.120805 5.48003 0.442141 4.43224 3.45147
0.125839 5.70831 0.460515 4.61688 3.59523
0.130872 5.93659 0.47889 4.80151 3.739
0.135906 6.16486 0.497266 4.98615 3.88276
0.14094 6.39314 0.515642 5.17078 4.02652
0.145973 6.62141 0.534018 5.35541 4.17028
0.151007 6.84969 0.552395 5.54004 4.31404
0.15604 7.07796 0.570773 5.72468 4.4578
0.161074 7.30623 0.589151 5.90931 4.60157
0.166107 7.53451 0.607527 6.09394 4.74533
0.171141 7.76278 0.625902 6.27857 4.88908
0.176174 7.99105 0.644275 6.4632 5.03284
0.181208 8.21932 0.662647 6.64782 5.17659
0.186242 8.44758 0.681017 6.83245 5.32035
0.191275 8.67585 0.699386 7.01707 5.4641
0.196309 8.90411 0.717754 7.20169 5.60785
0.201342 9.13238 0.736121 7.3863 5.7516
0.206376 9.36064 0.754486 7.57091 5.89534
0.211409 9.5889 0.77285 7.75552 6.03909
0.216443 9.81715 0.791213 7.94013 6.18283
0.221477 10.0454 0.809576 8.12473 6.32657
0.22651 10.2737 0.827937 8.30934 6.47031
0.231544 10.5019 0.846298 8.49394 6.61405
0.236577 10.7302 0.864658 8.67854 6.75779
0.241611 10.9584 0.883017 8.86315 6.90153
0.246644 11.1867 0.901376 9.04775 7.04526
0.251678 11.4149 0.919734 9.23235 7.189
0.256711 11.6432 0.93809 9.41696 7.33274
0.261745 11.8714 0.956446 9.60156 7.47647
0.266779 12.0997 0.9748 9.78616 7.62021
0.271812 12.3279 0.993154 9.97076 7.76394
0.276846 12.5561 1.01151 10.1554 7.90767
0.281879 12.7844 1.02986 10.34 8.0514
0.286913 13.0126 1.04821 10.5246 8.19513
0.291946 13.2409 1.06656 10.7092 8.33885
0.29698 13.4691 1.0849 10.8937 8.48258
0.302013 13.6973 1.10325 11.0783 8.6263
0.307047 13.9256 1.1216 11.2629 8.77003
0.312081 14.1538 1.13994 11.4475 8.91376
0.317114 14.382 1.15829 11.6321 9.05748
0.322148 14.6103 1.17663 11.8167 9.2012
0.327181 14.8385 1.19498 12.0013 9.34493
0.332215 15.0667 1.21332 12.1859 9.48865
0.337248 15.295 1.23167 12.3705 9.63238
0.342282 15.5232 1.25001 12.5551 9.7761
0.347315 15.7515 1.26835 12.7397 9.91982
0.352349 15.9797 1.28669 12.9242 10.0635
0.357383 16.2079 1.30503 13.1088 10.2073
0.362416 16.4362 1.32337 13.2934 10.351
0.36745 16.6644 1.34171 13.478 10.4947
0.372483 16.8927 1.36006 13.6626 10.6384
0.377517 17.1209 1.3784 13.8471 10.7821
0.38255 17.3491 1.39674 14.0317 10.9259
0.387584 17.5774 1.41508 14.2163 11.0696
0.392617 17.8056 1.43342 14.4009 11.2133
0.397651 18.0339 1.45176 14.5855 11.357
0.402685 18.2621 1.4701 14.77 11.5008
0.407718 18.4904 1.48844 14.9546 11.6445
0.412752 18.7186 1.50678 15.1392 11.7882
0.417785 18.9469 1.52512 15.3238 11.9319
0.422819 19.1751 1.54345 15.5083 12.0756
0.427852 19.4033 1.56179 15.6929 12.2193
0.432886 19.6316 1.58012 15.8775 12.3631
0.437919 19.8598 1.59845 16.0621 12.5068
0.442953 20.0881 1.61679 16.2467 12.6505
0.447987 20.3163 1.63512 16.4312 12.7942
0.45302 20.5445 1.65344 16.6158 12.9379
0.458054 20.7728 1.67177 16.8004 13.0817
0.463087 21.001 1.6901 16.985 13.2254
0.468121 21.2293 1.70843 17.1696 13.3691
0.473154 21.4575 1.72675 17.3542 13.5128
0.478188 21.6858 1.74508 17.5387 13.6565
0.483221 21.914 1.7634 17.7233 13.8002
0.488255 22.1422 1.78172 17.9079 13.944
0.493289 22.3705 1.80004 18.0925 14.0877
0.498322 22.5987 1.81836 18.2771 14.2314
0.503356 22.827 1.83668 18.4617 14.3751
0.508389 23.0552 1.855 18.6463 14.5188
0.513423 23.2835 1.87332 18.8309 14.6626
0.518456 23.5117 1.89163 19.0155 14.8063
0.52349 23.74 1.90995 19.2001 14.95
0.528523 23.9682 1.92827 19.3846 15.0937
