# auto-correlation of: jx jy jz avg
            0   9.5300e+07   9.5040e+07   9.6386e+07   9.5575e+07
   5.0336e-03   9.1550e+07   9.1310e+07   9.2642e+07   9.1834e+07
   1.0067e-02   8.1859e+07   8.1679e+07   8.2956e+07   8.2165e+07
   1.5101e-02   6.9565e+07   6.9471e+07   7.0647e+07   6.9894e+07
   2.0134e-02   5.7549e+07   5.7553e+07   5.8584e+07   5.7895e+07
   2.5168e-02   4.7316e+07   4.7427e+07   4.8270e+07   4.7671e+07
   3.0201e-02   3.9247e+07   3.9464e+07   4.0090e+07   3.9600e+07
   3.5235e-02   3.3099e+07   3.3407e+07   3.3820e+07   3.3442e+07
   4.0268e-02   2.8422e+07   2.8790e+07   2.9033e+07   2.8748e+07
   4.5302e-02   2.4812e+07   2.5196e+07   2.5336e+07   2.5115e+07
   5.0336e-02   2.1979e+07   2.2340e+07   2.2436e+07   2.2252e+07
   5.5369e-02   1.9726e+07   2.0036e+07   2.0116e+07   1.9959e+07
   6.0403e-02   1.7893e+07   1.8140e+07   1.8213e+07   1.8082e+07
   6.5436e-02   1.6347e+07   1.6530e+07   1.6595e+07   1.6490e+07
   7.0470e-02   1.4984e+07   1.5111e+07   1.5168e+07   1.5087e+07
   7.5503e-02   1.3743e+07   1.3832e+07   1.3876e+07   1.3817e+07
   8.0537e-02   1.2598e+07   1.2676e+07   1.2697e+07   1.2657e+07
   8.5570e-02   1.1544e+07   1.1643e+07   1.1626e+07   1.1604e+07
   9.0604e-02   1.0593e+07   1.0727e+07   1.0657e+07   1.0659e+07
   9.5638e-02   9.7575e+06   9.9106e+06   9.7815e+06   9.8165e+06
   1.0067e-01   9.0382e+06   9.1731e+06   8.9893e+06   9.0669e+06
   1.0570e-01   8.4217e+06   8.4949e+06   8.2741e+06   8.3969e+06
   1.1074e-01   7.8868e+06   7.8637e+06   7.6345e+06   7.7950e+06
   1.1577e-01   7.4094e+06   7.2791e+06   7.0711e+06   7.2532e+06
   1.2081e-01   6.9665e+06   6.7507e+06   6.5817e+06   6.7663e+06
   1.2584e-01   6.5432e+06   6.2891e+06   6.1558e+06   6.3294e+06
   1.3087e-01   6.1361e+06   5.8935e+06   5.7765e+06   5.9354e+06
   1.3591e-01   5.7494e+06   5.5445e+06   5.4256e+06   5.5732e+06
   1.4094e-01   5.3878e+06   5.2096e+06   5.0865e+06   5.2280e+06
   1.4597e-01   5.0491e+06   4.8640e+06   4.7509e+06   4.8880e+06
   1.5101e-01   4.7237e+06   4.5102e+06   4.4231e+06   4.5523e+06
   1.5604e-01   4.4011e+06   4.1761e+06   4.1161e+06   4.2311e+06
   1.6107e-01   4.0775e+06   3.8926e+06   3.8425e+06   3.9375e+06
   1.6611e-01   3.7573e+06   3.6715e+06   3.6083e+06   3.6790e+06
   1.7114e-01   3.4476e+06   3.5024e+06   3.4065e+06   3.4522e+06
   1.7617e-01   3.1531e+06   3.3637e+06   3.2155e+06   3.2441e+06
   1.8121e-01   2.8778e+06   3.2359e+06   3.0098e+06   3.0412e+06
   1.8624e-01   2.6244e+06   3.1073e+06   2.7747e+06   2.8355e+06
   1.9128e-01   2.3939e+06   2.9728e+06   2.5120e+06   2.6262e+06
   1.9631e-01   2.1884e+06   2.8334e+06   2.2324e+06   2.4181e+06
   2.0134e-01   2.0083e+06   2.6899e+06   1.9474e+06   2.2152e+06
   2.0638e-01   1.8435e+06   2.5408e+06   1.6697e+06   2.0180e+06
   2.1141e-01   1.6744e+06   2.3858e+06   1.4150e+06   1.8250e+06
   2.1644e-01   1.4867e+06   2.2301e+06   1.1963e+06   1.6377e+06
   2.2148e-01   1.2841e+06   2.0807e+06   1.0175e+06   1.4608e+06
   2.2651e-01   1.0878e+06   1.9377e+06   8.7439e+05   1.3000e+06
   2.3154e-01   9.2539e+05   1.7949e+06   7.6201e+05   1.1608e+06
   2.3658e-01   8.1767e+05   1.6500e+06   6.7737e+05   1.0483e+06
   2.4161e-01   7.6848e+05   1.5088e+06   6.1583e+05   9.6437e+05
   2.4664e-01   7.6258e+05   1.3808e+06   5.6579e+05   9.0305e+05
   2.5168e-01   7.7274e+05   1.2755e+06   5.1111e+05   8.5310e+05
   2.5671e-01   7.7097e+05   1.1998e+06   4.3797e+05   8.0291e+05
   2.6174e-01   7.3631e+05   1.1542e+06   3.4158e+05   7.4403e+05
   2.6678e-01   6.6328e+05   1.1293e+06   2.3099e+05   6.7451e+05
   2.7181e-01   5.6517e+05   1.1102e+06   1.2820e+05   6.0118e+05
   2.7685e-01   4.6598e+05   1.0891e+06   5.6859e+04   5.3730e+05
   2.8188e-01   3.8560e+05   1.0724e+06   2.7873e+04   4.9529e+05
   2.8691e-01   3.3103e+05   1.0744e+06   3.9133e+04   4.8151e+05
   2.9195e-01   2.9451e+05   1.1039e+06   8.4277e+04   4.9423e+05
   2.9698e-01   2.5875e+05   1.1559e+06   1.5753e+05   5.2405e+05
   3.0201e-01   2.0761e+05   1.2128e+06   2.4956e+05   5.5666e+05
   3.0705e-01   1.3818e+05   1.2515e+06   3.4638e+05   5.7870e+05
   3.1208e-01   6.1480e+04   1.2536e+06   4.3552e+05   5.8355e+05
   3.1711e-01  -5.2289e+03   1.2155e+06   5.0855e+05   5.7295e+05
   3.2215e-01  -4.8591e+04   1.1505e+06   5.5978e+05   5.5391e+05
   3.2718e-01  -7.0290e+04   1.0833e+06   5.8464e+05   5.3256e+05
   3.3221e-01  -8.5254e+04   1.0393e+06   5.7966e+05   5.1124e+05
   3.3725e-01  -1.0634e+05   1.0340e+06   5.4559e+05   4.9109e+05
   3.4228e-01  -1.3027e+05   1.0657e+06   4.8944e+05   4.7496e+05
   3.4732e-01  -1.4451e+05   1.1197e+06   4.2344e+05   4.6621e+05
   3.5235e-01  -1.4697e+05   1.1800e+06   3.6165e+05   4.6489e+05
   3.5738e-01  -1.5264e+05   1.2349e+06   3.1406e+05   4.6544e+05
   3.6242e-01  -1.7944e+05   1.2748e+06   2.8754e+05   4.6097e+05
   3.6745e-01  -2.3138e+05   1.2900e+06   2.8765e+05   4.4875e+05
   3.7248e-01  -2.9832e+05   1.2749e+06   3.1008e+05   4.2887e+05
   3.7752e-01  -3.6523e+05   1.2324e+06   3.3601e+05   4.0107e+05
   3.8255e-01  -4.1916e+05   1.1731e+06   3.4323e+05   3.6572e+05
   3.8758e-01  -4.5308e+05   1.1076e+06   3.2121e+05   3.2524e+05
   3.9262e-01  -4.6556e+05   1.0409e+06   2.7356e+05   2.8297e+05
   3.9765e-01  -4.5697e+05   9.7061e+05   2.1328e+05   2.4231e+05
   4.0268e-01  -4.2952e+05   8.8904e+05   1.5533e+05   2.0495e+05
   4.0772e-01  -3.9132e+05   7.8831e+05   1.1027e+05   1.6908e+05
   4.1275e-01  -3.5614e+05   6.6480e+05   8.0488e+04   1.2971e+05
   4.1779e-01  -3.3536e+05   5.2286e+05   6.0770e+04   8.2756e+04
   4.2282e-01  -3.3146e+05   3.7347e+05   4.2985e+04   2.8332e+04
   4.2785e-01  -3.3983e+05   2.2474e+05   2.4318e+04  -3.0258e+04
   4.3289e-01  -3.5438e+05   7.7696e+04   1.0285e+04  -8.8800e+04
   4.3792e-01  -3.7435e+05  -6.7655e+04   6.3282e+03  -1.4523e+05
   4.4295e-01  -4.0702e+05  -2.0447e+05   9.2465e+03  -2.0075e+05
   4.4799e-01  -4.5951e+05  -3.1972e+05   9.9732e+03  -2.5642e+05
   4.5302e-01  -5.2901e+05  -3.9826e+05   1.7212e+03  -3.0852e+05
   4.5805e-01  -6.0163e+05  -4.3018e+05  -1.6949e+04  -3.4959e+05
   4.6309e-01  -6.5764e+05  -4.1415e+05  -4.7510e+04  -3.7310e+05
   4.6812e-01  -6.8456e+05  -3.5636e+05  -9.2900e+04  -3.7794e+05
   4.7315e-01  -6.8637e+05  -2.6787e+05  -1.5185e+05  -3.6870e+05
   4.7819e-01  -6.7392e+05  -1.6403e+05  -2.1535e+05  -3.5110e+05
   4.8322e-01  -6.5103e+05  -6.3304e+04  -2.7115e+05  -3.2849e+05
   4.8826e-01  -6.1521e+05   1.7888e+04  -3.1270e+05  -3.0334e+05
   4.9329e-01  -5.6515e+05   7.0674e+04  -3.4567e+05  -2.8005e+05
   4.9832e-01  -5.0237e+05   9.5545e+04  -3.8760e+05  -2.6481e+05
   5.0336e-01  -4.2829e+05   1.0056e+05  -4.5723e+05  -2.6166e+05
   5.0839e-01  -3.4209e+05   9.4584e+04  -5.6187e+05  -2.6979e+05
   5.1342e-01  -2.4265e+05   8.3801e+04  -6.9421e+05  -2.8435e+05
   5.1846e-01  -1.3399e+05   7.3459e+04  -8.3575e+05  -2.9876e+05
   5.2349e-01  -2.8095e+04   7.1116e+04  -9.6549e+05  -3.0749e+05
   5.2852e-01   5.9285e+04   8.4002e+04  -1.0702e+06  -3.0896e+05
