# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 1.82607e-33 2.35563e-31 2.37389e-31
2000 2.89038 3.22396 2.8066 8.92094
4000 6.09641 6.24177 6.02037 18.3586
6000 9.24802 8.79267 8.4179 26.4586
8000 11.9274 12.3569 10.7752 35.0595
10000 15.5343 15.0674 14.0777 44.6794
12000 18.1796 17.7617 17.0929 53.0342
14000 20.0791 20.8791 20.7823 61.7406
16000 22.786 23.9349 23.1867 69.9076
18000 24.9444 26.8976 27.0425 78.8846
20000 27.2844 30.0671 29.6865 87.038
22000 30.126 32.0497 32.2566 94.4324
24000 32.7486 36.0598 35.4874 104.296
26000 35.7759 40.0259 37.8852 113.687
28000 39.1599 43.9476 40.7944 123.902
30000 41.0043 45.5629 44.3505 130.918
32000 43.8788 49.9374 46.7937 140.61
34000 46.0609 52.7698 49.4009 148.232
36000 49.3112 55.8752 52.2517 157.438
38000 53.0716 58.3688 54.8848 166.325
40000 55.5004 61.7354 57.9869 175.223
42000 58.5855 64.5095 61.8166 184.912
44000 61.9415 67.8406 62.9817 192.764
46000 66.0961 70.0256 65.1109 201.233
48000 68.7597 74.1574 66.6764 209.593
50000 71.8122 77.8062 69.1415 218.76
52000 75.3781 80.2513 71.4965 227.126
54000 78.4697 84.5646 75.0913 238.126
56000 82.619 86.3911 78.5289 247.539
58000 85.7264 90.6344 82.1315 258.492
60000 87.68 91.972 84.8849 264.537
62000 90.7402 95.2546 86.8386 272.833
64000 93.599 98.1041 90.9759 282.679
66000 97.073 100.91 94.6461 292.629
68000 100.614 104.322 96.3258 301.262
70000 103.805 106.658 99.2704 309.733
72000 105.939 109.45 103.24 318.629
74000 108.918 112.361 106.453 327.732
76000 113.132 116.346 109.71 339.188
78000 116.396 120.365 113.162 349.923
80000 119.889 124.116 114.528 358.533
82000 121.678 125.991 116.207 363.876
84000 123.992 128.818 119.937 372.747
86000 126.266 131.414 122.486 380.166
88000 129.018 133.911 125.476 388.405
90000 132.379 137.367 128.106 397.852
92000 134.509 141.568 132.585 408.663
94000 136.324 143.914 136.487 416.725
96000 140.798 146.094 138.766 425.657
98000 142.816 148.808 140.649 432.273
100000 146.702 154.031 145.859 446.593
102000 148.779 155.768 147.371 451.918
104000 151.334 158.72 151.093 461.147
106000 153.422 162.55 155.588 471.56
108000 155.071 163.548 159.539 478.157
110000 157.296 164.927 163.73 485.953
112000 160.155 168.148 167.437 495.741
114000 161.535 172.425 171.072 505.033
116000 164.479 175.243 174.275 513.997
118000 165.393 178.168 180.174 523.734
120000 169.991 181.155 184.974 536.12
122000 172.234 185.054 185.078 542.365
124000 175.19 188.986 187.65 551.826
126000 176.372 189.901 190.692 556.966
128000 180.771 192.041 190.701 563.513
130000 184.278 196.256 194.084 574.619
132000 186.575 197.095 197.551 581.222
134000 186.89 201.312 202.552 590.754
136000 191.639 207.396 204.483 603.518
138000 192.737 211.962 207.207 611.906
140000 196.42 213.539 209.329 619.288
142000 200.732 216.621 211.94 629.294
144000 203.781 219.339 215.888 639.009
146000 207.808 219.643 219.379 646.83
148000 210.066 220.205 222.58 652.851
150000 214.461 223.861 225.64 663.961
152000 219.389 227.116 229.264 675.769
154000 222.452 228.419 231.175 682.046
156000 226.066 231.687 235.586 693.339
158000 228.712 234.251 235.839 698.802
160000 230.265 236.972 241.237 708.474
162000 232.478 240.077 245.485 718.04
164000 236.96 242.723 248.18 727.863
166000 240.348 245.67 251.069 737.087
168000 242.746 250.229 253.078 746.053
170000 245.414 251.05 256.245 752.71
172000 249.633 254.12 257.947 761.699
174000 250.778 259.094 260.832 770.704
176000 253.731 262.611 263.869 780.211
178000 256.43 264.76 265.488 786.678
180000 260.914 268.771 269.23 798.915
182000 262.261 273.191 270.835 806.288
184000 263.778 274.794 271.63 810.203
186000 264.794 275.748 271.975 812.517
188000 268.484 275.77 276.498 820.752
190000 272.225 278.623 278.69 829.538
192000 275.751 282.144 279.614 837.508
194000 279.006 284.252 283.458 846.716
196000 280.306 285.135 286.557 851.997
198000 282.426 284.008 289.914 856.347
200000 285.672 288.409 291.989 866.07
202000 289.189 291.609 292.212 873.01
204000 291.782 298.461 296.827 887.07
206000 295.435 303.132 301.632 900.199
208000 297.837 304.03 303.626 905.493
210000 299.391 305.757 308.415 913.564
212000 304.472 312.081 310.743 927.296
214000 306.618 315.061 314.763 936.442
216000 308.918 318.061 318.838 945.818
218000 309.932 321.361 319.947 951.241
220000 314.921 324.5 327.312 966.733
222000 317.577 328.426 330.827 976.83
224000 320.927 331.583 332.917 985.428
226000 325.379 332.927 334.282 992.589
228000 327.199 333.547 336.049 996.794
230000 327.597 338.753 341.994 1008.34
232000 328.682 340.68 343.143 1012.51
234000 332.839 344.729 347.351 1024.92
236000 336.885 346.873 349.48 1033.24
238000 338.074 347.925 352.397 1038.4
240000 342.528 352.196 355.178 1049.9
242000 344.773 354.685 357.574 1057.03
244000 348.91 357.962 362.805 1069.68
246000 351.722 357.437 364.441 1073.6
248000 354.613 360.243 366.319 1081.17
250000 349.659 364.729 371.011 1085.4
252000 353.183 369.003 375.205 1097.39
254000 353.452 370.458 375.68 1099.59
256000 356.63 372.937 379.869 1109.44
258000 361.883 374.672 385.859 1122.41
