# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.45793e-29 1.66099e-29 3.65213e-33 3.11929e-29
2000 2.17957 2.11255 2.2401 6.53221
4000 3.89602 4.05286 4.01575 11.9646
6000 5.70832 5.97467 5.89039 17.5734
8000 7.01795 7.8259 7.71524 22.5591
10000 8.85693 9.5717 9.83506 28.2637
12000 11.0123 11.7538 11.8519 34.618
14000 12.2683 13.3779 13.3887 39.0349
16000 13.9523 15.3666 15.6492 44.9681
18000 15.8736 17.6484 17.8363 51.3583
20000 17.8486 19.4136 19.5404 56.8026
22000 18.7772 21.5386 21.8722 62.1879
24000 20.3129 23.0625 24.0309 67.4063
26000 21.9858 25.6574 25.6535 73.2966
28000 24.2888 27.9823 27.8602 80.1313
30000 26.8144 29.6161 29.5493 85.9798
32000 29.0103 31.1256 31.8556 91.9915
34000 31.8629 32.8465 34.1431 98.8525
36000 33.6721 34.7963 36.2886 104.757
38000 36.2546 36.3464 38.5406 111.142
40000 39.1949 38.411 40.3434 117.949
42000 41.5295 41.2836 41.8985 124.712
44000 43.5052 42.639 42.6397 128.784
46000 45.5303 44.9407 44.9222 135.393
48000 48.2892 47.39 46.9972 142.676
50000 50.0218 49.2114 48.9701 148.203
52000 51.9516 51.051 51.1975 154.2
54000 54.5909 54.1861 53.9678 162.745
56000 54.7752 55.4132 56.2827 166.471
58000 57.0762 56.9797 58.076 172.132
60000 59.3176 59.0875 59.3482 177.753
62000 61.6796 61.6721 60.8188 184.17
64000 62.4551 63.0611 61.6534 187.17
66000 64.7741 64.6879 64.1298 193.592
68000 67.3238 66.8972 65.8653 200.086
70000 69.5507 68.9759 67.2474 205.774
72000 71.7408 70.6062 69.3578 211.705
74000 74.0631 72.1875 70.9685 217.219
76000 75.954 75.0066 72.8002 223.761
78000 77.734 77.2294 74.3471 229.31
80000 79.7102 79.0393 75.8412 234.591
82000 82.1051 81.1237 77.467 240.696
84000 84.7214 82.7374 79.5582 247.017
86000 85.7167 84.7414 81.1695 251.628
88000 88.0403 85.2126 83.954 257.207
90000 89.9042 86.7175 85.0064 261.628
92000 92.9832 88.8048 88.5745 270.363
94000 94.8564 91.3591 89.9225 276.138
96000 95.9165 93.0526 92.7709 281.74
98000 99.2853 95.3612 95.436 290.083
100000 101.352 96.4801 97.8102 295.643
102000 103.888 98.9611 99.3036 302.153
104000 105.541 100.43 100.04 306.011
106000 106.835 102.822 101.58 311.237
108000 109.894 105.162 104.262 319.319
110000 110.955 106.971 106.637 324.563
112000 113.391 106.399 107.262 327.053
114000 114.46 109.352 108.771 332.583
116000 115.611 111.412 110.995 338.018
118000 118.383 112.472 113.241 344.096
120000 120.34 114.949 115.239 350.528
122000 123.67 116.632 116.913 357.215
124000 124.874 118.232 118.998 362.103
126000 127.834 121.091 120.902 369.827
128000 129.256 122.959 121.992 374.207
130000 131.224 124.581 124.919 380.724
132000 133.833 125.985 126.867 386.685
134000 134.533 127.758 129.66 391.95
136000 135.704 129.46 131.904 397.067
138000 138.697 130.345 132.209 401.25
140000 142.517 132.834 134.004 409.356
142000 145.104 133.8 135.037 413.941
144000 147.573 134.592 136.55 418.715
146000 148.129 137.194 139.771 425.094
148000 150.19 140.06 140.263 430.513
150000 151.709 140.825 142.033 434.567
152000 153.913 141.684 145.316 440.913
154000 156.561 142.475 147.196 446.233
156000 158.85 145.456 148.979 453.285
158000 160.021 148.041 152.78 460.842
160000 162.921 150.982 155.14 469.043
162000 165.553 153.078 157.463 476.094
164000 167.052 156.604 161.772 485.429
166000 168.149 159.071 162.293 489.513
168000 170.459 161.048 162.08 493.587
170000 172.206 161.855 163.836 497.897
172000 174.36 163.441 166.843 504.644
174000 174.144 165.367 168.217 507.728
176000 175.724 167.564 171.966 515.253
178000 177.765 168.239 174.8 520.805
180000 178.237 169.41 179.393 527.041
182000 180.483 171.793 182.047 534.323
184000 182.13 172.199 183.956 538.285
186000 182.309 173.862 185.864 542.035
188000 184.255 175.833 188.486 548.574
190000 186.895 176.82 190.449 554.163
192000 187.812 178.718 192.869 559.399
194000 189.49 180.686 195.187 565.363
196000 191.425 181.596 197.975 570.996
198000 192.765 183.287 198.348 574.4
200000 195.795 186.71 201.625 584.13
202000 197.594 188.226 204.189 590.009
204000 200.417 188.637 207.108 596.162
206000 202.237 189.744 208.884 600.865
208000 204.335 191.254 209.149 604.738
210000 207.189 194.375 211.054 612.617
212000 209.363 196.131 212.573 618.068
214000 211.249 198.297 214.245 623.792
216000 213.614 200.052 215.395 629.061
218000 217.974 201.575 215.907 635.457
220000 220.015 201.743 216.969 638.727
222000 222.375 202.362 218.142 642.88
224000 221.959 203.34 220.793 646.092
226000 222.473 205.123 221.992 649.589
228000 224.17 206.305 222.953 653.429
230000 228.66 208.364 224.446 661.47
232000 230.387 211.703 225.792 667.882
234000 232.282 211.409 227.9 671.59
236000 233.317 212.583 230.397 676.297
238000 235.444 216.576 230.777 682.797
240000 238.85 221.203 233.203 693.256
242000 240.954 223.254 234.506 698.714
244000 245.276 225.58 236.043 706.899
246000 249.282 227.373 236.395 713.05
248000 252.475 228.932 241.796 723.203
250000 252.058 232.513 244.284 728.855
252000 254.24 235.169 247.708 737.117
254000 254.787 236.942 249.649 741.377
256000 257.893 241.088 251.291 750.272
258000 260.807 243.84 252.827 757.474
260000 261.733 246.089 255.221 763.044
262000 263.687 248.445 261.375 773.506
264000 268.136 249.249 262.209 779.595
266000 270.669 252.21 263.133 786.012
268000 271.004 256.376 264.87 792.25
270000 274.235 258.211 265.566 798.012
272000 277.689 261.085 266.469 805.242
274000 279.235 262.761 268.039 810.035
276000 281.43 264.878 271.072 817.38
278000 283.992 266.987 271.452 822.431
280000 287.773 270.875 273.09 831.737
282000 291.501 274.356 274.56 840.417
284000 292.344 277.152 276.377 845.874
286000 293.999 278.432 279.486 851.916
288000 295.527 281.565 280.158 857.25
290000 297.078 282.715 281.792 861.585
292000 299.218 286.303 283.351 868.872
294000 301.061 290.705 286.272 878.038
296000 300.071 293.09 288.154 881.316
298000 302.542 293.437 289.615 885.594
300000 303.354 295.898 291.99 891.242
302000 304.531 299.255 293.327 897.112
304000 306.854 302.009 296.554 905.417
306000 309.481 303.395 299.544 912.421
308000 310.768 303.568 299.923 914.259
310000 311.278 304.935 300.126 916.34
312000 316.048 308.722 302.858 927.628
314000 317.121 311.205 303.746 932.072
316000 318.727 313.948 305.424 938.099
318000 318.938 315.716 307.481 942.135
320000 321.827 316.241 311.476 949.544
322000 324.162 318.592 313.975 956.729
324000 325.393 320.182 314.242 959.817
326000 325.505 322.338 316.656 964.498
328000 327.362 324.169 317.207 968.739
330000 330.587 324.98 321.599 977.166
332000 332.428 327.954 324.602 984.984
334000 333.447 330.371 327.037 990.855
336000 333.709 334.689 328.724 997.121
338000 333.511 337.093 329.618 1000.22
340000 335.382 340.252 332.949 1008.58
342000 336.408 341.765 337.523 1015.7
344000 338.452 342.998 336.979 1018.43
346000 340.29 345.166 336.923 1022.38
348000 342.105 346.577 338.73 1027.41
350000 344.648 351.137 342.495 1038.28
352000 346.83 352.383 344.429 1043.64
354000 350.583 353.865 347.407 1051.85
356000 352.583 354.986 351.706 1059.27
