0 1816736.6
2000 1814422.2
4000 1815205.2
6000 1817918.9
8000 1822090.2
10000 1823744.7
12000 1813681.4
14000 1812946.1
16000 1823056.8
18000 1819652.2
20000 1827915.7
22000 1814458.9
24000 1814749.3
26000 1816294.1
28000 1818947.3
30000 1815690.6
32000 1824935
34000 1817163.7
36000 1814401.9
38000 1824920.6
40000 1820647.9
42000 1827479.4
44000 1819971.6
46000 1819247.6
48000 1822201.9
50000 1818068.9
52000 1815262.8
54000 1817055.7
56000 1820451.6
58000 1823229.5
60000 1816416.4
62000 1814137.9
64000 1817541.4
66000 1821826.1
68000 1815119.5
70000 1823725
72000 1815955.5
74000 1817047.9
76000 1819837
78000 1818731.7
80000 1818472
82000 1817859.6
84000 1820803.9
86000 1821622.3
88000 1812927.3
90000 1823465.7
92000 1825661.3
94000 1818692.8
96000 1820280.1
98000 1817555.3
100000 1815183.5
102000 1824918.5
104000 1819589
106000 1820124.2
108000 1813915.1
110000 1817780.9
112000 1814629.9
114000 1819090.9
116000 1822327.1
118000 1815549.3
120000 1819208.1
122000 1821874.2
124000 1813536.3
126000 1820712.5
128000 1814105.9
130000 1816518.4
132000 1822369.2
134000 1815862.7
136000 1813063.6
138000 1817641.3
140000 1815835
142000 1822885.8
144000 1819811.5
146000 1818475.6
148000 1811198
150000 1816586.9
152000 1817051.6
154000 1815988.9
156000 1814361.9
158000 1821026.4
160000 1820137.5
162000 1811737.7
164000 1814705
166000 1822545.1
168000 1826173.7
170000 1825652.1
172000 1809696.1
174000 1820822.5
176000 1827345.9
178000 1818113.1
180000 1819301.3
182000 1820775.9
184000 1820601.5
186000 1821974.3
188000 1820168
190000 1812832.6
192000 1820997.4
194000 1815173.8
196000 1810337
198000 1821787.8
200000 1814366.8
202000 1821772.1
204000 1824250.3
206000 1816894.5
208000 1817140.7
210000 1814441.6
212000 1817272.7
214000 1818534.6
216000 1826378.8
218000 1819870.4
220000 1817812
222000 1811694.5
224000 1832284.3
226000 1820426
228000 1814974.9
230000 1816985.7
232000 1817753.1
234000 1824856.4
236000 1822308.6
238000 1823592.4
240000 1817922.4
242000 1814032.4
244000 1817889.3
246000 1819460.1
248000 1821085.9
250000 1809432
252000 1817316.9
254000 1829377.4
256000 1817263.5
258000 1818646.1
260000 1819528.6
262000 1820255
264000 1818347.2
266000 1824955.8
268000 1823480
270000 1824365.1
272000 1822255.8
274000 1817219.7
276000 1820484.4
278000 1822003.9
280000 1820758.4
282000 1818240.8
284000 1818304.9
286000 1819121.1
288000 1818381.4
290000 1821176.3
292000 1817279.4
294000 1819206
296000 1821611.9
298000 1811557.8
300000 1816531.9
302000 1824336.4
304000 1833568.7
306000 1815060.9
308000 1818277.8
310000 1819205.1
312000 1819982.9
314000 1821209.7
316000 1827105.9
318000 1818721.5
320000 1814043
322000 1809887.3
324000 1819483.2
326000 1812118.2
328000 1818390.6
330000 1821733.2
332000 1818677.5
334000 1827715.3
336000 1819454.4
338000 1818793.7
340000 1805823.6
342000 1828322.8
344000 1815487.7
346000 1823309.1
348000 1829603.7
350000 1824287.1
352000 1814886.2
354000 1817923.7
356000 1819756
358000 1813231
360000 1829344.7
362000 1818808.1
364000 1825686.7
366000 1813343.2
368000 1819148.6
370000 1818079.1
372000 1823982.2
374000 1823617.8
376000 1816480.5
378000 1815114.2
380000 1809296.7
382000 1817217.1
384000 1818838.7
386000 1818123.9
388000 1818689.4
390000 1816897.3
392000 1819912.7
394000 1819993.5
396000 1826772.3
398000 1821471
400000 1817886.9
402000 1822444
404000 1813481.2
406000 1817261.3
408000 1817486.9
410000 1815057
412000 1810075.5
414000 1817498.5
416000 1815603.1
418000 1818424.6
420000 1818198.3
422000 1817421.4
424000 1820349
426000 1817911.1
428000 1816957.5
430000 1817089.6
432000 1814817.3
434000 1816732.1
436000 1815376
438000 1818346.9
440000 1820783
442000 1813646
444000 1817519.2
446000 1823770.6
448000 1819989.4
450000 1822090.1
452000 1816035.6
454000 1818361
456000 1812537.6
458000 1820114.4
460000 1818396.3
462000 1826025.4
464000 1824483.1
466000 1821499.7
468000 1812336.2
