# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 7.30427e-33 0 0 7.30427e-33
2000 0.042196 0.0487049 0.0467404 0.137641
4000 0.0312268 0.034633 0.0345383 0.100398
6000 0.0359947 0.0424995 0.0385236 0.117018
8000 0.0357844 0.0395969 0.0413861 0.116767
10000 0.0403201 0.0409055 0.044894 0.12612
12000 0.0322306 0.0340149 0.0349293 0.101175
14000 0.0379113 0.0354823 0.0384849 0.111879
16000 0.0390123 0.0347546 0.041873 0.11564
18000 0.0380659 0.0372356 0.0416001 0.116902
20000 0.0344979 0.0373738 0.0405863 0.112458
22000 0.0348037 0.0371088 0.0337534 0.105666
24000 0.0385935 0.0389808 0.0384283 0.116003
26000 0.0358802 0.0368884 0.0372262 0.109995
28000 0.031639 0.0404118 0.0369739 0.109025
30000 0.0350965 0.0362817 0.0389701 0.110348
32000 0.0377313 0.0411458 0.0346883 0.113565
34000 0.0345382 0.0411143 0.0399261 0.115579
36000 0.0361172 0.0336566 0.0404561 0.11023
38000 0.0352707 0.03693 0.0345 0.106701
40000 0.0420453 0.0485746 0.0492151 0.139835
42000 0.0421847 0.0443864 0.0511593 0.13773
44000 0.0420177 0.0490337 0.0553485 0.1464
46000 0.0476482 0.0560555 0.0595996 0.163303
48000 0.0418168 0.0526564 0.0542385 0.148712
50000 0.0399013 0.0531972 0.0556763 0.148775
52000 0.0462587 0.0578874 0.0619663 0.166112
54000 0.0408455 0.0542323 0.0511755 0.146253
56000 0.0368139 0.0455644 0.0497501 0.132128
58000 0.0456142 0.0522345 0.0644716 0.16232
60000 0.0428667 0.0594365 0.055082 0.157385
62000 0.0367511 0.0418691 0.0423633 0.120984
64000 0.045692 0.0553731 0.0579411 0.159006
66000 0.0423812 0.0580362 0.053844 0.154261
68000 0.0425349 0.0502637 0.0513569 0.144156
70000 0.0392386 0.0473334 0.0438806 0.130453
72000 0.0424132 0.057933 0.0534615 0.153808
74000 0.0438269 0.0588077 0.0570072 0.159642
76000 0.0439017 0.0561456 0.0576659 0.157713
78000 0.0418181 0.0548275 0.0572937 0.153939
