# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.15079e-29 1.18694e-31 5.14586e-30 1.67724e-29
2000 3.82367 3.8735 3.90012 11.5973
4000 8.01647 7.53722 7.30947 22.8632
6000 11.3263 11.0175 11.4493 33.7932
8000 14.5629 15.0708 14.9098 44.5435
10000 17.8061 18.6471 17.5052 53.9584
12000 20.9412 23.9981 21.513 66.4524
14000 23.6393 26.9621 25.0067 75.6081
16000 27.0022 29.4777 28.8267 85.3066
18000 30.0551 32.5527 33.106 95.7138
20000 34.1173 37.0006 35.479 106.597
22000 38.3884 40.1039 39.8982 118.39
24000 43.1753 42.8016 44.4269 130.404
26000 48.7693 45.4991 48.8298 143.098
28000 53.7183 49.1825 51.6495 154.55
30000 56.715 54.1519 55.6605 166.527
32000 58.8658 57.1048 58.197 174.168
34000 63.2496 60.2299 61.1207 184.6
36000 66.8179 64.276 64.8916 195.985
38000 70.5163 69.0379 68.4382 207.992
40000 72.7342 72.7545 73.672 219.161
42000 76.8771 76.0607 77.7667 230.705
44000 80.1449 80.4514 81.8415 242.438
46000 85.9274 85.4494 85.5291 256.906
48000 89.2297 90.3463 88.8644 268.44
50000 92.5032 92.0328 92.3708 276.907
52000 95.7268 94.7259 97.3647 287.817
54000 98.6266 97.6524 100.562 296.841
56000 102.559 102.015 103.968 308.542
58000 107.59 107.295 107.391 322.276
60000 113.114 110.295 109.373 332.782
62000 116.399 113.154 112.865 342.418
64000 118.572 116.145 116.999 351.715
66000 120.382 120.257 121.961 362.6
68000 124.865 123.933 123.38 372.178
70000 129.761 127.128 127.214 384.103
72000 131.94 128.756 131.002 391.698
74000 133.412 132.16 136.17 401.742
76000 137.131 137.659 140.682 415.472
78000 142.71 142.824 144.643 430.177
80000 145.869 146.211 149.149 441.229
82000 147.504 151.342 152.943 451.789
84000 150.178 154.381 157.562 462.121
86000 154.868 158.791 160.188 473.847
88000 157.912 161.525 164.3 483.737
90000 161.362 164.001 168.501 493.863
92000 163.696 169.968 171.458 505.121
94000 166.881 174.216 174.749 515.847
96000 168.721 180.018 175.927 524.665
98000 173.627 182.268 178.936 534.83
100000 176.777 187.717 184.084 548.578
102000 180.884 190.504 188.617 560.006
104000 185.748 193.113 193.764 572.626
106000 189.874 198.251 197.101 585.226
108000 194.685 202.304 204.311 601.3
110000 197.863 205.084 209.273 612.22
112000 202.53 209.221 213.251 625.002
114000 207.64 214.317 216.217 638.175
116000 212.193 221.032 219.117 652.342
118000 216.394 224.897 222.191 663.482
120000 220.34 227.155 223.212 670.707
122000 222.781 230.304 228.152 681.237
124000 227.708 231.974 234.624 694.306
126000 231.029 237.388 237.142 705.558
128000 236.859 241.158 238.811 716.828
130000 240.376 244.247 241.008 725.63
132000 246.698 247.412 245.014 739.125
134000 249.311 249.425 250.659 749.395
136000 253.311 253.969 252.333 759.613
138000 254.092 255.878 254.221 764.191
140000 258.004 258.856 258.864 775.723
142000 262.813 262.871 264.301 789.986
144000 265.369 266.954 270.073 802.396
146000 270.981 271.085 272.268 814.334
148000 275.351 277.852 274.21 827.413
150000 280.147 276.813 276.585 833.545
152000 282.374 276.832 281.514 840.719
154000 286.134 278.086 284.922 849.142
156000 289.324 283.965 287.805 861.094
158000 295.134 288.809 293.147 877.09
160000 298.93 290.184 298.17 887.284
162000 300.119 294.686 300.479 895.284
164000 304.664 299.622 303.291 907.577
166000 308.917 302.298 310.575 921.79
168000 314.163 309.431 315.123 938.717
170000 317.476 315.348 318.229 951.054
172000 321.298 319.679 321.022 961.999
174000 325.873 323.904 325.823 975.6
176000 328.151 323.363 325.92 977.434
178000 333.289 325.679 330.101 989.069
180000 337.677 328.946 334.109 1000.73
182000 341.357 333.555 338.443 1013.35
184000 343.059 333.059 342.828 1018.95
186000 347.122 336.153 348.183 1031.46
188000 354.371 340.569 353.318 1048.26
190000 356.971 345.536 360.055 1062.56
192000 359.26 348.839 362.569 1070.67
194000 365.133 354.39 367.221 1086.74
196000 367.577 357.84 372.087 1097.5
198000 370.995 362.809 374.73 1108.53
200000 372.565 364.727 379.261 1116.55
202000 376.679 370.466 381.407 1128.55
204000 379.582 377.849 386.196 1143.63
206000 380.676 379.883 388.857 1149.42
208000 385.895 380.681 394.268 1160.84
210000 387.327 386.486 395.219 1169.03
212000 391.308 389.843 398.813 1179.96
214000 394.757 399.343 403.442 1197.54
216000 398.447 400.849 404.009 1203.31
218000 399.908 399.786 408.125 1207.82
220000 404.697 406.505 413.758 1224.96
222000 412.492 408.195 417.497 1238.18
224000 411.586 413.422 422.893 1247.9
226000 418.502 418.202 429.675 1266.38
228000 425.975 420.232 433.386 1279.59
230000 426.626 423.047 439.439 1289.11
232000 428.879 425.3 442.472 1296.65
234000 431.07 429.242 445.68 1305.99
236000 430.816 432.564 448.642 1312.02
238000 435 437.211 450.243 1322.45
240000 438.402 438.418 452.148 1328.97
242000 442.407 443.208 455.686 1341.3
244000 444.025 447.458 457.164 1348.65
246000 444.98 450.76 459.31 1355.05
248000 447.033 453.831 461.234 1362.1
250000 449.946 455.594 463.656 1369.2
252000 453.076 459.688 465.311 1378.07
254000 454.475 462.349 467.719 1384.54
256000 459.474 463.997 470.067 1393.54
258000 464.414 466.772 473.61 1404.8
260000 468.64 468.971 481.624 1419.24
262000 468.417 474.331 483.066 1425.81
264000 473.091 479.618 487.853 1440.56
266000 476.768 482.598 492.6 1451.97
268000 479.798 485.974 494.329 1460.1
270000 486.289 489.184 497.56 1473.03
272000 489.293 494.039 497.034 1480.37
274000 491.907 496.681 501.071 1489.66
276000 493.477 496.271 505.813 1495.56
278000 496.518 498.738 510.914 1506.17
280000 501.337 502.694 514.574 1518.6
282000 507.711 506.008 516.167 1529.89
284000 512.822 504.946 523.512 1541.28
286000 515.836 508.296 529.171 1553.3
288000 519.638 511.39 531.643 1562.67
290000 520.297 512.758 534.751 1567.81
292000 522.859 516.735 536.87 1576.46
294000 527.204 519.955 539.104 1586.26
296000 529.515 523.714 540.608 1593.84
298000 533.911 527.402 543.794 1605.11
300000 538.077 528.06 546.405 1612.54
302000 539.853 531.987 549.147 1620.99
304000 542.007 537.465 552.295 1631.77
306000 542.197 539.895 556.795 1638.89
308000 545.042 539.287 558.046 1642.37
310000 548.781 544.442 561.228 1654.45
312000 552.142 547.78 563.439 1663.36
314000 556.04 555.154 565.135 1676.33
316000 561.166 558.041 566.216 1685.42
318000 567.022 562.93 570.088 1700.04
320000 573.958 567.906 571.847 1713.71
322000 579.91 567.402 577.376 1724.69
324000 584.998 569.237 580.914 1735.15
326000 587.756 573.504 581.525 1742.79
328000 592.335 575.505 584.413 1752.25
330000 595.7 578.813 588.255 1762.77
332000 598.459 584.172 590.6 1773.23
334000 603.644 583.971 590.885 1778.5
336000 601.362 587.168 593.647 1782.18
338000 604.057 589.089 597.599 1790.74
340000 607.9 594.124 598.24 1800.26
342000 610.965 597.687 604.564 1813.22
344000 609.669 598.153 607.268 1815.09
346000 611.101 599.63 610.719 1821.45
348000 613.955 606.231 611.565 1831.75
350000 620.727 613.861 614.987 1849.57
352000 624.348 618.168 620.664 1863.18
354000 628.39 624.84 625.046 1878.28
356000 631.544 626.942 625.723 1884.21
358000 632.214 633.188 628.757 1894.16
360000 636.922 636.911 631.366 1905.2
362000 644.204 639.434 635.184 1918.82
364000 648.395 642.737 634.627 1925.76
366000 654.6 645.587 638.572 1938.76
368000 654.867 647.092 643.595 1945.55
370000 657.155 652.823 646.122 1956.1
372000 660.668 652.126 650.147 1962.94
374000 663.103 656.123 655.488 1974.71
376000 667.972 659.675 657.549 1985.2
378000 675.76 662.86 661.618 2000.24
380000 681.8 667.623 664.984 2014.41
382000 686.889 671.352 668.368 2026.61
384000 684.774 676.93 676.628 2038.33
386000 687.914 679.752 674.472 2042.14
388000 692.232 684.283 680.562 2057.08
390000 695.86 692.795 685.107 2073.76
392000 697.8 690.962 686.826 2075.59
394000 698.39 694.165 693.966 2086.52
396000 700.488 698.332 698.391 2097.21
398000 705.864 704.984 700.082 2110.93
400000 705.775 708.015 702.319 2116.11
402000 716.423 711.016 706.272 2133.71
404000 718.253 712.535 707.577 2138.36
406000 717.266 713.341 708.098 2138.7
408000 719.752 713.704 711.722 2145.18
410000 725.259 715.984 716.491 2157.73
412000 730.403 716.873 724.273 2171.55
414000 734.655 721.095 733.045 2188.79
416000 741.78 725.643 738.128 2205.55
418000 748.632 728.779 742.474 2219.89
420000 752.398 730.435 749.948 2232.78
422000 759.714 740.022 752.415 2252.15
424000 763.823 745.366 758.481 2267.67
426000 767.909 745.72 769.832 2283.46
428000 772.856 752.807 775.127 2300.79
430000 774.961 756.421 784.658 2316.04
432000 779.156 757.906 793.876 2330.94
434000 782.276 759.113 794.272 2335.66
436000 786.307 761.937 801.875 2350.12
438000 791.848 767.437 804.324 2363.61
440000 797.438 769.528 811.027 2377.99
442000 800.155 771.089 818.562 2389.8
444000 805.233 772.444 823.53 2401.21
446000 807.08 777.028 823.529 2407.64
448000 811.001 783.165 828.085 2422.25
450000 815.247 786.067 832.987 2434.3
452000 821.684 794.992 841.51 2458.19
454000 820.385 797.692 845.687 2463.76
456000 817.664 800.747 847.902 2466.31
458000 826.361 800.726 848.885 2475.97
460000 830.831 803.455 851.903 2486.19
462000 840.979 804.752 856.347 2502.08
464000 843.461 810.827 859.649 2513.94
466000 846.731 810.732 862.898 2520.36
468000 847.924 818.484 863.367 2529.77
470000 853.217 824.119 873.029 2550.37
472000 860.341 834.18 875.352 2569.87
474000 862.84 836.965 881.633 2581.44
476000 863.953 842.589 879.799 2586.34
478000 870.398 849.362 883.916 2603.68
480000 875.967 853.317 888.485 2617.77
482000 879.38 855.372 892.532 2627.28
484000 881.973 861.82 897.898 2641.69
486000 881.631 863.476 900.773 2645.88
488000 881.446 865.321 902.843 2649.61
490000 883.097 865.987 904.652 2653.74
492000 888.766 867.474 913.106 2669.35
494000 891.514 869.983 925.16 2686.66
496000 894.293 873.658 925.258 2693.21
498000 898.855 876.124 930.814 2705.79
500000 894.547 881.559 931.458 2707.56
502000 895.954 883.752 933.317 2713.02
504000 901.335 882.626 936.257 2720.22
506000 904.306 889.731 939.282 2733.32
508000 911.234 894.112 939.812 2745.16
510000 917.055 896.475 940.429 2753.96
512000 922.972 900.136 942.581 2765.69
514000 924.804 905.184 943.332 2773.32
516000 925.187 909.988 948.279 2783.45
518000 929.795 915.631 948.013 2793.44
520000 932.734 921.643 952.588 2806.96
522000 938.85 920.412 955.653 2814.92
524000 940.218 924.469 954.111 2818.8
526000 948.303 925.828 956.46 2830.59
528000 949.116 932.607 961.653 2843.38
530000 952.215 938.604 961.198 2852.02
532000 955.268 939.663 964.516 2859.45
534000 960.537 941.659 964.691 2866.89
536000 962.061 945.049 966.511 2873.62
538000 967.533 951.456 970.285 2889.27
540000 972.627 954.136 973.662 2900.43
542000 977.1 955.318 972.226 2904.64
544000 976.791 961.331 975.01 2913.13
546000 987.412 964.8 984.264 2936.48
548000 988.847 975.999 989.675 2954.52
550000 992.021 978.558 994.862 2965.44
552000 993.5 981.367 1000.69 2975.56
554000 995.23 981.413 1011.39 2988.03
556000 998.365 988.624 1017.2 3004.18
558000 998.853 996.904 1017.19 3012.95
560000 1005.22 1002.84 1021.87 3029.93
562000 1008.24 1006.93 1024.46 3039.62
564000 1011.46 1013.99 1031.75 3057.2
566000 1020.65 1023.07 1031.95 3075.67
568000 1025.92 1022.95 1035.39 3084.26
570000 1031.67 1027.97 1042.01 3101.65
572000 1034.25 1030.6 1044.27 3109.12
574000 1036.89 1031.56 1050.24 3118.7
576000 1034.55 1034.25 1061.52 3130.31
578000 1036.4 1035.3 1063.41 3135.11
580000 1040.38 1037.73 1067.86 3145.96
582000 1042.36 1039.93 1068.73 3151.02
584000 1046.18 1040.32 1073.44 3159.93
586000 1050.17 1045.76 1076.75 3172.69
588000 1062.12 1048.42 1080.28 3190.81
590000 1067.85 1051.37 1084.83 3204.04
592000 1071.31 1064.29 1081.42 3217.02
594000 1073.32 1067.2 1088.82 3229.34
596000 1080.85 1068.44 1089.8 3239.1
598000 1082.59 1073.45 1091.24 3247.28
600000 1081.54 1078.29 1096.64 3256.47
602000 1085.24 1082.55 1097.09 3264.88
