# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 5.4782e-33 7.91783e-30 1.82607e-33 7.92513e-30
2000 2.0376 2.0274 1.90124 5.96624
4000 4.10621 3.72589 3.7133 11.5454
6000 5.83204 5.49746 5.41023 16.7397
8000 7.81082 7.46686 7.10024 22.3779
10000 10.1848 9.27676 9.32526 28.7869
12000 11.3698 10.9865 11.4728 33.829
14000 12.8171 13.0111 13.1663 38.9945
16000 14.3572 15.0275 15.1479 44.5326
18000 15.5841 17.4452 17.3481 50.3774
20000 17.3734 19.2265 19.2013 55.8012
22000 18.6636 22.0393 20.4934 61.1963
24000 20.4713 23.8282 21.945 66.2445
26000 21.9221 25.8337 23.736 71.4918
28000 23.3704 27.3023 25.0498 75.7226
30000 24.8706 30.2078 26.8868 81.9652
32000 26.7153 32.0876 28.5118 87.3148
34000 28.7651 33.6846 30.2773 92.727
36000 30.1913 36.4372 31.5949 98.2234
38000 31.8508 37.4481 33.9196 103.218
40000 33.6698 40.1854 36.1189 109.974
42000 35.8353 41.9236 37.4864 115.245
44000 37.9715 44.4031 38.7555 121.13
46000 40.46 46.3247 40.6354 127.42
48000 43.2439 49.5484 42.5964 135.389
50000 46.0371 51.7427 44.1585 141.938
52000 47.5135 53.8917 47.0921 148.497
54000 49.0796 55.3143 47.1797 151.574
56000 51.804 57.5409 49.313 158.658
58000 53.8917 57.652 51.6977 163.241
60000 55.5384 58.7769 53.8574 168.173
62000 56.9556 60.5936 55.5928 173.142
64000 59.8374 62.2749 57.115 179.227
66000 61.9133 63.8202 58.603 184.337
68000 63.534 65.277 60.6748 189.486
70000 65.695 68.4074 63.1128 197.215
72000 66.3843 70.4798 64.4647 201.329
74000 69.657 71.4643 67.3082 208.43
76000 70.9191 73.7123 68.8459 213.477
78000 73.102 76.1938 71.5787 220.875
80000 76.3202 77.9812 74.1153 228.417
82000 77.3061 79.7099 75.7048 232.721
84000 79.4645 82.497 77.6052 239.567
86000 81.0583 84.4025 77.595 243.056
88000 83.249 86.5 79.9668 249.716
90000 86.2508 88.1027 82.0076 256.361
92000 87.6937 89.6089 83.433 260.736
94000 90.6337 91.7412 86.494 268.869
96000 92.6618 93.794 88.7862 275.242
98000 94.5792 95.7946 90.6184 280.992
100000 95.262 97.4979 93.2722 286.032
102000 97.9136 99.9442 95.5945 293.452
