# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 7.38096e-30 1.82607e-33 7.38461e-30
2000 2.25776 2.37717 2.39129 7.02622
4000 4.51171 4.93495 4.8684 14.3151
6000 6.64153 7.94793 7.11274 21.7022
8000 9.00054 10.3773 9.14219 28.52
10000 11.1717 12.0111 10.3784 33.5612
12000 13.2144 14.1583 13.1313 40.504
14000 15.56 16.5362 16.3608 48.457
16000 18.0244 18.4758 17.9497 54.4498
18000 20.2105 20.4938 20.0417 60.746
20000 22.6452 22.416 22.5556 67.6168
22000 24.2903 24.2944 24.9499 73.5346
24000 26.2402 27.0256 27.0626 80.3284
26000 29.1331 29.0119 29.7352 87.8802
28000 30.5991 32.1633 31.1649 93.9273
30000 32.5251 34.5885 33.8866 101
32000 35.0355 36.8447 37.1376 109.018
34000 36.5953 39.8992 39.3732 115.868
36000 39.3825 42.7447 41.0417 123.169
38000 40.8466 44.6809 42.7153 128.243
40000 43.7519 47.1722 44.9981 135.922
42000 45.9559 48.9011 47.6179 142.475
44000 47.9004 50.4824 50.1056 148.488
46000 50.9757 53.708 52.4672 157.151
48000 53.7718 56.6455 55.7755 166.193
50000 55.6883 59.0713 58.9341 173.694
52000 58.552 62.3135 62.9918 183.857
54000 61.0735 64.9643 64.2054 190.243
56000 64.0213 67.3741 66.9774 198.373
58000 66.3169 70.0342 69.7114 206.062
60000 68.7339 72.0898 70.9062 211.73
62000 70.5188 73.4511 73.12 217.09
64000 72.1879 75.5823 75.9112 223.681
66000 73.8241 76.6564 79.4558 229.936
68000 77.3822 79.2692 83.141 239.793
70000 80.0959 82.305 84.513 246.914
72000 82.2063 84.4011 87.6886 254.296
74000 83.1168 84.8858 88.592 256.595
76000 85.5205 86.9241 90.7442 263.189
78000 87.2373 89.7317 92.8789 269.848
80000 87.9963 92.0461 95.0531 275.096
82000 88.9612 94.0541 97.2727 280.288
84000 91.5941 97.4679 98.5812 287.643
86000 94.8846 99.779 99.8541 294.518
88000 97.3779 103.526 101.869 302.772
90000 100.279 106.663 103.116 310.059
92000 102.326 110.383 106.333 319.042
94000 106.207 112.057 107.572 325.837
96000 107.819 114.999 110.603 333.421
98000 109.853 117.126 112.684 339.663
100000 112.195 117.172 113.759 343.126
102000 113.091 119.011 113.645 345.747
104000 114.966 121.885 116.196 353.047
106000 117.547 123.737 118.582 359.866
108000 118.967 125.41 121.047 365.424
110000 122.066 126.338 123.734 372.138
112000 124.899 129.186 127.002 381.088
114000 127.461 131.31 128.737 387.508
116000 130.01 133.363 131.079 394.453
118000 132.886 136.22 133.841 402.947
120000 134.167 138.854 134.497 407.519
122000 135.919 141.183 137.574 414.675
124000 137.035 144.503 141.18 422.718
126000 139.648 146.021 143.228 428.897
128000 142.455 149.158 144.962 436.575
130000 145.36 151.152 148.148 444.661
132000 148.491 153.072 151.976 453.539
134000 150.359 154.211 155.111 459.681
136000 152.296 155.538 157.878 465.712
138000 155.669 158.698 159.389 473.755
140000 158.607 161.577 161.188 481.372
142000 160.111 166.217 162.589 488.918
144000 161.859 170.303 164.275 496.438
146000 165.087 173.649 167.638 506.374
148000 166.931 177.236 168.888 513.056
150000 168.072 177.079 170.523 515.674
152000 171.608 179.423 173.316 524.347
154000 174.566 179.676 175.891 530.134
156000 177.078 182.492 177.873 537.443
158000 178.979 186.59 181.032 546.602
160000 180.243 189.141 182.671 552.055
162000 184.118 191.419 186.927 562.464
164000 186.829 192.636 187.815 567.279
166000 190.702 196.973 189.795 577.47
168000 194.31 198.567 191.928 584.805
170000 194.068 200.536 193.841 588.445
172000 198.509 202.711 197.469 598.689
174000 200.142 206.196 198.939 605.276
176000 200.838 207.842 200.984 609.665
178000 202.788 210.3 204.82 617.908
180000 204.638 210.946 208.577 624.161
182000 206.703 213.34 210.64 630.683
184000 210.104 216.36 214.095 640.559
186000 212.489 218.689 216.787 647.965
188000 215.607 222.059 219.858 657.524
190000 220.038 225.641 219.401 665.079
192000 223.056 227.87 220.966 671.893
194000 225.01 231.344 222.644 678.999
196000 226.734 232.263 225.428 684.426
198000 230.401 233.898 227.184 691.483
200000 232.652 237.018 230.934 700.603
202000 234.17 238.845 235.206 708.221
204000 236.807 244.167 237.045 718.018
206000 240.2 246.672 240.474 727.346
208000 242.657 248.251 244.144 735.052
210000 246.98 251.074 248.462 746.515
212000 247.769 254.019 248.1 749.888
214000 246.937 258.147 252.099 757.183
216000 250.12 261.192 253.799 765.11
218000 250.141 264.464 254.998 769.602
220000 250.778 267.528 258.039 776.346
222000 253.85 269.908 259.8 783.558
224000 254.656 272.786 263.647 791.089
226000 258.682 274.475 267.636 800.792
228000 261.307 276.738 270.864 808.91
230000 263.045 278.473 273.881 815.399
232000 268.646 280.623 278.094 827.363
234000 268.91 284.194 281.224 834.328
236000 271.787 286.16 286.115 844.062
238000 272.574 287.499 288.056 848.129
240000 273.742 290.881 291.081 855.703
242000 276.177 296.011 290.726 862.915
244000 281.166 300.604 291.604 873.375
246000 285.05 303.172 293.57 881.791
248000 286.777 306.024 297.396 890.198
250000 287.553 308.747 300.613 896.913
252000 288.662 310.632 302.611 901.906
254000 290.403 313.384 303.479 907.265
256000 292.57 315.393 304.749 912.712
258000 296.354 319.16 308.685 924.199
260000 300.268 321.796 311.555 933.619
262000 305.474 323.834 313.971 943.279
264000 307.275 324.306 315.944 947.525
266000 308.222 326.416 319.485 954.123
268000 310.258 328.096 323.692 962.046
270000 313.64 329.754 326.798 970.192
272000 315.793 332.104 329.223 977.12
274000 316.937 334.918 331.431 983.286
276000 315.959 336.997 334.337 987.292
278000 320.4 340.044 335.328 995.773
280000 320.481 341.106 337.579 999.166
282000 323.644 343.167 341.795 1008.61
284000 328.763 347.226 345.418 1021.41
286000 332.372 349.386 346.212 1027.97
288000 333.514 350.485 349.942 1033.94
290000 333.962 349.318 355.202 1038.48
292000 338.89 352.249 356.245 1047.38
294000 341.063 352.622 359.005 1052.69
296000 341.252 358.692 359.923 1059.87
298000 344.598 361.599 362.999 1069.2
300000 349.166 364.568 362.126 1075.86
302000 350.457 367.546 362.602 1080.6
304000 352.257 369.94 366.025 1088.22
306000 354.095 373.043 369.945 1097.08
308000 356.654 374.41 372.482 1103.55
310000 359.819 376.214 373.063 1109.1
312000 361.371 380.325 374.278 1115.97
314000 364.894 382.847 376.994 1124.73
316000 367.73 385.291 379.525 1132.55
