# auto-correlation of: jx jy jz avg
            0   4.5473e+07   1.8503e+08   6.8106e+08   3.0386e+08
   5.0336e-03   4.3925e+07   1.8320e+08   6.7982e+08   3.0231e+08
   1.0067e-02   3.9974e+07   1.7831e+08   6.7664e+08   2.9831e+08
   1.5101e-02   3.5158e+07   1.7170e+08   6.7275e+08   2.9320e+08
   2.0134e-02   3.0884e+07   1.6465e+08   6.6921e+08   2.8825e+08
   2.5168e-02   2.7839e+07   1.5790e+08   6.6656e+08   2.8410e+08
   3.0201e-02   2.5985e+07   1.5162e+08   6.6478e+08   2.8080e+08
   3.5235e-02   2.4884e+07   1.4572e+08   6.6360e+08   2.7807e+08
   4.0268e-02   2.4059e+07   1.4002e+08   6.6267e+08   2.7558e+08
   4.5302e-02   2.3200e+07   1.3451e+08   6.6175e+08   2.7316e+08
   5.0336e-02   2.2205e+07   1.2931e+08   6.6079e+08   2.7077e+08
   5.5369e-02   2.1106e+07   1.2464e+08   6.5982e+08   2.6852e+08
   6.0403e-02   1.9982e+07   1.2077e+08   6.5892e+08   2.6656e+08
   6.5436e-02   1.8899e+07   1.1789e+08   6.5812e+08   2.6497e+08
   7.0470e-02   1.7908e+07   1.1609e+08   6.5744e+08   2.6381e+08
   7.5503e-02   1.7054e+07   1.1537e+08   6.5683e+08   2.6308e+08
   8.0537e-02   1.6380e+07   1.1563e+08   6.5628e+08   2.6276e+08
   8.5570e-02   1.5909e+07   1.1675e+08   6.5580e+08   2.6282e+08
   9.0604e-02   1.5630e+07   1.1858e+08   6.5542e+08   2.6321e+08
   9.5638e-02   1.5504e+07   1.2099e+08   6.5516e+08   2.6388e+08
   1.0067e-01   1.5487e+07   1.2381e+08   6.5503e+08   2.6477e+08
   1.0570e-01   1.5547e+07   1.2688e+08   6.5500e+08   2.6581e+08
   1.1074e-01   1.5662e+07   1.3003e+08   6.5503e+08   2.6691e+08
   1.1577e-01   1.5811e+07   1.3307e+08   6.5505e+08   2.6798e+08
   1.2081e-01   1.5957e+07   1.3583e+08   6.5503e+08   2.6894e+08
   1.2584e-01   1.6060e+07   1.3817e+08   6.5493e+08   2.6972e+08
   1.3087e-01   1.6083e+07   1.3999e+08   6.5476e+08   2.7028e+08
   1.3591e-01   1.6014e+07   1.4124e+08   6.5451e+08   2.7059e+08
   1.4094e-01   1.5861e+07   1.4190e+08   6.5421e+08   2.7066e+08
   1.4597e-01   1.5648e+07   1.4197e+08   6.5385e+08   2.7049e+08
   1.5101e-01   1.5395e+07   1.4149e+08   6.5345e+08   2.7011e+08
   1.5604e-01   1.5116e+07   1.4052e+08   6.5304e+08   2.6956e+08
   1.6107e-01   1.4818e+07   1.3913e+08   6.5261e+08   2.6885e+08
   1.6611e-01   1.4507e+07   1.3743e+08   6.5220e+08   2.6804e+08
   1.7114e-01   1.4191e+07   1.3554e+08   6.5180e+08   2.6718e+08
   1.7617e-01   1.3874e+07   1.3357e+08   6.5143e+08   2.6629e+08
   1.8121e-01   1.3555e+07   1.3164e+08   6.5108e+08   2.6542e+08
   1.8624e-01   1.3229e+07   1.2982e+08   6.5076e+08   2.6460e+08
   1.9128e-01   1.2886e+07   1.2818e+08   6.5046e+08   2.6384e+08
   1.9631e-01   1.2524e+07   1.2679e+08   6.5020e+08   2.6317e+08
   2.0134e-01   1.2149e+07   1.2568e+08   6.4997e+08   2.6260e+08
   2.0638e-01   1.1780e+07   1.2491e+08   6.4978e+08   2.6216e+08
   2.1141e-01   1.1433e+07   1.2447e+08   6.4962e+08   2.6184e+08
   2.1644e-01   1.1120e+07   1.2436e+08   6.4950e+08   2.6166e+08
   2.2148e-01   1.0847e+07   1.2455e+08   6.4941e+08   2.6160e+08
   2.2651e-01   1.0614e+07   1.2499e+08   6.4935e+08   2.6165e+08
   2.3154e-01   1.0422e+07   1.2563e+08   6.4931e+08   2.6179e+08
   2.3658e-01   1.0270e+07   1.2641e+08   6.4927e+08   2.6198e+08
   2.4161e-01   1.0156e+07   1.2726e+08   6.4922e+08   2.6221e+08
   2.4664e-01   1.0076e+07   1.2813e+08   6.4918e+08   2.6246e+08
   2.5168e-01   1.0023e+07   1.2897e+08   6.4912e+08   2.6271e+08
   2.5671e-01   9.9910e+06   1.2972e+08   6.4906e+08   2.6292e+08
   2.6174e-01   9.9785e+06   1.3034e+08   6.4898e+08   2.6310e+08
   2.6678e-01   9.9845e+06   1.3078e+08   6.4889e+08   2.6322e+08
   2.7181e-01   1.0009e+07   1.3104e+08   6.4879e+08   2.6328e+08
   2.7685e-01   1.0049e+07   1.3112e+08   6.4868e+08   2.6328e+08
   2.8188e-01   1.0096e+07   1.3102e+08   6.4856e+08   2.6323e+08
