# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 4.08674e-30 0 4.08856e-30
2000 2.7392 2.66314 2.37629 7.77863
4000 5.12084 5.28226 4.79511 15.1982
6000 7.62989 7.50091 7.23553 22.3663
8000 10.3037 9.41447 9.8118 29.53
10000 12.7202 11.8037 11.945 36.4688
12000 15.0076 13.8981 14.6121 43.5178
14000 17.366 16.8456 17.1834 51.395
16000 19.3552 19.0983 19.5575 58.0109
18000 22.3398 21.4153 21.6104 65.3655
20000 24.9629 23.8337 23.6707 72.4673
22000 27.1183 25.738 26.689 79.5453
24000 29.2015 28.2741 28.9737 86.4493
26000 32.5414 30.1091 31.2849 93.9353
28000 35.5814 32.2451 33.9935 101.82
30000 39.4039 34.2604 37.1539 110.818
32000 42.0937 36.322 40.1629 118.579
34000 44.0829 38.7472 42.7776 125.608
36000 45.281 40.7536 43.8697 129.904
38000 48.1798 43.2874 46.3845 137.852
40000 49.1185 46.4721 48.775 144.366
42000 51.7601 50.279 51.7769 153.816
44000 54.5243 53.2595 53.6115 161.395
46000 56.5506 57.0843 56.9417 170.577
48000 59.3437 59.2592 59.808 178.411
50000 60.3164 61.2127 62.3046 183.834
52000 62.9063 63.4941 65.5319 191.932
54000 65.7914 66.4849 68.1474 200.424
56000 69.1477 68.5288 69.5564 207.233
58000 72.9993 71.6376 72.7476 217.384
60000 74.5924 73.756 74.2936 222.642
62000 76.692 75.6186 76.2046 228.515
64000 79.5382 78.6847 77.3429 235.566
66000 81.1193 81.3224 79.3053 241.747
68000 84.7304 84.1997 80.784 249.714
70000 86.8708 87.3836 82.7188 256.973
72000 89.4196 89.2523 85.7903 264.462
74000 91.9299 90.9848 89.1207 272.035
76000 95.5176 91.9083 92.1567 279.583
78000 97.6493 94.4605 94.3208 286.431
80000 99.6923 97.4758 97.219 294.387
82000 102.159 99.3987 100.257 301.815
84000 104.646 100.689 102.34 307.674
86000 107.154 103.609 103.817 314.581
88000 108.888 108.783 105.979 323.65
90000 111.851 111.093 108.525 331.469
92000 115.449 111.934 109.827 337.21
94000 117.303 114.809 113.476 345.588
96000 120.839 118.797 116.351 355.987
98000 123.528 120.733 119.636 363.898
100000 124.832 122.943 121.997 369.772
102000 126.31 125.502 125.076 376.887
104000 128.719 128.42 128.105 385.244
106000 131.409 131.971 131.435 394.815
108000 133.771 133.426 133.667 400.863
110000 136.141 137.207 136.261 409.608
112000 138.699 140.891 139.02 418.609
114000 140.35 143.872 141.29 425.513
116000 143.114 146.132 144.706 433.952
118000 146.219 150.191 147.56 443.97
120000 149.299 152.942 148.775 451.017
122000 152.201 154.925 152.158 459.283
124000 153.113 156.131 154.957 464.2
126000 155.622 158.841 157.856 472.32
128000 158.173 161.584 159.481 479.238
130000 161.723 163.387 160.062 485.172
132000 163.779 165.899 162.735 492.413
134000 164.791 170.333 164.996 500.119
136000 169.194 172.524 168.984 510.702
138000 172.56 174.961 171.354 518.875
140000 174.576 176.908 174.249 525.733
142000 176.754 178.821 174.893 530.469
144000 179.378 181.578 177.848 538.805
146000 181.481 184.095 181.075 546.651
148000 184.12 185.842 184.012 553.974
150000 185.965 189.313 185.253 560.531
152000 188.236 189.627 187.179 565.041
154000 190.387 190.524 191.498 572.409
156000 192.273 191.166 193.521 576.959
158000 195.441 194.711 198.434 588.585
160000 197.061 196.196 202.01 595.267
162000 198.521 197.564 205.029 601.114
164000 201.288 198.569 207.482 607.34
166000 204.443 199.731 209.424 613.599
168000 205.779 202.434 212.578 620.791
170000 207.948 205.013 213.431 626.392
172000 210.736 207.509 214.907 633.152
174000 210.93 209.775 218.746 639.45
176000 214.192 210.716 222.589 647.497
178000 216.597 213.839 223.226 653.662
