# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 3.46222e-30 1.82607e-33 0 3.46405e-30
2000 1.55789 1.51991 1.42719 4.50498
4000 2.87566 2.9254 2.7232 8.52426
6000 4.40237 3.95678 4.03408 12.3932
8000 5.86079 5.17024 5.39629 16.4273
10000 7.30859 6.35767 6.7985 20.4648
12000 8.01705 7.60546 7.96648 23.589
14000 8.71287 8.61549 9.10387 26.4322
16000 10.0066 9.75066 10.3246 30.0818
18000 11.371 11.2575 11.1029 33.7313
20000 12.2361 12.266 12.6945 37.1967
22000 13.4126 13.5837 14.3814 41.3777
24000 14.3305 14.7313 15.8435 44.9053
26000 16.0179 16.2855 17.2673 49.5708
28000 17.1576 17.566 18.4035 53.1272
30000 18.6851 18.5661 19.2336 56.4848
32000 20.8094 19.825 20.6132 61.2475
34000 21.8421 20.5019 21.9604 64.3045
36000 22.9272 21.8018 23.1114 67.8405
38000 24.5048 22.8364 24.0681 71.4092
40000 25.4208 23.6092 25.1763 74.2063
42000 26.5457 24.9035 26.1321 77.5813
44000 27.7113 25.4554 27.9001 81.0668
46000 29.0982 26.0665 29.0902 84.255
48000 30.3824 27.8514 29.8626 88.0964
50000 31.8764 28.7921 31.448 92.1165
52000 32.8545 30.7565 33.0195 96.6305
54000 33.7928 31.8031 34.0387 99.6347
56000 34.862 32.7051 35.0891 102.656
58000 36.0817 33.7547 36.0321 105.869
60000 37.366 35.5657 37.0617 109.993
62000 38.622 36.842 38.2741 113.738
64000 40.1087 38.9115 39.7034 118.724
66000 41.9863 39.9574 41.6062 123.55
68000 42.5742 41.5632 42.4498 126.587
70000 44.2623 42.4978 43.6828 130.443
72000 45.7668 44.5124 44.8118 135.091
74000 46.664 45.1587 45.6435 137.466
76000 48.5448 45.6635 47.8002 142.008
78000 49.7221 46.9368 48.122 144.781
80000 50.3013 47.7178 48.9657 146.985
82000 52.2621 48.6892 50.3058 151.257
84000 54.2107 50.345 51.6779 156.234
86000 55.4901 51.4187 52.9031 159.812
88000 55.746 52.8765 54.9262 163.549
90000 56.8569 54.2667 56.622 167.746
92000 57.7559 56.1032 57.3824 171.241
94000 57.7143 56.2605 58.3482 172.323
96000 59.6022 57.9078 59.5592 177.069
98000 60.4752 59.1666 61.006 180.648
100000 61.9509 59.4323 62.2583 183.641
102000 63.3824 60.4673 64.003 187.853
104000 64.2011 61.7246 65.3836 191.309
106000 65.7366 63.0701 67.473 196.28
108000 67.4068 64.6964 67.7147 199.818
110000 68.9766 65.6873 69.3439 204.008
112000 70.235 66.6327 70.4823 207.35
114000 70.5795 66.7387 71.6678 208.986
116000 71.6872 67.572 72.8609 212.12
118000 72.5752 68.4178 73.4379 214.431
120000 73.9209 70.0228 75.6836 219.627
122000 75.2907 71.1746 75.8645 222.33
124000 77.553 73.0008 77.0594 227.613
126000 79.1039 73.7669 78.5619 231.433
128000 80.7432 75.5351 79.0456 235.324
130000 82.5856 77.2778 79.8097 239.673
132000 84.8411 79.1147 81.1749 245.131
134000 86.546 80.5695 82.205 249.32
136000 88.1462 82.757 83.7932 254.696
138000 91.2988 84.7128 84.3716 260.383
140000 92.6852 86.2311 85.8395 264.756
142000 93.9454 87.4039 86.7165 268.066
144000 96.2878 88.7559 88.221 273.265
146000 97.5409 90.5131 89.4843 277.538
148000 98.552 91.3546 91.6698 281.576
150000 99.7811 92.8048 93.3856 285.972
152000 100.337 94.3911 94.2388 288.966
154000 101.429 95.7535 95.573 292.755
156000 102.967 97.1519 96.3323 296.451
158000 103.643 98.0398 98.0137 299.697
160000 104.429 98.0681 99.4104 301.908
162000 105.528 99.1522 100.104 304.784
164000 107.262 101.151 100.822 309.235
166000 108.591 102.485 103.329 314.405
168000 109.816 104.377 104.748 318.941
170000 111.633 105.236 105.594 322.463
172000 113.33 105.224 107.169 325.723
174000 114.425 106.655 108.521 329.601
176000 114.845 108.151 109.946 332.942
178000 116.139 109.408 110.637 336.184
180000 116.2 110.805 111.613 338.618
182000 118.388 112.51 113.462 344.36
184000 119.879 112.963 114.499 347.341
186000 120.731 114.274 116.376 351.381
188000 121.998 114.785 117.088 353.871
190000 122.984 115.976 118.651 357.611
192000 123.905 116.037 119.818 359.759
194000 125.832 116.836 121.996 364.664
196000 127.738 117.706 123.13 368.574
198000 129.261 118.999 124.298 372.558
200000 130.956 120.803 125.444 377.203
202000 130.994 123.624 127.033 381.651
204000 132.243 124.91 128.399 385.551
206000 132.997 126.9 129.457 389.354
208000 134.264 128.277 131.276 393.817
210000 135.754 128.253 131.207 395.214
212000 136.213 129.301 133.391 398.905
214000 137.513 130.372 133.867 401.752
216000 138.489 131.076 135.534 405.099
218000 138.208 131.615 136.817 406.64
220000 139.206 132.889 136.798 408.893
222000 141.372 134.117 137.731 413.22
224000 142.787 135.083 137.879 415.748
226000 143.945 136.365 139.317 419.626
228000 146.262 137.305 139.042 422.608
230000 147.721 138.45 140.507 426.678
232000 149.978 139.428 142.027 431.433
234000 150.756 141.067 142.62 434.442
236000 151.825 141.179 144.87 437.874
238000 152.271 142.261 145.58 440.112
240000 152.432 143.39 146.221 442.043
242000 153.283 145.281 147.449 446.014
244000 155.053 146.394 149.178 450.624
246000 156.395 148.114 149.678 454.188
248000 157.572 149.54 151.052 458.164
250000 158.604 151.538 152.214 462.356
252000 158.89 153.103 153.375 465.368
254000 159.503 153.547 155.343 468.393
256000 160.581 154.476 156.807 471.864
258000 160.621 156.134 157.437 474.192
260000 161.244 158.241 159.433 478.918
262000 163.288 158.562 160.233 482.083
264000 165.355 159.358 161.654 486.367
266000 167.335 161.136 164.59 493.062
268000 168.055 162.198 166.19 496.443
270000 170.416 164.287 167.222 501.926
272000 172.895 164.968 166.874 504.736
274000 174.112 166.818 168.808 509.738
276000 176.224 167.532 171.593 515.349
278000 177.639 168.718 171.082 517.438
280000 177.795 170.5 173.438 521.734
282000 179.764 171.22 175.134 526.118
284000 180.348 171.3 175.905 527.554
286000 181.865 171.334 177.185 530.385
288000 184.26 172.81 177.125 534.195
290000 186.09 174.255 178.414 538.758
292000 187.976 175.879 180.525 544.38
294000 188.706 178.269 182.465 549.441
296000 189.127 180.654 183.969 553.75
298000 190.925 182.536 184.941 558.402
300000 192.689 183.543 186.361 562.593
302000 193.478 185.346 185.864 564.688
304000 196.181 187.902 187.688 571.772
306000 197.39 189.163 187.686 574.24
308000 197.893 189.797 188.741 576.431
310000 198.198 191.154 189.267 578.619
312000 199.929 194.83 190.934 585.693
314000 200.516 195.39 190.803 586.71
316000 201.903 197.093 192.443 591.439
318000 202.47 198.287 194.632 595.39
320000 204.071 199.099 195.226 598.396
322000 205.363 201.458 197.133 603.954
324000 206.224 202.09 199.295 607.609
326000 206.308 204.593 200.06 610.961
328000 208.31 206.436 201.798 616.544
330000 209.347 206.729 203.219 619.295
332000 211.592 207.628 204.921 624.14
334000 212.327 207.224 205.925 625.475
336000 214.811 208.473 207.807 631.091
338000 216.848 209.524 209.138 635.51
340000 219.171 210.541 210.367 640.079
342000 220.399 210.925 211.263 642.588
344000 221.434 211.722 213.422 646.578
346000 222.605 213.57 213.608 649.783
348000 224.598 214.099 215.669 654.366
350000 224.716 216.196 216.698 657.61
352000 226.442 216.936 219.451 662.829
354000 229.281 219.813 220.004 669.098
356000 231.225 220.814 220.13 672.168
358000 231.96 222.109 222.309 676.378
360000 233.672 224.474 225.068 683.215
362000 235.683 224.534 226.603 686.82
364000 238.054 225.249 228.146 691.45
366000 239.619 227.497 229.749 696.864
368000 241.822 228.411 231.201 701.434
370000 243.677 228.535 232.925 705.137
372000 245.942 230.441 234.557 710.939
374000 246.158 230.602 235.271 712.031
376000 248.18 230.393 236.377 714.95
378000 249.686 231.051 237.041 717.777
380000 250.855 233.084 239.952 723.891
382000 251.48 234.526 240.48 726.486
384000 252.593 234.976 241.666 729.235
386000 252.938 236.999 241.815 731.752
388000 253.476 239.289 242.203 734.969
390000 253.484 240.089 244.607 738.18
392000 254.892 241.069 243.913 739.874
394000 256.579 242.61 244.854 744.043
396000 257.088 245.108 246.046 748.242
398000 257.417 244.418 248.167 750.002
400000 259.027 245.394 250.495 754.916
402000 259.547 245.249 251.715 756.512
404000 260.082 246.353 253.444 759.879
406000 261.323 248.134 255.273 764.73
408000 262.264 248.05 256.378 766.691
410000 264.035 248.28 258.407 770.722
412000 263.513 248.302 259.826 771.64
414000 264.752 249.117 261.924 775.793
416000 265.708 249.853 264.992 780.553
418000 266.797 250.946 264.544 782.287
420000 268.861 249.715 266.824 785.4
422000 270.703 250.877 268.45 790.03
424000 273.036 252.16 268.572 793.768
426000 274.77 252.206 270.867 797.843
428000 275.733 251.912 273.14 800.786
430000 277.647 253.607 273.349 804.603
432000 279.28 254.316 273.974 807.571
434000 280.928 254.386 274.921 810.235
436000 281.79 255.528 276.119 813.438
438000 283.117 255.948 278.212 817.276
440000 283.82 255.898 279.657 819.376
