# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 3.65213e-33 1.29687e-29 1.29742e-29
2000 0.0516374 0.0624137 0.0554578 0.169509
4000 0.0634462 0.0955881 0.0670587 0.226093
6000 0.0451965 0.0631862 0.0503086 0.158691
8000 0.0515565 0.0659414 0.0603777 0.177876
10000 0.0512911 0.0552039 0.0450792 0.151574
12000 0.0526798 0.0818096 0.0585042 0.192994
14000 0.0488847 0.0870838 0.0538995 0.189868
16000 0.0464735 0.0620952 0.0484529 0.157021
18000 0.0498784 0.0840503 0.0566384 0.190567
20000 0.0501628 0.0832753 0.061127 0.194565
22000 0.051665 0.0452317 0.0534384 0.150335
24000 0.0605503 0.0516249 0.0701606 0.182336
26000 0.0777557 0.0689218 0.105523 0.252201
28000 0.0840028 0.0678375 0.116919 0.268759
30000 0.0906501 0.0908353 0.127825 0.30931
32000 0.0798943 0.0793148 0.106825 0.266034
34000 0.0937285 0.102799 0.141092 0.337619
36000 0.109702 0.103748 0.169489 0.382938
38000 0.0950189 0.0959305 0.142844 0.333793
40000 0.106143 0.118067 0.160973 0.385183
42000 0.114054 0.142619 0.199224 0.455897
44000 0.123916 0.154835 0.205662 0.484414
46000 0.13226 0.176237 0.220158 0.528655
48000 0.121359 0.167282 0.212735 0.501376
50000 0.118926 0.16094 0.203086 0.482952
52000 0.123365 0.211768 0.225966 0.561098
54000 0.114202 0.195947 0.210324 0.520474
56000 0.110661 0.254182 0.209198 0.574041
58000 0.114389 0.243933 0.204865 0.563187
60000 0.113094 0.227544 0.197588 0.538226
62000 0.111013 0.218 0.207589 0.536602
64000 0.115998 0.213252 0.215739 0.544988
66000 0.118596 0.241783 0.214671 0.57505
68000 0.123188 0.22857 0.203855 0.555613
70000 0.111443 0.246557 0.202043 0.560044
72000 0.111596 0.223995 0.210593 0.546184
74000 0.121191 0.240249 0.216964 0.578405
76000 0.111529 0.253143 0.22241 0.587082
78000 0.112406 0.236353 0.215132 0.56389
80000 0.106876 0.239843 0.217861 0.564581
82000 0.114258 0.210024 0.206131 0.530413
84000 0.121615 0.197697 0.212564 0.531876
86000 0.121001 0.22801 0.228366 0.577376
88000 0.117037 0.217556 0.215447 0.550039
90000 0.11743 0.212424 0.231787 0.561641
92000 0.118934 0.181759 0.216028 0.516722
94000 0.137734 0.173079 0.210967 0.52178
96000 0.120344 0.147419 0.200326 0.468088
98000 0.135553 0.164023 0.203268 0.502845
100000 0.124421 0.186683 0.225529 0.536633
102000 0.130286 0.15845 0.220434 0.50917
104000 0.12345 0.179508 0.219345 0.522304
106000 0.121581 0.14819 0.199172 0.468943
108000 0.111335 0.133196 0.188267 0.432798
110000 0.109804 0.12936 0.167241 0.406404
112000 0.086228 0.0876716 0.142216 0.316116
114000 0.0751289 0.0767439 0.104218 0.256091
116000 0.0946967 0.101136 0.143625 0.339457
118000 0.0875108 0.0845904 0.12122 0.293321
120000 0.0901985 0.0784423 0.130982 0.299622
122000 0.0622566 0.0684285 0.0801783 0.210863
124000 0.063473 0.0590944 0.0738065 0.196374
126000 0.0621726 0.0686229 0.0831508 0.213946
128000 0.0703424 0.0565679 0.0772004 0.204111
130000 0.065315 0.0587109 0.0730601 0.197086
132000 0.0612143 0.0555896 0.0859345 0.202738
134000 0.0643746 0.0585857 0.0725305 0.195491
136000 0.0603168 0.0506423 0.0633622 0.174321
138000 0.046646 0.0685247 0.0536942 0.168865
140000 0.0529589 0.0532079 0.0504945 0.156661
142000 0.0664625 0.0667523 0.0864156 0.21963
