# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 8.73408e-30 0 8.73408e-30
2000 2.40228 2.28387 2.18472 6.87087
4000 4.72222 4.04915 4.35409 13.1255
6000 6.23001 5.71802 6.44208 18.3901
8000 8.25661 7.79347 8.12995 24.18
10000 10.2049 9.75363 9.72253 29.681
12000 11.3682 11.9417 11.6614 34.9713
14000 12.9894 14.7688 13.7338 41.492
16000 14.5536 17.7304 15.6783 47.9623
18000 16.2872 19.8567 17.7286 53.8725
20000 18.443 21.8203 20.0731 60.3363
22000 21.1513 23.7382 22.5259 67.4154
24000 22.7585 25.9497 23.4657 72.1739
26000 24.7024 27.8235 25.9278 78.4536
28000 26.6091 29.9441 28.0981 84.6512
30000 28.2254 31.525 30.4439 90.1943
32000 29.7868 32.9406 31.7249 94.4524
34000 31.4055 34.5921 34.6386 100.636
36000 33.2432 36.7445 36.1771 106.165
38000 34.5449 38.424 38.323 111.292
40000 35.772 40.0574 41.0385 116.868
42000 37.6826 41.0602 42.6878 121.431
44000 39.0433 43.1523 44.7582 126.954
46000 41.7946 45.9029 46.4298 134.127
48000 44.8256 47.5611 48.764 141.151
50000 46.4762 49.8349 51.1244 147.436
52000 47.956 51.3614 53.0999 152.417
54000 50.3304 53.2233 56.0516 159.605
56000 51.9909 56.2675 56.4541 164.713
58000 53.4009 57.6996 60.654 171.755
60000 55.477 59.302 62.9351 177.714
62000 57.7987 61.9734 63.9965 183.769
64000 60.0247 63.9296 65.6468 189.601
66000 61.6408 65.4609 67.3949 194.497
68000 64.0226 68.1423 68.7618 200.927
70000 65.993 70.8688 70.9038 207.766
72000 67.61 72.8128 73.5828 214.006
74000 69.615 76.3484 76.182 222.145
76000 71.3751 77.5266 78.1712 227.073
78000 73.1396 79.8581 79.3738 232.371
80000 75.2912 81.2733 80.7806 237.345
82000 76.7138 83.1852 83.7275 243.626
84000 78.6159 85.3795 85.2898 249.285
86000 80.2811 86.6396 87.4696 254.39
88000 82.3086 89.2476 89.7554 261.312
90000 84.8453 92.5691 91.7313 269.146
92000 85.9776 95.7921 95.7087 277.478
94000 86.8495 97.6394 97.7703 282.259
96000 87.9232 100.448 98.3732 286.744
98000 90.3387 103.121 99.6421 293.101
100000 92.5587 105.577 102.816 300.952
102000 95.1807 106.946 104.429 306.556
104000 96.3889 109.393 106.57 312.351
106000 98.388 112.113 108.73 319.231
108000 100.11 114.139 111.717 325.965
110000 101.525 113.92 113.605 329.05
112000 104.01 116.025 114.337 334.371
114000 105.069 117.677 115.749 338.495
116000 108.131 119.294 118.453 345.878
118000 109.445 121.496 120.936 351.877
120000 112.261 122.652 122.583 357.496
122000 113.163 124.483 124.762 362.408
124000 115.993 125.68 126.82 368.494
126000 116.331 127.861 127.423 371.615
128000 118.057 131.68 129.811 379.549
130000 119.193 133.085 131.22 383.498
132000 120.862 134.732 132.598 388.192
134000 123.308 138.678 134.119 396.106
136000 125.017 139.896 135.414 400.327
138000 127.281 143.089 137.19 407.56
140000 129.388 145.482 137.637 412.506
142000 132.153 148.265 140.804 421.221
144000 133.556 150.559 143.029 427.144
146000 136.022 151.81 145.435 433.267
148000 137.128 153.825 148.459 439.412
150000 139.85 155.385 151.023 446.257
152000 140.466 158.331 152.94 451.736
154000 141.4 160.986 155.883 458.269
156000 143.922 163.11 158.507 465.54
158000 146.242 164.776 160.788 471.806
160000 147.623 167.29 161.713 476.626
162000 151.321 168.546 162.717 482.584
164000 152.616 168.974 165.858 487.447
166000 156.379 172.689 168.033 497.1
168000 158.947 174.823 170.118 503.888
170000 161.428 175.826 173.101 510.355
172000 164.608 180.246 175.466 520.32
174000 166.871 184.444 175.205 526.52
176000 168.624 187.249 178.15 534.022
178000 169.335 189.861 179.299 538.495
180000 172.747 192.677 182.012 547.436
182000 175.618 195.312 183.456 554.387
184000 179.077 198.64 186.244 563.961
186000 180.178 200.87 189.146 570.193
188000 182.78 202.952 192.411 578.143
190000 183.756 204.945 193.974 582.675
192000 185.812 206.232 196.19 588.234
194000 187.643 207.552 199.19 594.385
196000 189.646 209.631 201.296 600.573
198000 191.782 212.094 203.331 607.207
200000 193.386 214.489 205.514 613.389
202000 196.617 216.41 209.681 622.708
204000 197.822 218.622 211.404 627.848
206000 198.657 221.269 212.907 632.833
208000 200.882 221.632 215.013 637.528
210000 201.678 223.84 215.445 640.963
212000 204.04 225.264 216.815 646.119
214000 205.709 229.432 218.46 653.602
216000 207.778 230.69 221.557 660.025
218000 208.137 232.659 223.234 664.03
220000 210.687 237.371 225.38 673.438
222000 212.919 238.243 227.161 678.323
224000 216.213 240.004 229.004 685.222
226000 217.5 243.85 230.938 692.288
228000 220.862 246.457 236.582 703.901
230000 222.102 247.656 239.599 709.357
232000 224.217 250.501 240.844 715.562
234000 228.073 253.236 243.725 725.034
236000 230.03 257.024 245.811 732.865
238000 231.26 257.117 248.863 737.24
240000 234.223 259.196 251.269 744.688
242000 237.535 259.715 251.847 749.097
244000 237.524 262.166 252.5 752.19
246000 241.802 266.067 256.792 764.662
248000 244.984 267.437 255.554 767.975
250000 246.933 269.665 256.14 772.738
252000 247.942 271.475 258.199 777.617
254000 251.399 274.826 258.578 784.803
256000 252.793 275.558 261.07 789.421
258000 254.323 278.826 263.46 796.608
260000 255.1 281.124 267.377 803.601
262000 255.392 282.456 268.5 806.348
264000 258.16 282.759 270.516 811.435
266000 258.956 285.401 272.943 817.299
268000 261.612 288.328 273.945 823.885
270000 265.176 289.833 276.314 831.324
272000 267.627 290.883 278.445 836.955
274000 271.856 293.672 278.051 843.578
276000 272.32 295.861 278.306 846.487
278000 274.417 296.919 281.312 852.648
280000 276.962 299.244 284.603 860.81
282000 279.381 300.508 284.343 864.232
284000 280.793 303.423 284.239 868.455
286000 282.658 306.489 285.489 874.636
288000 282.846 306.627 287.819 877.292
290000 285.322 307.006 289.154 881.482
292000 287.536 311.834 290.829 890.199
294000 288.675 312.817 290.952 892.444
296000 290.438 313.143 293.123 896.704
298000 295.241 311.917 295.998 903.156
300000 298.152 314.173 298.448 910.773
302000 299.344 314.831 300.626 914.801
304000 303.008 316.544 300.691 920.243
306000 305.837 317.743 304.027 927.607
308000 308.41 319.191 305.067 932.668
310000 309.13 320.434 309.926 939.489
312000 310.189 324.102 313.727 948.018
314000 313.733 325.672 314.574 953.979
316000 313.608 328.732 317.525 959.864
318000 315.232 331.683 318.132 965.047
320000 318.62 334.369 319.835 972.824
322000 320.711 337.272 321.863 979.846
324000 320.839 339.121 323.922 983.882
326000 322.235 341.75 325.385 989.37
328000 323.378 344.297 325.475 993.15
330000 327.836 346.004 326.981 1000.82
332000 329.275 350.504 328.338 1008.12
334000 330.45 350.962 329.793 1011.21
336000 331.864 351.261 333.81 1016.93
338000 331.816 355.39 334.803 1022.01
340000 334.478 357.877 336.825 1029.18
342000 337.978 362.136 337.267 1037.38
344000 340.563 365.958 341.257 1047.78
346000 343.583 366.31 342.114 1052.01
348000 345.619 371.197 344.593 1061.41
350000 351.058 370.902 347.262 1069.22
352000 351.809 373.2 350.228 1075.24
354000 353.971 374.647 353.554 1082.17
356000 356.912 378.43 355.202 1090.54
358000 359.002 378.445 354.278 1091.73
360000 362.203 381.12 354.813 1098.14
362000 362.955 382.48 358.076 1103.51
364000 365.607 385.808 360.879 1112.29
366000 367.104 386.964 361.468 1115.54
368000 370.567 389.59 363.873 1124.03
370000 371.621 390.351 367.501 1129.47
372000 375.442 393.191 368.591 1137.22
374000 376.886 396.77 369.078 1142.73
376000 378.362 398.522 370.928 1147.81
378000 378.917 399.727 371.877 1150.52
380000 384.026 401.085 373.374 1158.49
382000 385.324 406.224 373.708 1165.26
384000 385.233 409.534 375.565 1170.33
386000 389.539 412.784 378.097 1180.42
388000 392.936 413.814 379.144 1185.89
390000 394.4 417.795 383.391 1195.59
392000 394.861 419.5 386.328 1200.69
394000 397.623 418.98 388.128 1204.73
396000 398.473 421.053 389.033 1208.56
398000 402.545 424.139 392.074 1218.76
400000 405.971 425.385 394.319 1225.68
402000 405.871 426.442 395.8 1228.11
404000 407.294 427.668 396.949 1231.91
406000 408.696 431.611 397.593 1237.9
408000 412.414 433.372 400.063 1245.85
410000 414.787 431.837 402.951 1249.58
412000 417.64 434.737 406.279 1258.66
414000 418.842 434.959 405.547 1259.35
416000 421.488 436.91 407.043 1265.44
418000 425.012 438.551 407.975 1271.54
420000 427.192 438.838 410.074 1276.1
422000 430.406 441.425 412.522 1284.35
424000 432.443 444.166 415.431 1292.04
426000 433.83 446.179 418.984 1298.99
428000 434.79 449.048 418.481 1302.32
430000 437.528 451.658 420.695 1309.88
432000 442.36 453.71 423.702 1319.77
434000 445.887 455.726 424.271 1325.88
436000 449.577 458.523 426.543 1334.64
438000 453.209 461.228 426.522 1340.96
440000 457.028 461.614 431.34 1349.98
442000 459.1 463.564 435.723 1358.39
444000 458.215 464.6 437.242 1360.06
446000 461.446 467.406 438.578 1367.43
448000 460.53 467.101 439.668 1367.3
450000 462.805 469.278 441.738 1373.82
452000 465.297 472.752 444.931 1382.98
454000 466.094 477.768 442.441 1386.3
456000 465.797 479.686 448.234 1393.72
458000 467.169 481.778 449.245 1398.19
460000 468.841 484.391 447.991 1401.22
462000 472.469 487.407 451.836 1411.71
464000 473.77 487.491 454.069 1415.33
466000 475.458 488.334 460.425 1424.22
468000 478.044 487.791 463.139 1428.97
470000 479.526 489.034 463.434 1431.99
472000 481.393 490.802 464.812 1437.01
474000 482.798 494.487 468.622 1445.91
476000 486.003 496.604 468.211 1450.82
478000 487.668 499.103 470.638 1457.41
480000 488.846 501.955 472.37 1463.17
482000 492.938 502.674 472.629 1468.24
484000 496.425 505.508 476.078 1478.01
486000 496.542 506.006 476.642 1479.19
488000 502.804 506.151 479.646 1488.6
490000 504.965 508.986 483.975 1497.93
492000 506.786 511.944 488.203 1506.93
494000 511.179 514.137 489.429 1514.74
496000 514.329 514.29 493.649 1522.27
498000 515.603 516.8 495.984 1528.39
500000 516.659 520.486 496.541 1533.69
502000 518.89 521.394 499.432 1539.72
