# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 1.82607e-33 1.26601e-29 3.65213e-33 1.26656e-29
2000 0.0482084 0.0474869 0.0452532 0.140948
4000 0.0510055 0.0589065 0.0509324 0.160844
6000 0.0550872 0.0918357 0.0639953 0.210918
8000 0.0586169 0.189422 0.105809 0.353848
10000 0.0713913 0.238071 0.118623 0.428085
12000 0.0597196 0.270374 0.133876 0.46397
14000 0.0642717 0.343406 0.170109 0.577786
16000 0.062025 0.368625 0.162786 0.593436
18000 0.0592336 0.362876 0.159958 0.582068
20000 0.0705315 0.419558 0.177344 0.667434
22000 0.0626066 0.496244 0.212056 0.770906
24000 0.0665484 0.458548 0.206819 0.731915
26000 0.0680281 0.544764 0.216089 0.828881
28000 0.0559924 0.559197 0.23808 0.853269
30000 0.0611384 0.575101 0.232569 0.868809
32000 0.0606595 0.536699 0.227176 0.824534
34000 0.0644971 0.526026 0.215966 0.806489
36000 0.0662906 0.448233 0.208551 0.723075
38000 0.0646579 0.552153 0.209223 0.826033
40000 0.0647124 0.529501 0.232232 0.826446
42000 0.0582728 0.666167 0.269291 0.993731
44000 0.0634825 0.645727 0.253829 0.963038
46000 0.0637932 0.797724 0.27887 1.14039
48000 0.0562434 0.677489 0.244076 0.977809
50000 0.0647939 0.737888 0.276544 1.07923
52000 0.0572751 0.658607 0.256411 0.972293
54000 0.0632309 0.740692 0.294115 1.09804
56000 0.05625 0.604795 0.253436 0.914481
58000 0.0633128 0.459782 0.20653 0.729625
60000 0.0693704 0.459719 0.186232 0.715321
62000 0.0681366 0.402101 0.192265 0.662503
64000 0.0582808 0.574145 0.22381 0.856235
66000 0.058695 0.487468 0.219953 0.766116
68000 0.0694343 0.573005 0.229702 0.872142
70000 0.0590371 0.754214 0.277342 1.09059
72000 0.0607476 0.730786 0.279438 1.07097
74000 0.0564051 0.795975 0.280029 1.13241
76000 0.0674959 0.891978 0.299937 1.25941
78000 0.0654027 0.847606 0.307605 1.22061
80000 0.0640078 0.856349 0.328946 1.2493
82000 0.0696054 0.841403 0.303656 1.21466
84000 0.057036 0.757592 0.290456 1.10508
86000 0.0708365 0.819899 0.302181 1.19292
88000 0.0574555 0.72586 0.279287 1.0626
90000 0.0576554 0.690577 0.270393 1.01863
92000 0.0652812 0.705364 0.273402 1.04405
94000 0.0648355 0.630006 0.262084 0.956926
96000 0.0705243 0.642907 0.257612 0.971044
98000 0.0668475 0.607239 0.225694 0.899781
100000 0.0742085 0.582596 0.235343 0.892147
102000 0.0647238 0.507563 0.200077 0.772364
104000 0.0617002 0.414984 0.199211 0.675895
106000 0.0776292 0.477611 0.237875 0.793115
108000 0.0839275 0.432442 0.230267 0.746637
110000 0.0829628 0.708371 0.272978 1.06431
112000 0.0786481 0.727716 0.264393 1.07076
114000 0.0845345 0.690522 0.276155 1.05121
116000 0.0805818 0.648948 0.262794 0.992323
118000 0.07615 0.674804 0.260329 1.01128
120000 0.0724128 0.668905 0.259484 1.0008
122000 0.0812068 0.538325 0.244288 0.86382
124000 0.07538 0.49938 0.219587 0.794347
126000 0.0790765 0.500601 0.235745 0.815422
128000 0.0793218 0.449658 0.21889 0.74787
130000 0.0809037 0.33962 0.201571 0.622095
132000 0.0897274 0.223523 0.183807 0.497057
134000 0.0801043 0.184945 0.159533 0.424583
136000 0.0700639 0.152768 0.166726 0.389558
138000 0.081009 0.141395 0.168051 0.390454
140000 0.0772972 0.145111 0.164241 0.386649
142000 0.0738112 0.127161 0.158931 0.359904
144000 0.0730327 0.154424 0.181848 0.409305
146000 0.0753564 0.125224 0.164844 0.365424
148000 0.0751029 0.135069 0.169536 0.379708
150000 0.0754937 0.123582 0.158999 0.358075
152000 0.0794739 0.153841 0.184147 0.417461
154000 0.0769703 0.131825 0.165736 0.374531
156000 0.0730122 0.130334 0.162408 0.365754
158000 0.0712658 0.126405 0.165409 0.36308
160000 0.0848814 0.142183 0.171739 0.398803
162000 0.0912454 0.246751 0.206442 0.544439
164000 0.0879345 0.173297 0.19637 0.457602
166000 0.0844875 0.140156 0.182214 0.406857
168000 0.0813684 0.148004 0.171431 0.400804
170000 0.0726254 0.131854 0.169511 0.37399
172000 0.0753452 0.130386 0.164082 0.369813
174000 0.0721757 0.137544 0.168155 0.377875
176000 0.0695797 0.142786 0.180287 0.392653
178000 0.0659229 0.138388 0.167561 0.371871
180000 0.0740163 0.162346 0.174586 0.410948
182000 0.0745623 0.138589 0.172416 0.385567
184000 0.0794951 0.13802 0.18487 0.402386
186000 0.0810106 0.137927 0.168497 0.387435
188000 0.0763916 0.142399 0.178558 0.397349
190000 0.0969468 0.18331 0.19099 0.471247
192000 0.0978964 0.2771 0.226713 0.60171
194000 0.104183 0.233791 0.23033 0.568304
196000 0.0925952 0.184372 0.202558 0.479525
198000 0.103258 0.222449 0.220429 0.546136
200000 0.0874136 0.154422 0.178815 0.420651
202000 0.0913868 0.15089 0.188173 0.43045
204000 0.0879178 0.143959 0.187915 0.419792
206000 0.100885 0.149961 0.193134 0.44398
208000 0.0941 0.147799 0.192111 0.43401
210000 0.0842983 0.139817 0.183728 0.407843
212000 0.0953086 0.1655 0.191033 0.451842
214000 0.111479 0.202928 0.217172 0.531579
216000 0.095664 0.219625 0.223888 0.539177
218000 0.109025 0.287399 0.251641 0.648065
220000 0.10009 0.385449 0.30806 0.793599
222000 0.105057 0.342325 0.283454 0.730835
224000 0.109463 0.3682 0.28534 0.763003
226000 0.114852 0.440197 0.305525 0.860575
228000 0.110558 0.363217 0.293056 0.766831
230000 0.106676 0.278755 0.27243 0.657861
232000 0.110377 0.263959 0.255893 0.630229
234000 0.109618 0.20859 0.246033 0.564242
236000 0.109226 0.209819 0.231504 0.550548
238000 0.104371 0.191768 0.237125 0.533264
240000 0.11303 0.233302 0.233898 0.58023
242000 0.110314 0.210283 0.23062 0.551218
244000 0.117579 0.251608 0.246754 0.615941
246000 0.103116 0.194451 0.239916 0.537483
248000 0.104583 0.164952 0.213393 0.482928
250000 0.103081 0.159286 0.198811 0.461178
252000 0.0993498 0.163033 0.20275 0.465132
254000 0.101289 0.173903 0.210374 0.485566
256000 0.108261 0.217941 0.222469 0.548671
258000 0.126332 0.247977 0.26968 0.643989
260000 0.11988 0.315849 0.294314 0.730043
262000 0.128607 0.327027 0.294642 0.750276
264000 0.132624 0.303093 0.29007 0.725787
266000 0.125389 0.202672 0.254975 0.583036
268000 0.11612 0.190018 0.231296 0.537434
270000 0.112826 0.187256 0.229572 0.529654
272000 0.11237 0.171082 0.22347 0.506922
274000 0.115276 0.177395 0.217929 0.510599
276000 0.111484 0.161618 0.216958 0.49006
278000 0.119446 0.196242 0.254984 0.570671
280000 0.119758 0.191169 0.256334 0.567261
282000 0.12167 0.221503 0.25556 0.598733
284000 0.131966 0.272924 0.28942 0.694309
286000 0.151541 0.32475 0.32952 0.805811
288000 0.138986 0.228076 0.301416 0.668477
290000 0.145174 0.232894 0.307611 0.68568
292000 0.147173 0.303667 0.31684 0.767679
294000 0.145512 0.324504 0.332841 0.802858
296000 0.141737 0.300467 0.32588 0.768085
298000 0.165734 0.369948 0.336357 0.87204
300000 0.172468 0.345529 0.355385 0.873382
302000 0.160184 0.395949 0.36963 0.925763
304000 0.175317 0.410681 0.370209 0.956208
306000 0.17263 0.430331 0.375299 0.97826
308000 0.155 0.43584 0.382179 0.973019
310000 0.151606 0.469287 0.397824 1.01872
312000 0.173596 0.535083 0.395405 1.10408
314000 0.159533 0.483579 0.39166 1.03477
316000 0.164429 0.505507 0.400333 1.07027
318000 0.166422 0.478356 0.398208 1.04299
320000 0.166178 0.572886 0.406248 1.14531
322000 0.171154 0.344675 0.362522 0.878351
324000 0.16775 0.380252 0.372524 0.920526
326000 0.176539 0.376799 0.372102 0.92544
328000 0.158667 0.385565 0.364589 0.90882
330000 0.173027 0.360852 0.379521 0.913401
332000 0.165226 0.2611 0.342199 0.768525
