# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 3.65213e-33 1.82607e-33 1.73093e-29 1.73148e-29
2000 2.5985 2.35637 2.46158 7.41644
4000 5.04219 4.55641 4.7539 14.3525
6000 7.25417 6.77453 7.03056 21.0593
8000 9.58487 9.68273 9.22291 28.4905
10000 11.423 12.1149 11.3964 34.9344
12000 13.4852 14.5836 13.597 41.6659
14000 16.0161 16.7068 16.1349 48.8578
16000 18.6814 19.6205 19.0415 57.3434
18000 21.5501 21.8343 21.3707 64.755
20000 23.8242 23.7916 23.8388 71.4546
22000 26.9387 26.3832 26.6129 79.9348
24000 29.235 29.0603 28.919 87.2143
26000 30.8048 31.3566 31.102 93.2634
28000 32.3981 34.3014 33.0066 99.7061
30000 34.9006 37.0016 36.1895 108.092
32000 37.2804 39.1311 38.2056 114.617
34000 40.2527 42.5529 41.228 124.034
36000 41.6512 44.3386 43.742 129.732
38000 44.1468 47.4755 46.1813 137.804
40000 47.4333 49.8077 49.3156 146.557
42000 51.2406 52.1141 51.1102 154.465
44000 52.0092 55.3085 52.7308 160.049
46000 54.5761 57.1761 56.3187 168.071
48000 57.2958 60.3504 59.264 176.91
50000 59.7431 63.1516 61.6555 184.55
52000 62.9941 65.3576 65.2238 193.575
54000 65.2649 67.0842 67.2859 199.635
56000 67.1574 70.3169 69.4695 206.944
58000 69.8553 70.9856 73.5694 214.41
60000 72.101 73.5728 75.1188 220.793
62000 74.6441 76.736 77.3011 228.681
64000 77.7401 79.2249 78.8669 235.832
66000 80.4672 79.9735 80.3373 240.778
68000 82.428 82.3989 81.7643 246.591
70000 84.9072 85.4644 83.3155 253.687
72000 86.7748 89.6535 85.3697 261.798
74000 89.3706 92.3804 86.7278 268.479
76000 92.924 94.9689 88.8798 276.773
78000 96.5539 96.2276 91.585 284.366
80000 98.4991 98.9462 94.5988 292.044
82000 100.216 102.65 98.3671 301.233
84000 101.604 104.81 100.925 307.339
86000 104.092 108.038 103.74 315.87
88000 106.072 110.09 104.605 320.768
90000 109.341 112.345 107.278 328.964
92000 112.283 112.785 110.2 335.267
94000 115.445 114.928 113.021 343.394
96000 118.857 118.165 114.205 351.226
98000 121.769 120.364 117.897 360.029
100000 124.155 122.658 120.84 367.654
102000 125.822 125.417 122.739 373.979
104000 127.86 126.117 125.141 379.118
106000 130.51 128.873 127.36 386.742
108000 134.311 131.028 128.996 394.335
110000 136.95 133.98 130.767 401.697
112000 138.25 136.706 133.124 408.08
114000 140.624 141.056 134.697 416.377
116000 141.928 143.026 136.425 421.379
118000 144.684 146.172 139.635 430.491
120000 146.441 150.321 141.227 437.988
122000 147.349 153.509 142.93 443.788
124000 149.968 157.435 146.942 454.344
126000 151.673 158.904 150.846 461.423
128000 154.201 158.514 153.139 465.855
130000 156.665 162.795 155.276 474.736
132000 160.757 165.124 157.359 483.24
134000 163.664 166.814 158.17 488.647
136000 166.025 169.672 159.801 495.498
138000 167.547 172.049 162.471 502.067
140000 169.477 174.48 165.253 509.209
142000 171.678 177.345 166.856 515.878
144000 175.408 181.157 170.368 526.934
146000 176.71 183.369 173.225 533.304
148000 179.249 186.499 175.701 541.45
150000 181.59 190.392 178.366 550.348
152000 183.767 191.894 178.505 554.167
154000 186.001 195.982 179.852 561.835
156000 187.258 199.325 182.782 569.365
158000 188.218 201.157 185.359 574.734
160000 190.046 201.737 187.403 579.186
162000 193.368 203.179 190.084 586.63
164000 195.899 205.406 189.939 591.244
166000 198.821 206.113 193.574 598.508
168000 204.07 208.879 197.884 610.834
170000 208.503 211.149 200.041 619.694
172000 209.34 213.876 202.394 625.61
174000 208.885 217.077 204.337 630.299
176000 210.631 220.054 208.096 638.782
178000 212.008 225.683 210.897 648.587
180000 213.975 227.404 213.432 654.811
182000 216.177 231.688 216.97 664.834
184000 218.571 235.214 220.651 674.436
186000 221.425 239.136 225.313 685.874
188000 223.67 243.141 227.231 694.041
190000 226.905 247.136 231.585 705.626
192000 228.324 248.365 232.599 709.289
194000 229.54 250.993 235.131 715.664
196000 230.167 252.578 238.353 721.098
198000 235.4 255.156 242.242 732.798
200000 236.802 256.221 246.751 739.773
202000 239.693 257.755 248.825 746.272
