# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 3.15544e-33 8.74058e-30 9.55468e-30 1.82984e-29
2000 4.0939 3.99392 3.52773 11.6156
4000 7.85186 7.83554 7.36041 23.0478
6000 12.4634 10.9908 11.4928 34.947
8000 16.0438 14.7897 14.972 45.8055
10000 18.766 18.6394 19.3963 56.8017
12000 21.9771 22.8072 23.3766 68.1609
14000 26.2065 25.9372 28.4837 80.6274
16000 29.7206 29.8375 33.5079 93.0661
18000 33.5413 34.7365 36.6783 104.956
20000 36.5641 39.8046 40.8832 117.252
22000 40.8137 43.5227 47.1266 131.463
24000 44.5597 45.2076 50.3397 140.107
26000 49.3617 48.8787 54.2556 152.496
28000 53.1806 53.3436 58.1891 164.713
30000 56.6523 58.1393 63.2214 178.013
32000 58.4877 60.9745 66.7102 186.172
34000 62.2733 65.0201 69.6474 196.941
36000 67.4768 69.0154 74.3344 210.827
38000 70.4086 72.1665 76.7365 219.312
40000 74.3606 76.0753 78.37 228.806
42000 76.5133 77.5988 82.4416 236.554
44000 82.3702 83.0425 85.5641 250.977
46000 85.6128 91.1416 89.7141 266.469
48000 90.7493 94.1439 94.894 279.787
50000 93.324 97.7301 97.7812 288.835
52000 98.7444 101.648 103.094 303.486
54000 103.652 106.188 107.869 317.708
56000 106.268 110.857 114.078 331.203
58000 110.169 116.179 116.096 342.444
60000 114.348 121.233 117.902 353.483
62000 119.127 123.73 121.625 364.482
64000 123.788 126.709 125.582 376.079
66000 126.139 127.634 132.062 385.835
68000 131.729 130.508 136.38 398.617
70000 133.905 135.349 138.533 407.788
72000 138.28 138.798 142.614 419.692
74000 140.464 143.79 146.489 430.743
76000 141.754 149.057 148.616 439.426
78000 146.441 152.905 150.938 450.284
80000 152.44 157.278 154.648 464.366
82000 157.108 162.961 157.905 477.974
84000 160.056 165.766 161.736 487.559
86000 163.843 171.596 167.198 502.637
88000 164.235 176.46 170.261 510.955
90000 167.708 179.798 173.433 520.939
92000 172.47 184.99 178.116 535.576
94000 177.16 189.855 182.536 549.551
96000 181.941 193.383 187.567 562.891
98000 190.258 198.848 193.679 582.786
100000 191.298 202.433 199.164 592.895
102000 195.637 207.377 205.112 608.126
104000 202.049 210.258 209.84 622.147
106000 209.522 211.939 213.796 635.257
108000 209.662 216.998 217.912 644.572
110000 210.559 221.131 220.462 652.152
112000 215.545 225.741 225.325 666.611
114000 214.565 227.64 233.265 675.47
116000 219.896 233.96 238.746 692.602
118000 221.432 242.256 246.035 709.723
120000 227.61 249.027 250.996 727.633
122000 234.486 254.243 255.03 743.759
124000 235.554 256.818 259.646 752.018
126000 240.66 262.326 260.863 763.848
128000 242.488 268.877 264.491 775.856
130000 243.943 274.061 271.872 789.876
132000 245.485 278.185 278.398 802.068
134000 248.952 280.327 282.627 811.907
136000 250.737 284.984 285.762 821.483
138000 253.806 287.292 294.355 835.452
140000 261.207 291.029 301.651 853.887
142000 263.059 295.12 305.413 863.593
144000 267.472 298.228 304.171 869.871
146000 275.154 307.574 310.425 893.153
148000 280.271 310.467 315.993 906.731
150000 282.337 313.74 318.793 914.871
152000 287.031 316.98 322.16 926.172
154000 291.224 322.296 327.661 941.181
156000 298.473 327.875 333.578 959.926
158000 301.117 332.623 339.533 973.274
160000 306.478 337.395 345.152 989.025
162000 309.665 343.887 348.934 1002.49
164000 311.265 345.274 349.169 1005.71
166000 314.137 345.65 355.016 1014.8
168000 321.069 349.446 362.775 1033.29
170000 328.614 355.953 368.972 1053.54
172000 327.517 361.822 368.008 1057.35
174000 331.078 361.058 371.429 1063.57
176000 339.158 365.392 377.393 1081.94
178000 342.427 369.728 377.824 1089.98
180000 345.45 373.728 377.81 1096.99
182000 350.96 378.361 381.853 1111.17
184000 355.366 381.876 384.293 1121.54
186000 355.932 383.467 394.725 1134.12
188000 357.191 386.214 402.987 1146.39
190000 363.615 388.692 406.803 1159.11
192000 367.814 391.02 410.079 1168.91
194000 374.581 395.778 414.757 1185.12
196000 382.367 397.18 422.002 1201.55
198000 384.349 398.915 427.511 1210.78
200000 387.107 402.293 434.769 1224.17
202000 390.912 406.138 441.993 1239.04
204000 396.559 412.443 445.973 1254.98
206000 402.537 415.823 452.887 1271.25
208000 407.514 415.573 454.588 1277.67
210000 407.279 418.003 454.956 1280.24
212000 412.111 426.314 453.694 1292.12
214000 417.503 431.8 457.217 1306.52
216000 422.045 436.513 461.488 1320.05
218000 425.786 437.351 463.605 1326.74
220000 431.478 438.277 468.148 1337.9
222000 435.868 441.269 471.449 1348.59
