# integrated auto-correlation of: jx jy jz avg
0 0 0 0 0
0.00505051 0.00082292 0.000819284 0.000816678 0.000819627
0.010101 0.00158266 0.0015751 0.00157009 0.00157595
0.0151515 0.00223964 0.00222773 0.00222073 0.00222937
0.020202 0.00278382 0.00276724 0.00275877 0.00276994
0.0252525 0.00322559 0.00320425 0.00319472 0.00320819
0.030303 0.00358388 0.00355803 0.00354749 0.00356314
0.0353535 0.003878 0.0038481 0.00383614 0.00385408
0.040404 0.00412378 0.00409036 0.00407611 0.00409675
0.0454545 0.0043328 0.00429632 0.00427869 0.0043026
0.0505051 0.00451314 0.00447406 0.00445194 0.00447971
0.0555556 0.00467043 0.00462938 0.00460185 0.00463389
0.0606061 0.00480872 0.00476656 0.00473294 0.00476941
0.0656566 0.00493085 0.00488866 0.00484856 0.00488936
0.0707071 0.00503888 0.00499776 0.00495106 0.0049959
0.0757576 0.00513433 0.00509524 0.00504207 0.00509054
0.0808081 0.0052185 0.00518219 0.00512285 0.00517451
0.0858586 0.00529266 0.00525968 0.0051946 0.00524898
0.0909091 0.00535807 0.00532892 0.00525858 0.00531519
0.0959596 0.00541592 0.00539124 0.0053161 0.00537442
0.10101 0.00546721 0.00544784 0.00536833 0.00542779
0.106061 0.00551279 0.00549961 0.0054162 0.0054762
0.111111 0.00555333 0.00554716 0.00546037 0.00552029
0.116162 0.0055894 0.00559082 0.00550127 0.00556049
0.121212 0.00562152 0.00563079 0.00553911 0.00559714
0.126263 0.00565029 0.00566725 0.00557402 0.00563052
0.131313 0.00567631 0.00570033 0.00560607 0.0056609
0.136364 0.0057002 0.00573013 0.00563529 0.00568854
0.141414 0.00572244 0.00575683 0.00566178 0.00571368
0.146465 0.00574334 0.00578071 0.00568566 0.00573657
0.151515 0.00576303 0.00580216 0.0057072 0.00575747
0.156566 0.00578148 0.00582166 0.0057268 0.00577664
0.161616 0.00579854 0.00583957 0.00574492 0.00579434
0.166667 0.00581401 0.00585614 0.00576203 0.00581073
0.171717 0.00582774 0.00587153 0.00577847 0.00582591
0.176768 0.00583968 0.00588577 0.00579441 0.00583995
0.181818 0.00584994 0.0058988 0.00580987 0.00585287
0.186869 0.0058587 0.00591046 0.00582475 0.00586464
0.191919 0.00586614 0.00592059 0.00583891 0.00587521
