# auto-correlation of: jx jy jz avg
            0   4.7615e+07   4.7413e+07   4.7263e+07   4.7431e+07
   5.0505e-03   4.5609e+07   4.5399e+07   4.5254e+07   4.5421e+07
   1.0101e-02   4.0457e+07   4.0223e+07   4.0096e+07   4.0259e+07
   1.5152e-02   3.3969e+07   3.3711e+07   3.3612e+07   3.3764e+07
   2.0202e-02   2.7679e+07   2.7407e+07   2.7339e+07   2.7475e+07
   2.5253e-02   2.2367e+07   2.2101e+07   2.2049e+07   2.2172e+07
   3.0303e-02   1.8221e+07   1.7977e+07   1.7915e+07   1.8038e+07
   3.5354e-02   1.5098e+07   1.4884e+07   1.4784e+07   1.4922e+07
   4.0404e-02   1.2746e+07   1.2560e+07   1.2401e+07   1.2569e+07
   4.5455e-02   1.0933e+07   1.0772e+07   1.0548e+07   1.0751e+07
   5.0505e-02   9.4958e+06   9.3629e+06   9.0792e+06   9.3126e+06
   5.5556e-02   8.3237e+06   8.2327e+06   7.9030e+06   8.1531e+06
   6.0606e-02   7.3417e+06   7.3077e+06   6.9476e+06   7.1990e+06
   6.5657e-02   6.4943e+06   6.5245e+06   6.1503e+06   6.3897e+06
   7.0707e-02   5.7434e+06   5.8344e+06   5.4610e+06   5.6796e+06
   7.5758e-02   5.0693e+06   5.2091e+06   4.8489e+06   5.0424e+06
   8.0808e-02   4.4662e+06   4.6410e+06   4.3026e+06   4.4699e+06
   8.5859e-02   3.9352e+06   4.1372e+06   3.8252e+06   3.9659e+06
   9.0909e-02   3.4750e+06   3.7074e+06   3.4230e+06   3.5351e+06
   9.5960e-02   3.0778e+06   3.3523e+06   3.0932e+06   3.1744e+06
   1.0101e-01   2.7331e+06   3.0588e+06   2.8237e+06   2.8719e+06
   1.0606e-01   2.4305e+06   2.8071e+06   2.5992e+06   2.6123e+06
   1.1111e-01   2.1619e+06   2.5795e+06   2.4050e+06   2.3821e+06
   1.1616e-01   1.9234e+06   2.3660e+06   2.2278e+06   2.1724e+06
   1.2121e-01   1.7160e+06   2.1626e+06   2.0594e+06   1.9793e+06
   1.2626e-01   1.5428e+06   1.9677e+06   1.8955e+06   1.8020e+06
   1.3131e-01   1.4055e+06   1.7792e+06   1.7345e+06   1.6397e+06
   1.3636e-01   1.3005e+06   1.5973e+06   1.5766e+06   1.4914e+06
   1.4141e-01   1.2188e+06   1.4272e+06   1.4238e+06   1.3566e+06
   1.4646e-01   1.1492e+06   1.2773e+06   1.2817e+06   1.2361e+06
   1.5152e-01   1.0816e+06   1.1535e+06   1.1585e+06   1.1312e+06
   1.5657e-01   1.0084e+06   1.0548e+06   1.0612e+06   1.0414e+06
   1.6162e-01   9.2426e+05   9.7411e+05   9.9184e+05   9.6340e+05
