# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 8.13695e-30 0 0 8.13695e-30
2000 5.20608 5.31038 5.30392 15.8204
4000 10.5386 10.3569 10.8883 31.7839
6000 14.35 15.1389 15.3391 44.8281
8000 19.0342 20.6751 21.9591 61.6684
10000 23.3197 25.7658 26.1112 75.1967
12000 28.8955 30.4272 31.9683 91.291
14000 32.5346 34.6248 36.3719 103.531
16000 38.6307 39.8676 41.1977 119.696
18000 43.0421 45.3315 45.8282 134.202
20000 48.2072 51.3039 51.3641 150.875
22000 54.2795 54.9241 54.8838 164.087
24000 60.1924 60.1492 59.4715 179.813
26000 66.5686 64.1926 65.9282 196.689
28000 71.4102 68.7107 71.1986 211.319
30000 75.8979 72.9303 76.7322 225.56
32000 79.1738 77.8918 79.262 236.328
34000 83.4851 84.1246 84.5055 252.115
36000 89.4502 89.7697 88.6069 267.827
38000 95.1635 97.7807 92.3041 285.248
40000 99.9608 101.798 98.5568 300.316
42000 102.056 106.35 102.736 311.142
44000 107.002 109.606 106.429 323.037
46000 112.368 113.854 111.109 337.332
48000 116.885 119.644 116.579 353.108
50000 123.445 123.34 123.66 370.444
52000 127.707 129.198 130.746 387.65
54000 132.034 135.692 135.323 403.049
56000 138.8 143.742 141.395 423.938
58000 144.429 148.69 145.93 439.05
60000 149.004 149.878 151.688 450.571
62000 151.789 154.184 159.245 465.218
64000 157.656 159.242 164.217 481.114
66000 164.478 164.864 170.789 500.131
68000 170.662 167.941 175.546 514.149
70000 177.145 171.962 178.015 527.123
72000 180.802 173.822 182.289 536.913
74000 189.978 176.809 190.001 556.788
76000 196.284 184.351 196.338 576.973
78000 201.798 188.341 200.202 590.341
80000 206.972 196.258 205.695 608.924
82000 212.476 197.7 210.882 621.058
84000 219.039 202.565 215.298 636.902
86000 225.901 209.133 220.054 655.087
88000 231.933 212.905 224.111 668.949
90000 235.249 217.722 227.626 680.597
92000 239.905 223.789 226.724 690.419
94000 244.269 227.973 228.616 700.858
96000 245.693 233.906 231.444 711.043
98000 250.433 236.724 233.911 721.067
100000 257.294 245.089 240.159 742.542
102000 259.323 251.319 241.032 751.674
104000 266.964 256.582 242.163 765.709
106000 273.949 257.229 247.001 778.18
108000 275.837 261.491 250.939 788.267
110000 279.529 265.522 255.968 801.019
112000 285.439 274.75 257.746 817.934
114000 293.252 278.325 262.705 834.281
116000 297.186 283.763 267.541 848.49
118000 301.466 288.73 272.742 862.937
120000 306.383 295.681 276.496 878.56
122000 310.033 299.901 284.237 894.171
124000 318.502 307.78 286.207 912.488
126000 324.585 311.393 291.977 927.956
128000 332.433 317.304 299.82 949.557
130000 336.122 323.554 303.713 963.388
132000 341.819 328.418 312.822 983.058
134000 342.707 332.57 318.676 993.953
136000 347.406 334.736 325.939 1008.08
138000 351.394 340.709 332.065 1024.17
140000 357.814 343.23 337.576 1038.62
142000 361.853 347.476 342.314 1051.64
144000 367.705 353.745 346.395 1067.85
146000 371.865 358.663 351.167 1081.69
148000 374.972 365.245 356.187 1096.4
150000 380.149 367.767 363.639 1111.55
152000 385.289 370.13 371.534 1126.95
154000 385.915 373.64 377.831 1137.39
156000 391.362 377.674 386.092 1155.13
158000 396.869 383.19 394.698 1174.76
160000 405.489 392.014 396.99 1194.49
162000 410.199 396.866 407.343 1214.41
164000 415.594 405.086 416.445 1237.12
166000 420.239 414.442 425.492 1260.17
168000 422.63 415.606 433.392 1271.63
170000 428.808 422.269 437.682 1288.76
172000 433.412 426.435 442.464 1302.31
174000 444.264 431.268 448.398 1323.93
176000 450.378 438.08 455.724 1344.18
178000 454.505 441.975 460.314 1356.79
180000 460.183 443.254 465.739 1369.18
182000 467.532 449.889 465.419 1382.84
184000 472.334 456.755 470.226 1399.31
186000 472.614 457.254 479.283 1409.15
188000 475.932 459.322 489.159 1424.41
190000 478.666 465.171 496.137 1439.97
192000 482.31 472.793 502.293 1457.4
194000 489.286 475.897 508.715 1473.9
196000 492.728 478.538 514.452 1485.72
198000 497.506 484.71 519.277 1501.49
200000 504.652 486.056 527.866 1518.57
202000 511.064 490.527 534.252 1535.84
204000 518.437 494.557 537.527 1550.52
206000 525.206 498.485 542.634 1566.32
208000 530.318 504.4 547.688 1582.41
210000 533.145 508.491 547.778 1589.41
212000 535.312 515.626 552.1 1603.04
214000 539.89 520.659 555.327 1615.88
216000 549.008 527.171 561.359 1637.54
218000 553.099 529.495 570.489 1653.08
220000 560.003 532.691 577.34 1670.03
222000 567.839 539.471 585.18 1692.49
224000 572.805 544.521 587.971 1705.3
226000 576.272 551.979 598.528 1726.78
228000 579.135 555.599 598.783 1733.52
230000 586.793 567.723 605.312 1759.83
232000 588.888 576.46 612.48 1777.83
234000 591.467 582.159 617.682 1791.31
236000 596.768 588.67 625.066 1810.5
238000 598.02 592.761 625.166 1815.95
240000 601.846 597.641 631.692 1831.18
242000 603.927 609.434 634.905 1848.27
244000 613.264 615.64 643.358 1872.26
246000 614.791 618.392 648.089 1881.27
248000 623.361 618.348 658.138 1899.85
250000 631.26 617.31 662.678 1911.25
252000 630.302 620.024 663.787 1914.11
254000 636.3 624.917 671.798 1933.02
256000 639.311 627.279 678.451 1945.04
258000 639.805 626.864 686.299 1952.97
260000 646.808 634.273 693.119 1974.2
262000 648.955 639.307 705.443 1993.71
264000 656.121 645.785 705.075 2006.98
266000 659.967 653.627 713.1 2026.69
268000 661.246 658.021 715.735 2035
270000 664.657 667.498 723.362 2055.52
272000 665.817 671.387 731.918 2069.12
274000 668.487 679.362 733.499 2081.35
276000 676.007 684.788 741.075 2101.87
278000 683.136 688.218 746.032 2117.39
280000 688.512 697.469 749.154 2135.13
282000 693.381 700.899 756.034 2150.31
284000 696.397 706.554 757.982 2160.93
286000 702.843 713.416 762.012 2178.27
288000 706.339 719.169 769.425 2194.93
290000 715.029 718.599 778.818 2212.45
292000 719.366 725.448 778.111 2222.92
294000 721.997 726.077 786.178 2234.25
296000 730.568 736.329 791.464 2258.36
298000 740.359 743.494 797.905 2281.76
300000 745.069 751.203 807.679 2303.95
302000 747.819 759.754 813.895 2321.47
304000 753.656 768.518 819.484 2341.66
306000 764.204 773.912 822.705 2360.82
308000 771.015 781.074 830.228 2382.32
310000 771.854 787.898 838.43 2398.18
312000 773.541 796.772 844.429 2414.74
314000 775.85 801.66 850.583 2428.09
316000 778.731 801.616 856.339 2436.69
318000 781.815 808.92 853.467 2444.2
320000 785.851 810.719 857.355 2453.93
322000 793.535 812.066 858.291 2463.89
324000 792.25 814.419 861.253 2467.92
326000 798.443 822.597 865.927 2486.97
328000 803.101 827.582 865.703 2496.39
330000 806.937 832.09 876.978 2516.01
332000 817.605 838.659 885.245 2541.51
334000 822.44 843.666 890.806 2556.91
336000 830.436 848.032 899.677 2578.15
338000 839.815 853.568 907.979 2601.36
340000 844.408 863.007 921.22 2628.64
342000 851.558 869.445 925.65 2646.65
344000 854.103 866.84 928.519 2649.46
346000 861.796 868.727 935.252 2665.78
348000 862.42 880.334 937.685 2680.44
350000 871.734 887.876 944.219 2703.83
352000 876.471 892.443 951.406 2720.32
354000 886.266 893.67 950.498 2730.43
356000 897.723 896.325 961.157 2755.2
358000 899.176 898.767 972.466 2770.41
360000 906.531 904.471 974.075 2785.08
362000 908.659 914.238 981.181 2804.08
364000 914.177 922.314 986.025 2822.52
366000 917.719 921.297 989.001 2828.02
368000 922.92 932.188 992.213 2847.32
370000 926.461 939.246 995.917 2861.62
372000 933.597 937.516 1004.34 2875.46
374000 942.397 943.251 1003.13 2888.78
376000 946.9 946.818 1004.35 2898.07
378000 952.142 950.752 1009.83 2912.72
380000 954.503 957.55 1010.76 2922.82
382000 962.673 957.921 1006.83 2927.42
384000 972.534 971.887 1008.48 2952.9
386000 976.127 975.032 1019.26 2970.42
388000 980.804 986.941 1024.47 2992.22
390000 985.287 983.774 1028.05 2997.11
392000 991.034 988.594 1028.02 3007.65
394000 994.605 997.922 1035.91 3028.44
396000 995.107 1003.85 1035.98 3034.94
398000 996.877 1010.19 1042.16 3049.22
400000 1004.61 1017.78 1044.83 3067.22
402000 1006.48 1020.61 1046.21 3073.3
404000 1017.04 1026.62 1046.89 3090.54
406000 1022.76 1034.73 1045.86 3103.34
408000 1029.47 1032.97 1050.81 3113.25
410000 1034.51 1038.16 1059.14 3131.81
412000 1041.61 1049.4 1065.43 3156.45
414000 1046.22 1061 1080.24 3187.46
416000 1051.21 1065.96 1082.13 3199.3
418000 1055.61 1069.7 1084.89 3210.2
420000 1055.41 1076.63 1091.07 3223.1
422000 1062.51 1078.39 1093.42 3234.32
424000 1069.35 1078.43 1095.98 3243.77
426000 1078.43 1080.62 1102.56 3261.6
428000 1088.54 1080.85 1102.93 3272.32
430000 1091.45 1086.22 1105.62 3283.3
432000 1095.88 1093.73 1100.67 3290.28
434000 1093.6 1097.47 1101.33 3292.4
436000 1102.89 1100.79 1096.3 3299.98
438000 1101.55 1107.63 1106.45 3315.64
440000 1105.61 1116.93 1113.3 3335.83
442000 1111.58 1121.88 1122.85 3356.31
444000 1117.97 1124.84 1128.89 3371.71
446000 1120.87 1135.24 1130.86 3386.98
448000 1128.97 1137.67 1135.98 3402.61
450000 1133.66 1144.09 1139.64 3417.39
452000 1137.11 1152.24 1145.51 3434.86
454000 1139.56 1161.31 1151.9 3452.77
456000 1142.13 1170.65 1157.39 3470.16
458000 1150.48 1174.81 1160.15 3485.43
460000 1155.41 1179.77 1168.7 3503.87
462000 1161.56 1184.8 1170.62 3516.98
464000 1161.76 1188.65 1177 3527.42
466000 1166.28 1198.04 1182.35 3546.67
468000 1173.24 1202.08 1182.37 3557.69
470000 1178.13 1205.7 1192.28 3576.1
472000 1190.45 1212.56 1192 3595.01
474000 1197.94 1217.97 1198.42 3614.33
476000 1204.51 1221.44 1209.55 3635.49
478000 1211.52 1228.42 1215.39 3655.34
480000 1217.12 1236.58 1214.71 3668.4
482000 1230.66 1239.78 1225.11 3695.55
484000 1239.66 1249.51 1227.67 3716.84
486000 1243.55 1255.04 1240.19 3738.78
488000 1247.52 1264.15 1244.86 3756.53
490000 1249.71 1267.86 1247.94 3765.51
492000 1258.69 1278.11 1252.3 3789.11
494000 1263.22 1284.45 1255.29 3802.96
496000 1267.74 1290.43 1262.36 3820.52
498000 1268.86 1293.41 1260.99 3823.26
500000 1269.98 1298.76 1264.32 3833.05
502000 1273.3 1306.3 1264.73 3844.32
504000 1278.61 1316.68 1269.95 3865.24
506000 1285.66 1315.35 1275.33 3876.35
508000 1295.17 1321.32 1279.34 3895.83
510000 1298.64 1324.75 1281.67 3905.07
512000 1304.55 1325.03 1287.72 3917.31
514000 1315.3 1326.22 1292.53 3934.06
516000 1319.68 1336.55 1297.62 3953.86
518000 1320.78 1344.02 1302.11 3966.91
520000 1330.28 1347.71 1301.01 3978.99
522000 1337.89 1352.17 1311.89 4001.95
524000 1346.28 1356.47 1318.52 4021.27
526000 1349.25 1366.7 1321.4 4037.35
528000 1357.62 1375.98 1331.9 4065.5
530000 1364.54 1384.35 1333.14 4082.03
532000 1365.08 1380.93 1338.45 4084.46
534000 1371.95 1381.75 1341.03 4094.73
536000 1373.69 1384.22 1345.46 4103.38
538000 1370.6 1384.39 1344.1 4099.09
540000 1382.5 1390.78 1353.62 4126.89
542000 1389.07 1396.48 1358.88 4144.43
544000 1398.52 1396.5 1368.54 4163.56
546000 1405.54 1403.1 1378.9 4187.55
548000 1410.33 1402.92 1376.56 4189.81
550000 1418.14 1411.19 1385.51 4214.84
552000 1423.9 1423.16 1389.18 4236.23
554000 1428.12 1424.15 1395.98 4248.25
556000 1431.61 1428.58 1400.21 4260.4
558000 1433.22 1435.34 1405.66 4274.22
560000 1439.73 1441.92 1405.72 4287.36
562000 1441.48 1441.01 1409.99 4292.47
564000 1442.35 1448.23 1416.22 4306.8
566000 1451.05 1446.91 1429.08 4327.05
568000 1455.94 1449.21 1439.42 4344.56
570000 1466.35 1445.21 1445.97 4357.53
572000 1472.52 1443.03 1455.36 4370.91
574000 1481.34 1439.61 1460.93 4381.88
576000 1491.47 1447.73 1463.91 4403.11
578000 1496.49 1445.22 1462.2 4403.9
580000 1504.75 1452.06 1469.12 4425.94
582000 1510.52 1462.16 1476.21 4448.89
584000 1522.01 1464.19 1483.5 4469.7
586000 1532.96 1467.83 1486.99 4487.78
588000 1535.33 1473.54 1490.86 4499.72
590000 1540.18 1484.06 1497.69 4521.93
592000 1549.92 1489.38 1505.44 4544.74
594000 1556.85 1494.29 1511.61 4562.75
596000 1566.06 1501.49 1512.07 4579.62
598000 1575.63 1501.8 1521.51 4598.94
600000 1571.46 1505.94 1526.92 4604.32
602000 1581.04 1503.35 1528.26 4612.65
604000 1588.75 1511.31 1530.01 4630.06
606000 1594.61 1521.04 1532.69 4648.34
608000 1602.37 1531.36 1528.09 4661.81
610000 1608.52 1525.87 1524.67 4659.07
612000 1611.66 1527.64 1522.34 4661.64
614000 1616.66 1542.05 1534.8 4693.51
