# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 5.45446e-30 5.51655e-30 0 1.0971e-29
2000 3.04717 3.3076 3.24331 9.59808
4000 6.39513 6.75929 6.2637 19.4181
6000 9.95102 9.80326 9.53341 29.2877
8000 13.3664 13.3447 13.3043 40.0154
10000 17.0388 16.365 17.3475 50.7513
12000 20.6055 18.9514 21.0086 60.5655
14000 23.8014 21.449 24.5006 69.7511
16000 26.7368 24.5671 27.6047 78.9086
18000 30.2545 27.9254 30.8045 88.9843
20000 33.2036 30.4321 33.4804 97.1161
22000 36.5756 33.1678 37.1874 106.931
24000 40.2195 37.0959 39.5839 116.899
26000 41.4876 41.3962 42.5256 125.409
28000 45.4285 46.6942 45.6159 137.739
30000 48.7562 49.628 49.9381 148.322
32000 51.2254 52.9785 53.3141 157.518
34000 53.8167 55.8603 56.1428 165.82
36000 58.7458 58.8653 60.4052 178.016
38000 62.2844 63.3705 64.0035 189.658
40000 64.68 66.8837 67.4696 199.033
42000 66.1072 69.6172 69.2407 204.965
44000 69.7528 72.2181 73.1026 215.073
46000 74.4101 76.2056 76.1449 226.761
48000 77.1749 78.6414 78.2707 234.087
50000 81.3861 80.3762 80.2509 242.013
52000 83.395 84.2793 83.7084 251.383
54000 86.2252 87.0398 86.7351 260
56000 88.4352 91.0495 90.6872 270.172
58000 91.1335 93.6453 95.1636 279.942
60000 92.8169 97.1361 98.9617 288.915
62000 96.5405 100.819 104.215 301.575
64000 98.6531 104.669 108.852 312.175
66000 100.762 108.364 111.653 320.779
68000 104.172 111.922 114.056 330.149
70000 108.7 114.013 116.541 339.254
72000 111.414 117.112 119.832 348.358
74000 114.474 121.363 123.813 359.65
76000 119.051 124.9 131.566 375.517
78000 123.31 129.861 134.21 387.381
80000 125.174 132.756 136.565 394.494
82000 128.981 133.293 140.627 402.901
84000 130.79 137.104 143.998 411.892
86000 134.8 140.638 148.263 423.701
88000 136.62 145.499 152.308 434.427
90000 142.154 148.712 157.445 448.311
92000 145.348 151.378 161.848 458.574
94000 149.808 155.236 165.152 470.196
96000 153.73 157.252 167.728 478.71
98000 157.914 161.453 172.128 491.495
100000 160.278 163.091 174.639 498.008
102000 165.128 166.066 177.448 508.642
104000 166.313 168.531 180.652 515.496
106000 170.814 174.337 181.975 527.126
108000 173.65 175.947 187.801 537.398
110000 178.241 176.726 190.118 545.085
112000 183.246 179.594 192.167 555.006
114000 188.428 182.661 196.444 567.533
116000 191.438 184.281 198.195 573.914
118000 196.049 187.488 200.98 584.517
120000 197.148 189.891 205.089 592.128
122000 198.51 192.17 209.472 600.151
124000 202.158 195.768 212.957 610.883
126000 207.115 200.393 218.177 625.685
128000 212.722 203.706 220.301 636.728
130000 217.382 206.833 222.471 646.686
132000 221.679 210.041 223.649 655.37
134000 225.64 212.203 224.546 662.388
136000 229.205 213.085 230.498 672.787
