# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 2.92171e-32 1.82607e-33 1.82607e-33 3.28692e-32
2000 3.1503 3.56625 3.41238 10.1289
4000 7.25795 7.33521 6.97927 21.5724
6000 10.8183 10.638 10.1824 31.6387
8000 13.7658 14.0235 14.2666 42.0559
10000 17.8148 17.1769 18.9565 53.9482
12000 20.9719 20.4023 21.9458 63.32
14000 24.285 23.7947 24.7421 72.8218
16000 26.1519 27.2098 26.9844 80.3462
18000 28.9745 30.592 30.2758 89.8423
20000 32.0003 33.9517 33.5354 99.4874
22000 35.037 37.0133 36.1339 108.184
24000 39.1898 40.6542 39.8447 119.689
26000 42.112 43.4367 43.7027 129.251
28000 45.538 45.9181 47.7593 139.215
30000 47.9235 49.6882 50.9614 148.573
32000 52.1792 54.6218 55.2043 162.005
34000 54.998 56.9788 59.8937 171.87
36000 59.1195 60.4949 62.8127 182.427
38000 62.7024 64.6066 66.3367 193.646
40000 67.0347 68.0249 70.1914 205.251
42000 69.2927 72.3646 73.1953 214.853
44000 72.9421 76.4291 76.052 225.423
46000 76.5442 80.0308 80.7709 237.346
48000 80.9486 83.4534 82.5263 246.928
50000 84.1058 85.9948 86.5426 256.643
52000 87.3585 87.7217 90.262 265.342
54000 90.3311 92.2118 92.1349 274.678
56000 94.0031 96.2388 95.2996 285.541
58000 96.9118 100.899 98.8229 296.634
60000 100.177 104.314 100.615 305.106
62000 103.188 108.388 103.352 314.928
64000 105.345 111.097 106.153 322.595
66000 109.358 112.914 108.373 330.644
68000 114.048 118.051 111.195 343.293
70000 116.824 120.801 114.261 351.885
72000 119.958 122.407 117.901 360.266
74000 124.635 126.597 121.582 372.813
76000 128.884 130.913 126.445 386.243
78000 131.55 134.348 129.601 395.5
80000 133.865 135.189 133.413 402.467
82000 138.599 138.239 137.613 414.452
84000 142.883 140.125 140.891 423.899
86000 146.404 142.121 146.135 434.661
88000 149.129 145.805 147.95 442.883
90000 154.07 149.038 152.732 455.841
92000 155.181 151.693 155.032 461.906
94000 157.162 153.638 156.782 467.583
96000 158.582 157.029 160.555 476.166
98000 163.326 160.62 163.715 487.662
100000 168.253 165.344 167.702 501.299
102000 172.585 167.322 168.496 508.404
104000 175.486 172.101 171.161 518.748
106000 180.894 175.964 175.35 532.208
108000 182.669 179.181 179.096 540.945
110000 185.459 182.551 183.262 551.272
112000 188.367 187.126 186.274 561.767
114000 190.048 191.873 191.437 573.358
116000 193.763 196.033 193.495 583.291
118000 196.27 198.596 195.751 590.618
120000 199.218 200.771 198.965 598.955
122000 203.13 205.609 199.741 608.479
124000 204.966 210.881 203.907 619.755
126000 207.648 213.704 207.455 628.806
128000 209.065 215.386 212.064 636.515
130000 212.528 216.708 213.401 642.637
132000 213.581 221.48 214.969 650.03
134000 220.345 225.806 219.034 665.186
136000 225.144 228.349 223.033 676.526
138000 230.189 231.899 226.727 688.815
140000 232.779 234.809 229.86 697.448
142000 236.775 238.84 231.381 706.996
144000 240.362 241.291 234.905 716.557
146000 243.189 242.223 241.081 726.493
148000 247.542 245.016 245.612 738.17
150000 249.286 249.61 248.778 747.674
152000 252.937 254.36 252.546 759.843
154000 256.936 257.997 254.882 769.814
156000 260.035 260.553 259.564 780.152
158000 266.686 266.924 263.252 796.861
160000 272.329 275.679 267.074 815.083
162000 274.668 278.236 271.557 824.462
164000 278.021 279.999 274.467 832.486
166000 278.674 283.909 278.678 841.261
168000 279.48 287.366 280.803 847.649
170000 284.906 290.745 285.222 860.873
172000 288.662 295.051 287.457 871.17
174000 292.411 297.594 291.91 881.915
176000 296.684 299.514 296.121 892.319
178000 301.058 303.1 299.856 904.013
180000 306.329 306.94 304.07 917.339
182000 311.305 309.027 308.373 928.705
184000 312.15 310.74 310.402 933.292
186000 313.823 312.928 314.128 940.879
188000 316.896 314.138 318.238 949.273
190000 324.183 313.585 322.095 959.863
192000 329.814 316.673 324.203 970.69
194000 334.155 318.161 327.99 980.305
196000 336.705 322.763 331.328 990.797
198000 338.131 326.636 330.892 995.66
200000 340.56 329.865 334.58 1005.01
202000 344.938 334.813 336.894 1016.65
204000 349.405 338.279 339.88 1027.56
206000 356.084 340.658 342.94 1039.68
208000 360.665 342.709 349.011 1052.38
210000 364.509 345.862 348.052 1058.42
212000 372.758 350.33 351.276 1074.37
214000 378.516 355.633 352.254 1086.4
216000 382.528 359.962 356.121 1098.61
218000 383.377 364.534 356.899 1104.81
220000 386.876 367.767 359.886 1114.53
222000 390.596 372.59 363.843 1127.03
224000 393.927 374.764 369.225 1137.92
226000 398.184 377.956 372.514 1148.65
228000 399.402 382.656 375.506 1157.56
230000 402.027 387.119 376.723 1165.87
232000 407.515 389.415 380.814 1177.74
234000 411.313 392.426 384.476 1188.22
236000 411.969 392.286 387.893 1192.15
238000 416.86 394.176 390.93 1201.97
240000 422.087 398.818 394.4 1215.31
242000 422.943 404.068 395.926 1222.94
244000 426.707 409.168 400.72 1236.59
246000 431.054 414.159 403.379 1248.59
248000 435.739 418.75 405.263 1259.75
250000 439.936 421.887 407.685 1269.51
