# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 3.57544e-30 0 3.65213e-33 3.57909e-30
2000 1.24691 1.3286 1.25432 3.82982
4000 2.38798 2.36653 2.52605 7.28056
6000 3.8242 3.52661 3.89556 11.2464
8000 5.10971 4.62118 5.00631 14.7372
10000 6.34878 5.85484 6.54966 18.7533
12000 7.76562 6.83073 7.37062 21.967
14000 9.02187 8.04445 8.85677 25.9231
16000 10.5046 8.89522 10.1603 29.5601
18000 11.688 9.89354 11.1284 32.71
20000 12.3445 11.2457 12.5618 36.152
22000 13.5396 12.7656 14.3814 40.6865
24000 14.5374 14.2928 15.2454 44.0756
26000 15.7092 15.7542 16.0071 47.4705
28000 16.9621 17.2243 16.9919 51.1784
30000 18.1637 18.2501 18.8263 55.24
32000 19.7342 19.2467 19.8019 58.7828
34000 21.6324 20.4976 21.2804 63.4104
36000 23.0063 21.556 22.3961 66.9585
38000 24.4944 22.7871 23.1367 70.4183
40000 25.3752 24.5515 25.3618 75.2885
42000 26.531 25.5706 26.3256 78.4272
44000 27.4344 27.0847 26.9822 81.5013
46000 28.7759 27.8728 28.6491 85.2979
48000 29.9296 28.8035 29.6268 88.3599
50000 31.717 29.3432 30.6415 91.7016
52000 32.5271 30.35 31.8282 94.7052
54000 34.0689 30.8687 33.0261 97.9637
56000 35.1565 31.7976 33.3692 100.323
58000 36.319 33.1904 34.4122 103.922
60000 37.7375 34.4979 35.5469 107.782
62000 38.7964 35.3947 36.8935 111.085
64000 39.9725 37.1302 38.638 115.741
66000 40.9824 37.9939 39.6121 118.588
68000 42.0767 39.2836 41.3076 122.668
70000 43.6707 40.3366 42.7906 126.798
72000 44.1213 42.3285 44.2737 130.723
74000 45.0129 43.9231 45.1295 134.065
76000 46.3655 44.9214 46.971 138.258
78000 48.048 46.6479 48.3043 143
80000 48.3913 47.5673 50.074 146.033
82000 49.8684 48.507 51.3715 149.747
84000 50.904 49.2826 52.8809 153.068
86000 51.9878 50.4728 54.617 157.078
88000 53.2076 52.2591 56.0127 161.479
90000 54.4924 53.0979 57.4952 165.085
92000 55.79 53.3966 58.1841 167.371
94000 56.876 54.5554 58.3615 169.793
96000 58.4298 55.6985 59.9329 174.061
98000 59.5838 57.2232 60.9916 177.799
100000 61.1199 57.8815 62.0276 181.029
102000 62.5265 59.4482 62.8092 184.784
104000 64.9166 60.4968 64.5341 189.948
106000 64.9758 62.6356 66.013 193.624
108000 66.0173 64.4996 67.2522 197.769
110000 67.6772 65.4094 68.8751 201.962
112000 68.6767 66.92 70.2682 205.865
114000 69.4676 68.2605 71.3379 209.066
116000 70.2265 69.0389 73.776 213.041
118000 70.8482 70.388 75.174 216.41
120000 72.1555 71.5326 76.4753 220.163
122000 72.599 72.6142 76.3669 221.58
124000 73.534 73.9147 77.7211 225.17
126000 75.1901 74.4369 79.0741 228.701
128000 76.324 76.8597 80.6393 233.823
130000 75.6763 77.0376 81.114 233.828
132000 75.8795 78.2435 82.1792 236.302
134000 76.988 80.2237 83.1399 240.352
136000 77.2243 80.522 84.524 242.27
138000 78.3946 81.85 86.0081 246.253
140000 79.3759 82.9256 87.9744 250.276
142000 80.5602 84.0346 89.1677 253.762
144000 82.086 86.4836 90.091 258.661
146000 83.3168 87.5477 91.4861 262.351
148000 84.6854 87.5584 92.656 264.9
150000 85.2169 90.4706 94.0633 269.751
152000 86.3167 91.0588 94.986 272.362
154000 88.3852 93.0841 96.0998 277.569
156000 88.9893 94.8497 97.6142 281.453
158000 90.1395 94.9917 99.0836 284.215
160000 90.5169 96.8947 99.8724 287.284
162000 92.4313 98.3082 101.932 292.672
164000 93.2466 99.5209 102.722 295.489
166000 94.8009 100.974 104.167 299.941
168000 96.3689 102.644 105.172 304.185
170000 96.8772 104.334 106.378 307.589
172000 98.1371 106.659 108.153 312.949
174000 98.7532 107.136 108.912 314.802
176000 99.8792 108.534 110.068 318.481
178000 101.549 109.864 111.145 322.558
180000 101.758 111.426 112.43 325.614
182000 102.659 113.031 113.533 329.223
184000 104.274 114.246 115.718 334.237
186000 105.749 114.98 116.673 337.402
188000 106.537 115.625 117.122 339.284
190000 106.993 117.925 118.308 343.226
192000 108.028 119.082 119.833 346.943
194000 108.841 120.374 120.763 349.979
196000 110.07 121.89 122.035 353.995
198000 111.084 123.575 123.199 357.859
200000 112.301 124.199 124.015 360.515
202000 113.568 125.227 125.392 364.187
204000 115.097 125.108 126.008 366.213
206000 116.986 126.16 127.717 370.863
208000 118.433 128.014 128.531 374.977
210000 120.14 130.083 129.329 379.551
212000 121.121 131.666 130.973 383.759
214000 121.629 134.03 132.505 388.164
216000 122.066 134.842 134.026 390.933
218000 122.654 135.784 135.223 393.662
220000 124.835 137.44 135.244 397.518
222000 126.828 139.081 136.618 402.527
224000 129.287 140.882 137.183 407.352
226000 130.273 142.413 137.971 410.657
228000 130.941 143.796 139.848 414.585
230000 131.485 145.43 140.379 417.295
232000 133.823 146.573 141.272 421.668
234000 135.011 147.605 144.27 426.887
236000 136.069 147.971 145.437 429.478
238000 138.998 149.351 146.749 435.098
240000 139.415 149.707 147.535 436.657
242000 140.19 150.118 149.159 439.467
244000 140.738 151.246 150.136 442.12
246000 142.257 152.337 150.59 445.184
248000 144.351 154.53 152.173 451.054
250000 145.139 155.173 153.672 453.983
252000 147.322 157.452 156.082 460.856
254000 146.684 158.536 157.861 463.08
256000 148.033 161.398 160.352 469.782
258000 149.415 162.088 161.852 473.355
260000 150.083 163.702 161.68 475.464
262000 150.453 164.988 163.302 478.743
264000 152.807 166.222 164.62 483.649
266000 153.875 167.75 165.9 487.525
268000 155.433 168.454 166.638 490.526
270000 156.644 168.601 168.493 493.738
272000 157.632 169.466 169.482 496.58
274000 160.254 171.173 169.552 500.979
276000 161.933 172.235 171.677 505.845
278000 162.645 173.145 173.853 509.643
280000 164.702 174.528 176.746 515.976
282000 166.849 174.923 176.201 517.973
284000 168.472 175.169 177.674 521.315
286000 170.064 176.152 179.224 525.44
288000 170.955 177.772 180.834 529.562
290000 171.97 179.063 181.725 532.758
292000 172.529 179.353 182.712 534.594
294000 173.536 179.736 183.406 536.678
296000 175.253 181.333 184.479 541.065
298000 177.266 182.28 185.231 544.777
300000 179.633 183.177 186.132 548.942
302000 180.69 183.659 185.609 549.958
304000 181.184 185.054 186.814 553.052
306000 182.488 186.33 188.665 557.483
308000 184.235 187.075 190.21 561.52
310000 185.002 188.347 190.94 564.289
312000 185.686 188.638 192.135 566.458
314000 186.24 188.746 194.706 569.692
316000 187.258 189.547 196.231 573.037
318000 188.447 191.007 196.852 576.307
320000 189.809 191.476 197.307 578.592
322000 191.04 193.313 197.584 581.937
324000 191.941 193.301 198.927 584.169
326000 193.178 195.501 200.591 589.27
328000 193.634 197.564 202.096 593.293
330000 194.608 199.037 203.817 597.462
332000 196.487 201.013 205.204 602.704
334000 197.038 201.815 206.011 604.863
336000 197.631 204.501 207.243 609.374
338000 198.696 206.766 208.141 613.603
340000 201.204 208.343 209.578 619.125
342000 202.033 209.786 211.974 623.793
344000 204.392 211.426 214.454 630.272
346000 206.987 211.931 216.409 635.327
348000 208.646 212.252 217.956 638.854
350000 210.522 213.41 220.585 644.518
352000 211.595 215.775 220.103 647.473
354000 212.962 220.053 221.562 654.577
356000 213.577 221.158 221.653 656.388
358000 214.862 223.785 223.759 662.406
360000 216.142 224.798 223.753 664.694
362000 217.804 224.969 226.176 668.949
364000 220.755 227.108 226.34 674.202
366000 221.878 226.5 226.808 675.186
368000 222.346 229.132 227.933 679.411
370000 223.723 231.029 228.774 683.527
372000 226.094 232.15 230.134 688.378
374000 227.066 233.626 232.018 692.711
376000 226.581 236.49 232.747 695.818
378000 227.653 238.552 232.903 699.107
380000 227.608 239.06 233.16 699.828
382000 229.171 239.252 235.226 703.649
384000 231.335 239.908 236.394 707.637
386000 232.802 241.465 237.02 711.286
388000 235.481 242.452 237.218 715.151
390000 236.522 242.971 238.718 718.21
392000 237.501 245.673 239.168 722.342
394000 238.014 247.291 239.431 724.736
396000 239.29 249.352 240.131 728.773
398000 239.898 250.265 240.121 730.284
400000 241.331 253.005 242.203 736.539
402000 242.067 253.878 243.852 739.797
404000 243.665 255.054 245.077 743.796
406000 245.037 256.089 246.471 747.598
408000 247.91 256.865 248.085 752.86
410000 250.922 257.773 249.164 757.86
412000 251.536 258.576 250.883 760.995
414000 252.23 259.096 252.162 763.488
416000 253.759 260.577 254.421 768.757
418000 254.012 261.269 255.494 770.776
420000 255.718 261.662 256.889 774.269
422000 256.455 264.225 257.254 777.934
424000 258.926 266.804 259.392 785.122
426000 259.893 269.341 262.319 791.553
428000 262.242 270.799 263.378 796.419
430000 264.128 270.556 264.851 799.535
432000 266.124 271.747 264.815 802.685
434000 267.098 273.922 266.303 807.323
436000 267.969 274.019 268.103 810.091
438000 269.406 274.154 269.1 812.661
440000 269.864 276.824 269.017 815.705
442000 270.026 277.921 270.94 818.887
444000 272.404 279.3 269.984 821.689
446000 272.242 280.562 270.479 823.283
448000 274.567 281.567 272.524 828.658
450000 276.036 280.775 274.869 831.679
452000 276.914 281.779 275.203 833.896
454000 277.621 282.663 277.226 837.51
456000 280.067 284.886 277.868 842.822
458000 280.942 286.764 279.799 847.505
460000 282.355 288.061 281.382 851.798
462000 283.762 290.251 283.43 857.443
464000 284.104 292.019 283.568 859.692
466000 284.799 292.479 284.184 861.462
468000 285.622 293.309 283.802 862.733
470000 286.332 294.55 285.476 866.358
472000 287.339 294.815 287.628 869.782
474000 287.868 295.816 289.999 873.683
476000 290.615 297.193 290.424 878.232
478000 292.55 299.768 292.255 884.573
480000 294.373 299.446 293.439 887.257
482000 295.627 302.198 293.433 891.258
484000 297.658 303.131 293.897 894.687
486000 297.402 303.716 295.172 896.29
488000 297.441 304.86 297.365 899.666
490000 297.658 304.078 297.073 898.808
492000 298.597 305.376 297.185 901.158
494000 300.486 307.575 297.69 905.75
496000 302.145 309.712 298.102 909.959
498000 301.935 310.262 300.557 912.753
500000 303.104 310.078 301.476 914.658
502000 305.662 310.602 302.665 918.929
504000 307.435 311.593 305.024 924.052
506000 308.719 312.831 306.456 928.006
508000 309.422 313.906 307.411 930.74
510000 308.845 315.156 308.115 932.116
512000 312.034 315.681 309.248 936.963
514000 312.12 316.064 311.271 939.454
516000 313.78 317.733 313.238 944.751
518000 316.314 320.02 314.68 951.013
520000 316.99 323.276 316.373 956.64
522000 318.887 322.942 316.154 957.983
524000 320.693 324.727 315.992 961.411
526000 322.351 325.743 316.57 964.663
528000 323.755 325.825 318.477 968.056
530000 323.666 327.165 319.189 970.02
532000 324.026 328.221 322.347 974.594
534000 325.04 330.932 322.929 978.901
536000 325.823 331.38 323.652 980.855
538000 325.411 331.642 324.569 981.623
540000 325.848 331.587 326.066 983.502
542000 328.461 333.043 328.945 990.449
544000 330.854 334.404 331.253 996.511
546000 331.824 334.799 331.324 997.946
548000 332.848 336.188 331.844 1000.88
550000 333.321 336.782 331.947 1002.05
552000 335.181 338.705 332.523 1006.41
554000 336.133 338.781 334.247 1009.16
556000 337.009 339.809 336.13 1012.95
558000 338.068 341.89 337.174 1017.13
560000 339.874 343.238 338.611 1021.72
562000 342.834 345.271 340.426 1028.53
564000 344.419 346.535 340.204 1031.16
