# auto-correlation of: jx jy jz avg
            0   7.7214e+07   7.7009e+07   7.6764e+07   7.6995e+07
   5.0336e-03   7.4912e+07   7.4708e+07   7.4455e+07   7.4692e+07
   1.0067e-02   6.8812e+07   6.8621e+07   6.8354e+07   6.8596e+07
   1.5101e-02   6.0734e+07   6.0566e+07   6.0288e+07   6.0529e+07
   2.0134e-02   5.2417e+07   5.2282e+07   5.2003e+07   5.2234e+07
   2.5168e-02   4.4946e+07   4.4851e+07   4.4590e+07   4.4796e+07
   3.0201e-02   3.8750e+07   3.8702e+07   3.8483e+07   3.8645e+07
   3.5235e-02   3.3821e+07   3.3819e+07   3.3665e+07   3.3768e+07
   4.0268e-02   2.9942e+07   2.9981e+07   2.9908e+07   2.9944e+07
   4.5302e-02   2.6872e+07   2.6940e+07   2.6946e+07   2.6919e+07
   5.0336e-02   2.4413e+07   2.4493e+07   2.4566e+07   2.4491e+07
   5.5369e-02   2.2424e+07   2.2494e+07   2.2615e+07   2.2511e+07
   6.0403e-02   2.0789e+07   2.0828e+07   2.0978e+07   2.0865e+07
   6.5436e-02   1.9412e+07   1.9392e+07   1.9565e+07   1.9456e+07
   7.0470e-02   1.8211e+07   1.8103e+07   1.8307e+07   1.8207e+07
   7.5503e-02   1.7135e+07   1.6917e+07   1.7166e+07   1.7073e+07
   8.0537e-02   1.6160e+07   1.5829e+07   1.6127e+07   1.6039e+07
   8.5570e-02   1.5280e+07   1.4859e+07   1.5190e+07   1.5110e+07
   9.0604e-02   1.4495e+07   1.4025e+07   1.4356e+07   1.4292e+07
   9.5638e-02   1.3800e+07   1.3334e+07   1.3620e+07   1.3585e+07
   1.0067e-01   1.3183e+07   1.2769e+07   1.2975e+07   1.2976e+07
   1.0570e-01   1.2633e+07   1.2303e+07   1.2405e+07   1.2447e+07
   1.1074e-01   1.2141e+07   1.1901e+07   1.1894e+07   1.1979e+07
   1.1577e-01   1.1702e+07   1.1530e+07   1.1425e+07   1.1552e+07
   1.2081e-01   1.1307e+07   1.1166e+07   1.0980e+07   1.1151e+07
   1.2584e-01   1.0945e+07   1.0793e+07   1.0545e+07   1.0761e+07
   1.3087e-01   1.0598e+07   1.0407e+07   1.0114e+07   1.0373e+07
   1.3591e-01   1.0244e+07   1.0011e+07   9.6879e+06   9.9811e+06
   1.4094e-01   9.8671e+06   9.6181e+06   9.2753e+06   9.5869e+06
   1.4597e-01   9.4592e+06   9.2381e+06   8.8828e+06   9.1934e+06
   1.5101e-01   9.0242e+06   8.8755e+06   8.5143e+06   8.8046e+06
   1.5604e-01   8.5751e+06   8.5271e+06   8.1715e+06   8.4246e+06
   1.6107e-01   8.1293e+06   8.1872e+06   7.8530e+06   8.0565e+06
