# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 0 0 0
2000 4.93019 4.7082 4.72301 14.3614
4000 9.86401 9.51876 10.3241 29.7069
6000 13.9491 13.7321 16.0355 43.7167
8000 17.8375 18.6744 20.6101 57.122
10000 23.8468 23.446 25.0779 72.3707
12000 28.8715 28.5734 29.4045 86.8495
14000 33.4942 33.6705 34.721 101.886
16000 38.2024 39.2772 38.4099 115.89
18000 43.1624 43.7505 43.7459 130.659
20000 46.978 46.5004 48.2003 141.679
22000 51.15 51.3901 54.0257 156.566
24000 56.7552 56.6593 58.3519 171.766
26000 60.8542 61.354 63.7686 185.977
28000 67.5016 65.6716 68.45 201.623
30000 71.1556 71.0889 74.5464 216.791
32000 76.4844 75.356 79.6459 231.486
34000 81.4076 79.2868 83.2911 243.986
36000 86.5214 83.8657 87.6925 258.08
38000 91.2748 90.1621 94.4711 275.908
40000 95.6352 93.964 100.1 289.699
42000 100.273 98.0412 103.328 301.642
44000 104.09 104.287 106.866 315.243
46000 110.057 109.703 112.271 332.031
48000 113.554 116.409 116.184 346.148
50000 120.042 119.917 121.292 361.251
52000 124.021 124.088 126.645 374.755
54000 129.532 129.19 130.753 389.475
56000 133.593 134.342 135.614 403.548
58000 137.942 140.086 140.042 418.07
60000 142.871 144.661 143.933 431.465
62000 144.513 147.008 149.446 440.967
64000 151.104 152.729 153.472 457.305
66000 154.539 156.981 156.941 468.461
68000 161.051 163.532 162.055 486.639
70000 167.139 167.566 165.161 499.866
72000 169.97 168.901 171.08 509.951
74000 178.367 174.512 176.092 528.972
76000 182.102 177.146 182.348 541.596
78000 187.203 181.441 187.124 555.768
80000 192.901 185.811 192.583 571.295
82000 195.987 189.388 198.401 583.776
84000 200.936 194.46 203.139 598.535
86000 209.602 200.408 208.154 618.164
88000 214.861 206.028 214.848 635.737
90000 221.294 210.404 218.061 649.76
92000 226.382 215.034 222.305 663.721
94000 230.537 222.709 226.278 679.523
96000 237.96 227.748 229.49 695.198
98000 242.255 230.391 237.451 710.098
100000 251.017 234.642 246.516 732.175
102000 252.81 236.392 253.639 742.841
104000 257.436 244.115 261.141 762.692
106000 262.003 250.384 266.306 778.692
108000 264.371 256.191 273.553 794.116
110000 266.35 259.277 281.782 807.409
112000 266.749 262.777 285.551 815.077
114000 273.495 269.726 290.879 834.099
116000 276.146 273.437 295.901 845.484
118000 279.997 274.087 300.047 854.131
120000 285.3 280.005 305 870.304
122000 289.595 284.572 309.313 883.48
124000 293.923 291.043 317.492 902.459
126000 296.594 291.343 324.562 912.5
128000 303.438 295.286 330.959 929.683
130000 309.666 301.332 333.05 944.048
132000 315.663 307.166 335.942 958.771
134000 318.427 313.524 340.414 972.365
136000 326.2 320.323 344.971 991.494
138000 331.431 324.805 348.915 1005.15
140000 338.672 330.09 352.727 1021.49
142000 344.336 330.487 359.947 1034.77
144000 345.297 333.472 364.65 1043.42
146000 347.171 337.838 367.153 1052.16
148000 348.4 343.979 369.683 1062.06
150000 353.597 345.159 377.339 1076.09
152000 359.334 349.544 379.825 1088.7
154000 364.354 357.316 386.373 1108.04
156000 370.985 362.568 392.732 1126.28
158000 377.037 365.994 398.007 1141.04
160000 385.173 372.028 403.723 1160.92
162000 390.797 377.824 407.845 1176.47
164000 395.447 382.216 415.067 1192.73
166000 400.521 386.809 420.839 1208.17
168000 406.067 393.055 422.264 1221.39
170000 406.83 396.828 426.282 1229.94
172000 412.896 400 433.108 1246
174000 418.934 408.958 438.799 1266.69
176000 423.991 411.418 442.537 1277.95
178000 424.541 415.383 441.888 1281.81
180000 432.932 419.597 447.247 1299.78
182000 438.979 424.863 451.708 1315.55
184000 442.333 428.87 459.883 1331.09
186000 443.136 431.95 462.077 1337.16
188000 449.251 439.969 469.559 1358.78
190000 454.056 450.995 475.559 1380.61
192000 458.232 456.598 486.402 1401.23
194000 460.603 456.581 488.829 1406.01
196000 463.396 460.564 497.611 1421.57
198000 470.758 463.942 502.384 1437.08
200000 476.136 464.348 507.021 1447.5
202000 480.591 470.61 511.646 1462.85
204000 488.005 475.687 515.192 1478.88
206000 493.445 478.997 520.336 1492.78
208000 498.464 487.423 523.695 1509.58
210000 503.121 489.297 526.201 1518.62
212000 508.04 498.878 532.41 1539.33
214000 516.385 501.718 537.608 1555.71
216000 524.341 504.974 540.809 1570.12
218000 527.522 511.318 546.819 1585.66
220000 530.115 514.563 553.113 1597.79
222000 535.975 520.094 556.708 1612.78
224000 543.474 525.185 563.797 1632.46
226000 548.746 532.463 567.282 1648.49
228000 551.267 537.47 570.419 1659.16
230000 558.534 541.143 578.173 1677.85
232000 564.606 546.464 582.364 1693.43
234000 568.749 553.797 585.926 1708.47
236000 576.815 554.324 589.104 1720.24
238000 579.252 557.553 594.675 1731.48
240000 582.523 566.917 597.735 1747.17
242000 588.543 569.285 601.768 1759.6
244000 594.46 575.44 610.515 1780.42
246000 599.676 576.659 616.41 1792.75
248000 605.343 585.051 615.641 1806.04
250000 611.876 588.727 627.537 1828.14
252000 618.523 590.682 630.069 1839.27
254000 628.325 593.27 636.418 1858.01
256000 633.725 598.624 636.867 1869.22
258000 639.485 603.787 640.041 1883.31
260000 649.882 606.126 642.987 1899
262000 656.084 610.871 654.693 1921.65
264000 660.208 616.191 658.865 1935.26
266000 662.721 625.371 662.481 1950.57
268000 664.842 632.358 669.278 1966.48
270000 671.736 642.4 674.139 1988.28
272000 679.382 645.851 678.388 2003.62
274000 686.673 647.061 683.736 2017.47
276000 693.971 653.268 687.05 2034.29
278000 701.399 656.474 689.757 2047.63
280000 712.412 661.812 696.911 2071.13
282000 713.402 669.096 701.939 2084.44
284000 721.218 675.258 703.202 2099.68
286000 727.521 681.031 710.687 2119.24
288000 726.807 683.879 716.648 2127.33
290000 734.216 691.637 721.517 2147.37
292000 743.541 694.311 728.933 2166.78
294000 753.483 697.97 740.239 2191.69
296000 758.329 702.588 746.113 2207.03
298000 760.819 710.196 755.156 2226.17
300000 762.429 714.898 760.238 2237.56
302000 768.7 722.405 765.511 2256.62
304000 770.816 728.456 770.45 2269.72
306000 778.891 733.815 775.889 2288.6
308000 783.204 742.671 778.987 2304.86
310000 787.448 749.952 783.182 2320.58
312000 790.116 756.414 786.457 2332.99
314000 797.931 756.423 791.208 2345.56
316000 802.717 762.625 795.626 2360.97
318000 808.442 771.436 803.143 2383.02
320000 809.159 772.408 812.001 2393.57
322000 819.858 780.666 816.446 2416.97
324000 826.406 786.946 824.666 2438.02
326000 832.131 789.794 828.854 2450.78
328000 838.669 798.88 829.702 2467.25
330000 844.875 803.352 828.751 2476.98
332000 844.963 807.159 838.051 2490.17
334000 856.881 813.484 843.542 2513.91
336000 862.267 817.335 853.73 2533.33
338000 875.853 822.835 863.645 2562.33
340000 876.324 824.18 869.006 2569.51
342000 882.012 828.28 872.566 2582.86
344000 889.86 834.688 879.63 2604.18
346000 896.648 841.659 891.429 2629.74
348000 899.811 845.044 896.629 2641.48
350000 897.627 855.123 902.083 2654.83
352000 906.19 855.485 906.99 2668.67
354000 909.968 857.87 914.029 2681.87
356000 919.365 862.957 917.653 2699.98
358000 919.979 864.286 928.878 2713.14
360000 925.146 863.568 934.205 2722.92
362000 931.116 868.107 934.377 2733.6
364000 935.67 875.274 941.614 2752.56
366000 941.664 880.293 940.682 2762.64
368000 944.833 883.316 941.464 2769.61
370000 948.623 890.272 945.54 2784.44
372000 951.19 900.821 956.526 2808.54
374000 956.382 909.455 964.449 2830.29
376000 962.045 912.683 966.046 2840.77
378000 966.856 917.598 973.521 2857.98
380000 978.642 919.674 976.298 2874.61
382000 981.539 924.354 986.448 2892.34
384000 993.005 925.75 995.735 2914.49
386000 1003.95 926.92 999.963 2930.83
388000 1016.21 933.024 1006.92 2956.15
390000 1020.06 939.807 1014.89 2974.76
392000 1021.22 944.053 1019.46 2984.73
394000 1027.97 945.609 1027.3 3000.88
396000 1030.4 951.775 1029.12 3011.3
398000 1036.27 955.802 1032.18 3024.25
400000 1038.2 961.117 1040.72 3040.04
402000 1044.96 964.473 1038.51 3047.94
404000 1046.11 971.154 1042.87 3060.13
406000 1056.67 967.773 1054.21 3078.66
408000 1061.67 971.652 1058.75 3092.07
410000 1062.05 974.124 1059.8 3095.98
412000 1068.85 974.474 1065.3 3108.62
414000 1074.53 977.969 1069.66 3122.16
416000 1079.18 982.68 1081.32 3143.18
418000 1083.54 988.412 1083.13 3155.08
420000 1091.59 993.399 1081.36 3166.35
422000 1099.7 995.166 1094.59 3189.46
424000 1108.27 1000.86 1102.08 3211.21
426000 1117.58 1011.53 1099.55 3228.66
428000 1122.16 1019.62 1098.6 3240.38
430000 1125.37 1021.74 1099.17 3246.28
432000 1136.63 1027.39 1099.5 3263.53
434000 1139.86 1029.08 1101.94 3270.88
436000 1141.31 1032.45 1104.9 3278.66
438000 1149.19 1036.5 1112.38 3298.07
440000 1151.67 1037.8 1118.91 3308.38
442000 1160.58 1040.32 1132.43 3333.33
444000 1167.16 1045.89 1133.8 3346.84
446000 1171.5 1044.74 1142.75 3358.99
448000 1172.93 1049.28 1147.22 3369.44
450000 1174.68 1054.76 1149.82 3379.26
452000 1182.32 1061.43 1156.16 3399.9
454000 1185.82 1068.58 1165.05 3419.44
456000 1190.23 1077.37 1169.81 3437.41
458000 1192.43 1088.28 1174.26 3454.97
460000 1202.5 1092.18 1178.69 3473.36
462000 1201.65 1094.9 1184.9 3481.45
464000 1205.02 1099.85 1191.93 3496.8
466000 1204.77 1101.79 1199.7 3506.26
468000 1211.36 1104.89 1208.09 3524.35
470000 1219.81 1111.06 1212.25 3543.11
472000 1224.88 1119.78 1220.41 3565.06
474000 1231.57 1124.02 1224.14 3579.74
476000 1234.19 1136.14 1230.74 3601.07
478000 1238.9 1138.16 1240.3 3617.36
480000 1240.87 1147.13 1246.62 3634.62
482000 1247.68 1151.62 1255.69 3654.99
484000 1250.33 1157.25 1258.36 3665.94
486000 1259.13 1159.3 1255.15 3673.57
488000 1264.42 1159.9 1254.5 3678.81
490000 1266.44 1162.12 1256.14 3684.7
492000 1271.2 1170.54 1263.97 3705.71
494000 1279.52 1180.54 1270.74 3730.81
496000 1287.2 1180.34 1272.79 3740.33
498000 1295.26 1179.25 1280.89 3755.4
500000 1297.38 1184.31 1288.76 3770.45
502000 1300 1192.53 1294.58 3787.1
504000 1309.42 1200.68 1302.72 3812.82
506000 1316.75 1204.09 1308.27 3829.11
508000 1322.04 1212.7 1313.89 3848.63
510000 1329.77 1215.82 1312.32 3857.91
512000 1331.84 1217.84 1315.64 3865.32
514000 1341.89 1216.58 1321.32 3879.79
516000 1343.88 1224.08 1325.34 3893.29
518000 1351.53 1230.43 1324.46 3906.42
520000 1362.62 1241.33 1326.82 3930.77
