# Time-averaged data for fix savemsd
# TimeStep c_msd[1] c_msd[2] c_msd[3] c_msd[4]
0 0 0 0 0
2000 3.85543 3.84543 3.90912 11.61
4000 7.22662 8.1239 8.19382 23.5443
6000 11.2981 11.9509 12.3732 35.6222
8000 15.0141 15.6445 17.2164 47.875
10000 18.4771 19.0732 22.3445 59.8948
12000 22.6911 23.5008 27.0922 73.2841
14000 25.5332 27.9985 31.5808 85.1125
16000 30.3165 31.4153 37.0997 98.8315
18000 35.1488 35.4794 40.7041 111.332
20000 38.2837 40.477 45.8028 124.563
22000 42.0728 45.1742 49.5813 136.828
24000 45.4814 48.3446 55.3272 149.153
26000 50.3362 53.3411 59.1033 162.781
28000 52.7118 58.0929 62.9779 173.783
30000 56.0761 63.3224 67.9062 187.305
32000 60.2153 66.5981 70.8084 197.622
34000 64.0418 69.648 74.9497 208.639
36000 67.3513 72.6295 77.2806 217.261
38000 70.7741 75.8146 82.0995 228.688
40000 76.1742 80.9915 85.6067 242.772
42000 79.9381 84.2131 91.0453 255.197
44000 85.3624 88.2776 92.8849 266.525
46000 89.4375 91.9912 97.4909 278.92
48000 93.1432 94.7805 102.755 290.679
50000 95.9373 98.271 107.154 301.362
52000 101.151 104.227 110.799 316.177
54000 104.536 107.133 114.167 325.836
56000 107.457 112.476 120.159 340.093
58000 110.652 117.613 124.038 352.304
60000 113.812 121.677 127.943 363.433
62000 118.637 127.583 134.386 380.606
64000 123.926 133.26 139.388 396.574
66000 126.671 137.243 142.952 406.866
68000 130.766 140.896 145.685 417.348
70000 134.976 144.055 150.619 429.65
72000 139.572 148.216 156.345 444.133
74000 144.206 153.088 162 459.294
76000 149.844 157.496 165.534 472.874
78000 154.599 164.017 169.794 488.41
80000 155.738 166.758 173.927 496.422
82000 159.692 169.448 174.169 503.31
84000 164.876 171.015 180.714 516.605
86000 169.931 176.686 182.648 529.265
88000 173.92 180.926 185.28 540.126
90000 176.418 187.432 187.761 551.61
92000 179.782 192.281 193.824 565.887
94000 185.701 196.344 195.813 577.858
96000 190.776 201.329 199.782 591.886
98000 198.187 203.867 205.308 607.362
100000 203.485 207.329 209.056 619.871
102000 207.243 213.561 208.541 629.345
104000 211.85 216.677 211.537 640.064
106000 215.26 218.919 215.829 650.007
108000 218.349 223.511 220.206 662.067
110000 224.011 229.968 225.538 679.518
112000 228.643 236.851 228.625 694.119
114000 231.577 242.038 234.016 707.631
116000 233.822 245.196 238.698 717.715
118000 237.817 247.193 244.593 729.603
120000 242.472 250.656 248.45 741.577
122000 247.014 252.238 251.139 750.391
124000 253.95 257.003 253.831 764.783
126000 255 258.885 258.476 772.361
128000 258.098 263.894 262.203 784.196
130000 262.752 269.289 268.741 800.781
132000 266.313 271.284 272.004 809.601
134000 268.114 272.263 276.201 816.578
136000 271.231 277.663 281.441 830.335
138000 276.373 281.991 285.033 843.397
140000 280.952 283.732 288.104 852.787
142000 284.809 289.299 288.874 862.983
144000 289.106 293.611 292.239 874.956
146000 293.664 296.866 297.541 888.071
148000 299.889 300.064 298.869 898.822
150000 301.588 304.872 302.37 908.83
152000 304.346 306.806 305.634 916.785
154000 306.705 311.953 308.687 927.344
156000 312.668 314.852 312.075 939.595
158000 317.756 317.166 315.286 950.208
160000 322.406 320.263 316.237 958.906
162000 326.785 326.589 318.536 971.91
164000 330.132 332.924 322.554 985.609
166000 331.075 336.359 326.319 993.753
168000 334.395 340.186 330.875 1005.46
170000 339.836 350.334 335.603 1025.77
172000 342.896 351.39 337.508 1031.79
174000 342.106 354.577 338.415 1035.1
176000 345.95 359.937 339.292 1045.18
178000 351.303 365.005 341.879 1058.19
180000 353.894 368.142 345.274 1067.31
182000 360.762 371.825 348.624 1081.21
184000 367.217 374.542 351.108 1092.87
186000 369.174 377.338 354.289 1100.8
188000 371.349 381.892 357.654 1110.9
190000 377.7 385.141 364.697 1127.54
192000 382.273 387.754 362.93 1132.96
194000 386.32 389.037 365.668 1141.03
196000 392.186 393.138 369.806 1155.13
198000 398.556 397.23 371.582 1167.37
200000 403.378 403.623 373.598 1180.6
202000 403.858 409.778 378.796 1192.43
204000 406.863 415.085 384.497 1206.45
206000 409.045 418.362 387.067 1214.47
208000 412.754 427.223 391.086 1231.06
